Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Niger,NER,0-30mo,Agadez,raw cases,5,1433.08385482396,132.309452208788,34.2947866791907,3.16626582866524,81.6644089812196,9.06118888496523,1.954291422561,0.216841142145104,1351.41944584274,123.248263323823,32.3404952566297,2.94942468652014,5.69850875832044,6.84848189883398,PMC co-delivery with EPI only
Niger,NER,0-30mo,Diffa,raw cases,5,13796.1238656206,1072.30657081814,250.668002356998,19.4832221455395,967.411732037919,68.1910556696495,17.5773404681417,1.23899407324993,12828.7121335827,1004.11551514849,233.090661888856,18.2442280722896,7.01219952401755,6.35928730881707,PMC co-delivery with EPI only
Niger,NER,0-30mo,Dosso,raw cases,5,192925.133206964,10070.7107602826,1204.6242146379,62.8815014342199,13340.8158354545,824.98592819497,83.3000321486004,5.15121077963992,179584.31737151,9245.72483208759,1121.3241824893,57.73029065458,6.91502222322835,8.19193349737138,PMC co-delivery with EPI only
Niger,NER,0-30mo,Maradi,raw cases,5,133882.966764663,8740.44630297702,461.918188718285,30.1559729547776,10447.7430984296,727.993369837904,36.0464268520701,2.51169649822251,123435.223666234,8012.45293313911,425.871761866215,27.6442764565551,7.80363876817461,8.3290182743866,PMC co-delivery with EPI only
Niger,NER,0-30mo,Niamey,raw cases,5,33317.5488680401,2212.68856658122,458.90056838346,30.4765529085404,2692.1213770158,194.932826023106,37.0800395600195,2.68491493815761,30625.4274910243,2017.75574055812,421.82052882344,27.7916379703828,8.08019037558378,8.80977237227253,PMC co-delivery with EPI only
Niger,NER,0-30mo,Tahoua,raw cases,5,156729.84871795,10401.6730796594,502.339333591786,33.338700737719,9999.02207830048,777.877240723936,32.048152464067,2.49319665601594,146730.82663965,9623.79583893545,470.291181127719,30.845504081703,6.37978161791929,7.47838578242846,PMC co-delivery with EPI only
Niger,NER,0-30mo,Tillabery,raw cases,5,91703.011353878,6182.93522830784,381.280698875654,25.7072677346971,6611.69979360592,459.36174990211,27.4899753109959,1.90992385586488,85091.3115602721,5723.57347840573,353.790723564658,23.7973438788322,7.20990477411002,7.42950933399684,PMC co-delivery with EPI only
Niger,NER,0-30mo,Zinder,raw cases,5,120852.286351598,8179.43234409691,367.403952339656,24.866354306058,8202.37607873094,555.538132654552,24.9361057277353,1.68889569055286,112649.910272867,7623.89421144236,342.467846611921,23.1774586155051,6.78710873112286,6.79189104187022,PMC co-delivery with EPI only
