"Iso code","Scenario","N doses","Admin-1 unit","age","rural","urban","merged"
"NER","PMC co-delivery with EPI only",5,"Agadez","0-1yr",21502.8797487687,436.166106195956,21939.0458549647
"NER","PMC co-delivery with EPI only",5,"Agadez","0-1yr",21037.6528322509,436.366827887465,21474.0196601383
"NER","PMC co-delivery with EPI only",5,"Agadez","0-1yr",19114.9386928837,427.58062437888,19542.5193172626
"NER","PMC co-delivery with EPI only",5,"Agadez","0-1yr",11361.5845307645,270.664457325382,11632.2489880899
"NER","PMC co-delivery with EPI only",5,"Agadez","0-1yr",17717.8368520915,388.478320896,18106.3151729875
"NER","PMC co-delivery with EPI only",5,"Diffa","0-1yr",32582.1232333608,603.703020842449,33185.8262542033
"NER","PMC co-delivery with EPI only",5,"Diffa","0-1yr",30935.3244851595,576.289088989005,31511.6135741485
"NER","PMC co-delivery with EPI only",5,"Diffa","0-1yr",25078.424768458,544.88428447202,25623.30905293
"NER","PMC co-delivery with EPI only",5,"Diffa","0-1yr",25484.4024296292,480.651553492557,25965.0539831218
"NER","PMC co-delivery with EPI only",5,"Diffa","0-1yr",29408.4803139466,506.486104529536,29914.9664184762
"NER","PMC co-delivery with EPI only",5,"Dosso","0-1yr",107172.471903764,6337.46999298178,113509.941896746
"NER","PMC co-delivery with EPI only",5,"Dosso","0-1yr",100749.83274615,6237.48376838095,106987.316514531
"NER","PMC co-delivery with EPI only",5,"Dosso","0-1yr",92928.6452100813,5646.09380832433,98574.7390184057
"NER","PMC co-delivery with EPI only",5,"Dosso","0-1yr",67807.9083157948,4593.18967656256,72401.0979923574
"NER","PMC co-delivery with EPI only",5,"Dosso","0-1yr",90243.9179811934,5174.35922633143,95418.2772075248
"NER","PMC co-delivery with EPI only",5,"Maradi","0-1yr",155419.102303316,48786.637070981,204205.739374297
"NER","PMC co-delivery with EPI only",5,"Maradi","0-1yr",146295.579649019,47594.5284398866,193890.108088905
"NER","PMC co-delivery with EPI only",5,"Maradi","0-1yr",128455.144651119,43137.3887740712,171592.53342519
"NER","PMC co-delivery with EPI only",5,"Maradi","0-1yr",125336.399016167,44057.5622241742,169393.961240341
"NER","PMC co-delivery with EPI only",5,"Maradi","0-1yr",117756.64997542,42072.2969955975,159828.946971018
"NER","PMC co-delivery with EPI only",5,"Niamey","0-1yr",377.650562577936,50898.9526385716,51276.6032011496
"NER","PMC co-delivery with EPI only",5,"Niamey","0-1yr",355.962297138207,47973.3087821038,48329.271079242
"NER","PMC co-delivery with EPI only",5,"Niamey","0-1yr",318.220662897088,42882.0653271412,43200.2859900383
"NER","PMC co-delivery with EPI only",5,"Niamey","0-1yr",272.203978027846,36686.1722976576,36958.3762756855
"NER","PMC co-delivery with EPI only",5,"Niamey","0-1yr",324.592528730508,43746.8163463857,44071.4088751162
"NER","PMC co-delivery with EPI only",5,"Tahoua","0-1yr",183394.090663772,16716.7401101286,200110.8307739
"NER","PMC co-delivery with EPI only",5,"Tahoua","0-1yr",167980.981999298,15314.9702447761,183295.952244074
"NER","PMC co-delivery with EPI only",5,"Tahoua","0-1yr",145062.279018847,13900.1501403653,158962.429159212
"NER","PMC co-delivery with EPI only",5,"Tahoua","0-1yr",125492.393302287,13023.3039000381,138515.697202325
"NER","PMC co-delivery with EPI only",5,"Tahoua","0-1yr",146664.422847151,13225.0362259472,159889.459073098
"NER","PMC co-delivery with EPI only",5,"Tillabery","0-1yr",144922.942581012,15156.7875626007,160079.730143613
"NER","PMC co-delivery with EPI only",5,"Tillabery","0-1yr",135646.366789173,14535.4849435978,150181.85173277
"NER","PMC co-delivery with EPI only",5,"Tillabery","0-1yr",110820.3553165,12784.5695229696,123604.92483947
"NER","PMC co-delivery with EPI only",5,"Tillabery","0-1yr",90795.735401296,11545.0717497766,102340.807151073
"NER","PMC co-delivery with EPI only",5,"Tillabery","0-1yr",121966.167936382,13061.8941426043,135028.062078986
"NER","PMC co-delivery with EPI only",5,"Zinder","0-1yr",172749.81718106,46688.8350291798,219438.652210239
"NER","PMC co-delivery with EPI only",5,"Zinder","0-1yr",158390.749452308,45186.1708971114,203576.920349419
"NER","PMC co-delivery with EPI only",5,"Zinder","0-1yr",135950.308015098,41091.5289067221,177041.83692182
"NER","PMC co-delivery with EPI only",5,"Zinder","0-1yr",113202.191384007,45134.6709587558,158336.862342763
"NER","PMC co-delivery with EPI only",5,"Zinder","0-1yr",123311.650744849,37439.0970265859,160750.747771435
