Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Niger,NER,0-30mo,5,744640.002983539,46992.5023049319,496.248055076818,31.3152124303764,52342.8544025563,3617.94149189119,34.8816734040682,2.41097836570694,692297.148580983,43374.5608130407,461.36638167275,28.9042340646695,7.02045661454678,7.56640145246733,PMC co-delivery with EPI only
