Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Niger,NER,n_age_392_398,395,5,raw cases,0.52600699648396,0.0324527679633865,PMC co-delivery with EPI only
Niger,NER,n_age_399_405,402,5,raw cases,0.539633234951198,0.032238498247158,PMC co-delivery with EPI only
Niger,NER,n_age_406_412,409,5,raw cases,0.513624489285275,0.0309971816732087,PMC co-delivery with EPI only
Niger,NER,n_age_413_419,416,5,raw cases,0.536635982268325,0.0282215543204615,PMC co-delivery with EPI only
Niger,NER,n_age_420_426,423,5,raw cases,0.506823854857501,0.0355485543185969,PMC co-delivery with EPI only
Niger,NER,n_age_427_433,430,5,raw cases,0.547103154004529,0.0354253012834816,PMC co-delivery with EPI only
Niger,NER,n_age_434_440,437,5,raw cases,0.528847170001861,0.0310451555386291,PMC co-delivery with EPI only
Niger,NER,n_age_441_447,444,5,raw cases,0.505766751962805,0.033505412717487,PMC co-delivery with EPI only
Niger,NER,n_age_448_454,451,5,raw cases,0.559520423685891,0.0394305536979874,PMC co-delivery with EPI only
Niger,NER,n_age_455_461,458,5,raw cases,0.536488519812644,0.0433894318141629,PMC co-delivery with EPI only
Niger,NER,n_age_462_468,465,5,raw cases,0.548396769190441,0.0336044076169779,PMC co-delivery with EPI only
Niger,NER,n_age_469_475,472,5,raw cases,0.559591610215405,0.0323113293817214,PMC co-delivery with EPI only
Niger,NER,n_age_476_482,479,5,raw cases,0.565286034596214,0.0369750115569998,PMC co-delivery with EPI only
Niger,NER,n_age_483_489,486,5,raw cases,0.534543075784816,0.0318244604139362,PMC co-delivery with EPI only
Niger,NER,n_age_490_496,493,5,raw cases,0.545959349703648,0.0359887968480572,PMC co-delivery with EPI only
Niger,NER,n_age_497_503,500,5,raw cases,0.55334721465575,0.034282940623204,PMC co-delivery with EPI only
Niger,NER,n_age_504_510,507,5,raw cases,0.577087131415624,0.0343042715006108,PMC co-delivery with EPI only
Niger,NER,n_age_511_517,514,5,raw cases,0.579901268893343,0.04014864972606,PMC co-delivery with EPI only
Niger,NER,n_age_518_524,521,5,raw cases,0.555736085764096,0.033896886101027,PMC co-delivery with EPI only
Niger,NER,n_age_525_531,528,5,raw cases,0.581978261528411,0.0419707589764171,PMC co-delivery with EPI only
Niger,NER,n_age_532_538,535,5,raw cases,0.602445131940266,0.0401157752234894,PMC co-delivery with EPI only
Niger,NER,n_age_539_545,542,5,raw cases,0.586176758472865,0.0423067314638094,PMC co-delivery with EPI only
Niger,NER,n_age_546_552,549,5,raw cases,0.614133669245448,0.0324967784594668,PMC co-delivery with EPI only
Niger,NER,n_age_553_559,556,5,raw cases,0.584412627614501,0.0396076108454344,PMC co-delivery with EPI only
Niger,NER,n_age_560_566,563,5,raw cases,0.588292615774518,0.0417498005642553,PMC co-delivery with EPI only
Niger,NER,n_age_567_573,570,5,raw cases,0.604954535776761,0.0388781685598126,PMC co-delivery with EPI only
Niger,NER,n_age_574_580,577,5,raw cases,0.600132614863294,0.0439879902676236,PMC co-delivery with EPI only
Niger,NER,n_age_581_587,584,5,raw cases,0.569157604642705,0.0315365807885514,PMC co-delivery with EPI only
Niger,NER,n_age_588_594,591,5,raw cases,0.604664211606473,0.0392327762371788,PMC co-delivery with EPI only
Niger,NER,n_age_595_601,598,5,raw cases,0.598368819698894,0.0383072007580913,PMC co-delivery with EPI only
Niger,NER,n_age_602_608,605,5,raw cases,0.606283096475625,0.0419950978959116,PMC co-delivery with EPI only
Niger,NER,n_age_609_615,612,5,raw cases,0.623833770760672,0.0438380016255701,PMC co-delivery with EPI only
Niger,NER,n_age_616_622,619,5,raw cases,0.598262934446487,0.0356718466866814,PMC co-delivery with EPI only
Niger,NER,n_age_623_629,626,5,raw cases,0.613993917147197,0.0460296394906458,PMC co-delivery with EPI only
Niger,NER,n_age_630_636,633,5,raw cases,0.610652392065704,0.0360661201163242,PMC co-delivery with EPI only
Niger,NER,n_age_637_643,640,5,raw cases,0.633422633824003,0.0391939008069222,PMC co-delivery with EPI only
Niger,NER,n_age_644_650,647,5,raw cases,0.628233791114544,0.034869630589308503,PMC co-delivery with EPI only
Niger,NER,n_age_651_657,654,5,raw cases,0.635262657668186,0.037501893295373,PMC co-delivery with EPI only
Niger,NER,n_age_658_664,661,5,raw cases,0.617274832997015,0.0402434191733274,PMC co-delivery with EPI only
Niger,NER,n_age_665_671,668,5,raw cases,0.623757391032254,0.0399411726317072,PMC co-delivery with EPI only
Niger,NER,n_age_672_678,675,5,raw cases,0.624452159898341,0.0313903969803134,PMC co-delivery with EPI only
Niger,NER,n_age_679_685,682,5,raw cases,0.636675284463503,0.0384000141377123,PMC co-delivery with EPI only
Niger,NER,n_age_686_692,689,5,raw cases,0.644110331038187,0.0381952789302735,PMC co-delivery with EPI only
Niger,NER,n_age_693_699,696,5,raw cases,0.64810386407018,0.0400376690012103,PMC co-delivery with EPI only
Niger,NER,n_age_700_706,703,5,raw cases,0.624309575629368,0.0352142328505412,PMC co-delivery with EPI only
Niger,NER,n_age_707_713,710,5,raw cases,0.667463125099641,0.042987859290847,PMC co-delivery with EPI only
Niger,NER,n_age_714_720,717,5,raw cases,0.653010737480471,0.0412343360575259,PMC co-delivery with EPI only
Niger,NER,n_age_721_727,724,5,raw cases,0.632252665852015,0.0332085199067273,PMC co-delivery with EPI only
Niger,NER,n_age_728_734,731,5,raw cases,0.666221615028936,0.0433054113655281,PMC co-delivery with EPI only
Niger,NER,n_age_735_741,738,5,raw cases,0.648103691070767,0.0369960767453387,PMC co-delivery with EPI only
Niger,NER,n_age_742_748,745,5,raw cases,0.649525374333002,0.0317318633491184,PMC co-delivery with EPI only
Niger,NER,n_age_749_755,752,5,raw cases,0.651205087508003,0.03288776266677,PMC co-delivery with EPI only
Niger,NER,n_age_756_762,759,5,raw cases,0.661880494834575,0.0358882772451272,PMC co-delivery with EPI only
Niger,NER,n_age_763_769,766,5,raw cases,0.635788959314548,0.0388961860488937,PMC co-delivery with EPI only
Niger,NER,n_age_770_776,773,5,raw cases,0.644871111207838,0.0356579566797493,PMC co-delivery with EPI only
Niger,NER,n_age_777_783,780,5,raw cases,0.627008716811984,0.0339611893360369,PMC co-delivery with EPI only
Niger,NER,n_age_784_790,787,5,raw cases,0.669906031257252,0.041903428061508,PMC co-delivery with EPI only
Niger,NER,n_age_791_797,794,5,raw cases,0.64584312423141,0.0371149122173434,PMC co-delivery with EPI only
Niger,NER,n_age_798_804,801,5,raw cases,0.664317039623365,0.0322454738724845,PMC co-delivery with EPI only
Niger,NER,n_age_805_811,808,5,raw cases,0.638852543659305,0.0300728105757692,PMC co-delivery with EPI only
Niger,NER,n_age_812_818,815,5,raw cases,0.683994024123305,0.0382670031024349,PMC co-delivery with EPI only
Niger,NER,n_age_819_825,822,5,raw cases,0.6742727216596,0.036760471157009,PMC co-delivery with EPI only
Niger,NER,n_age_826_832,829,5,raw cases,0.663051536692837,0.0403290115050614,PMC co-delivery with EPI only
Niger,NER,n_age_833_839,836,5,raw cases,0.682801249951841,0.038222809540744,PMC co-delivery with EPI only
Niger,NER,n_age_840_846,843,5,raw cases,0.645886368285956,0.0355148966737043,PMC co-delivery with EPI only
Niger,NER,n_age_847_853,850,5,raw cases,0.69184291907413,0.0411078812287033,PMC co-delivery with EPI only
Niger,NER,n_age_854_860,857,5,raw cases,0.685546949282078,0.0403451923279731,PMC co-delivery with EPI only
Niger,NER,n_age_861_867,864,5,raw cases,0.676143768709985,0.0410535862966373,PMC co-delivery with EPI only
Niger,NER,n_age_868_874,871,5,raw cases,0.676407721242056,0.0372603819903595,PMC co-delivery with EPI only
Niger,NER,n_age_875_881,878,5,raw cases,0.681518359445154,0.0380351688239141,PMC co-delivery with EPI only
Niger,NER,n_age_882_888,885,5,raw cases,0.688460401467393,0.0365049958110389,PMC co-delivery with EPI only
Niger,NER,n_age_889_895,892,5,raw cases,0.697347653764381,0.0467640261420948,PMC co-delivery with EPI only
Niger,NER,n_age_896_902,899,5,raw cases,0.704181108897994,0.040897370969634,PMC co-delivery with EPI only
Niger,NER,n_age_903_909,906,5,raw cases,0.718651735489202,0.033439637931583,PMC co-delivery with EPI only
Niger,NER,n_age_910_916,913,5,raw cases,0.721629881831977,0.0409349464328938,PMC co-delivery with EPI only
