Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,Scenario
Niger,NER,n_age_0_6,3,Agadez,raw cases,5,3.22434779958826,0,10.9180715291269,0,0,0,0,0,3.22434779958826,0,10.9180715291269,0,PMC co-delivery with EPI only
Niger,NER,n_age_7_13,10,Agadez,raw cases,5,3.18244271367378,0,9.24668545626304,0,0,0,0,0,3.18244271367378,0,9.24668545626304,0,PMC co-delivery with EPI only
Niger,NER,n_age_14_20,17,Agadez,raw cases,5,3.08891335804601,0,8.9855037203816,0,0,0,0,0,3.08891335804601,0,8.9855037203816,0,PMC co-delivery with EPI only
Niger,NER,n_age_21_27,24,Agadez,raw cases,5,4.81864646795472,0.760776668427153,14.0342311312117,2.21574993619976,0,0,0,0,4.81864646795472,0.760776668427153,14.0342311312117,2.21574993619976,PMC co-delivery with EPI only
Niger,NER,n_age_28_34,31,Agadez,raw cases,5,8.16813839329818,0.0115903964316061,23.816714670439602,0.0337953584326307,0,0,0,0,8.16813839329818,0.0115903964316061,23.816714670439602,0.0337953584326307,PMC co-delivery with EPI only
Niger,NER,n_age_35_41,38,Agadez,raw cases,5,3.99252767612092,0,11.6555835949766,0,0,0,0,0,3.99252767612092,0,11.6555835949766,0,PMC co-delivery with EPI only
Niger,NER,n_age_42_48,45,Agadez,raw cases,5,2.39274140059011,0,6.99335957256998,0,1.46855843885079,0,4.29221361476117,0,0.924182961739321,0,2.70114595780881,0,PMC co-delivery with EPI only
Niger,NER,n_age_49_55,52,Agadez,raw cases,5,5.05886682051229,0,14.8033053598864,0,2.98144019674419,0,8.72431934078364,0,2.0774266237681,0,6.07898601910276,0,PMC co-delivery with EPI only
Niger,NER,n_age_56_62,59,Agadez,raw cases,5,4.82650402941553,0,14.1402234232357,0,2.56485656310016,0,7.51426801464425,0,2.26164746631537,0,6.62595540859145,0,PMC co-delivery with EPI only
Niger,NER,n_age_63_69,66,Agadez,raw cases,5,5.02650178553622,0.866348955562211,14.7442272464924,2.5412595917755,2.26705958083142,0.389513907219448,6.6499611593295,1.14256033495073,2.7594422047048,0.476835048342763,8.0942660871629,1.39869925682477,PMC co-delivery with EPI only
