Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Malawi,rural/urban merged,MWI,Nsanje,n_age_406_412,409,severe,ppy,0.0536869562554557
Malawi,rural/urban merged,MWI,Nsanje,n_age_413_419,416,severe,ppy,0.082749567668372
Malawi,rural/urban merged,MWI,Nsanje,n_age_420_426,423,severe,ppy,0.0388661555115438
Malawi,rural/urban merged,MWI,Nsanje,n_age_427_433,430,severe,ppy,0.0293598025923908
Malawi,rural/urban merged,MWI,Nsanje,n_age_434_440,437,severe,ppy,0.0471400097210932
Malawi,rural/urban merged,MWI,Nsanje,n_age_441_447,444,severe,ppy,0.0547586010560366
Malawi,rural/urban merged,MWI,Nsanje,n_age_448_454,451,severe,ppy,0.0450367802790123
Malawi,rural/urban merged,MWI,Nsanje,n_age_455_461,458,severe,ppy,0.0581391136009184
Malawi,rural/urban merged,MWI,Nsanje,n_age_462_468,465,severe,ppy,0.0501682252039449
Malawi,rural/urban merged,MWI,Nsanje,n_age_469_475,472,severe,ppy,0.0566841218777793
Malawi,rural/urban merged,MWI,Nsanje,n_age_476_482,479,severe,ppy,0.0370879532914282
Malawi,rural/urban merged,MWI,Nsanje,n_age_483_489,486,severe,ppy,0.0453362672663907
Malawi,rural/urban merged,MWI,Nsanje,n_age_490_496,493,severe,ppy,0.0448489519493842
Malawi,rural/urban merged,MWI,Nsanje,n_age_497_503,500,severe,ppy,0.0464137175987739
Malawi,rural/urban merged,MWI,Nsanje,n_age_504_510,507,severe,ppy,0.0553444127857176
Malawi,rural/urban merged,MWI,Nsanje,n_age_511_517,514,severe,ppy,0.0704827651497116
Malawi,rural/urban merged,MWI,Nsanje,n_age_518_524,521,severe,ppy,0.0468519179416073
Malawi,rural/urban merged,MWI,Nsanje,n_age_525_531,528,severe,ppy,0.0560827393426085
Malawi,rural/urban merged,MWI,Nsanje,n_age_532_538,535,severe,ppy,0.0484219034033893
Malawi,rural/urban merged,MWI,Nsanje,n_age_539_545,542,severe,ppy,0.033361536877661
Malawi,rural/urban merged,MWI,Nsanje,n_age_546_552,549,severe,ppy,0.0406851645759616
Malawi,rural/urban merged,MWI,Nsanje,n_age_553_559,556,severe,ppy,0.0620657009031621
Malawi,rural/urban merged,MWI,Nsanje,n_age_560_566,563,severe,ppy,0.0517457505537487
Malawi,rural/urban merged,MWI,Nsanje,n_age_567_573,570,severe,ppy,0.0482474420929185
Malawi,rural/urban merged,MWI,Nsanje,n_age_574_580,577,severe,ppy,0.0471975062009289
Malawi,rural/urban merged,MWI,Nsanje,n_age_581_587,584,severe,ppy,0.0486921033479561
Malawi,rural/urban merged,MWI,Nsanje,n_age_588_594,591,severe,ppy,0.0332988582231519
Malawi,rural/urban merged,MWI,Nsanje,n_age_595_601,598,severe,ppy,0.046645886656454
Malawi,rural/urban merged,MWI,Nsanje,n_age_602_608,605,severe,ppy,0.0408658103885122
Malawi,rural/urban merged,MWI,Nsanje,n_age_609_615,612,severe,ppy,0.0592322330842592
Malawi,rural/urban merged,MWI,Nsanje,n_age_616_622,619,severe,ppy,0.0416921572320314
Malawi,rural/urban merged,MWI,Nsanje,n_age_623_629,626,severe,ppy,0.0263121598179834
Malawi,rural/urban merged,MWI,Nsanje,n_age_630_636,633,severe,ppy,0.0254746359117805
Malawi,rural/urban merged,MWI,Nsanje,n_age_637_643,640,severe,ppy,0.069804258743898
Malawi,rural/urban merged,MWI,Nsanje,n_age_644_650,647,severe,ppy,0.0407584426463012
Malawi,rural/urban merged,MWI,Nsanje,n_age_651_657,654,severe,ppy,0.058806375406895
Malawi,rural/urban merged,MWI,Nsanje,n_age_658_664,661,severe,ppy,0.0472393441902666
