Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Malawi,MWI,0-30mo,Balaka,raw cases,6,8.99541582302582,1.87532984325807,0.408362292904676,0.0851338070203666,0.405120900099332,0.0637469869807155,0.0183911564426736,0.00289390354835792,8.59029492292649,1.81158285627736,0.389971136462002,0.0822399034720086,4.50363727558134,3.39924132332719,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Blantyre,raw cases,6,20029.9551392031,1329.91628401988,289.442573782406,19.2179358109716,1337.6391422598,103.678645824233,19.3295348610137,1.49820675508684,18692.3159969433,1226.23763819564,270.113038921392,17.7197290558848,6.6781934006519,7.79587761049505,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Chikwawa,raw cases,6,16369.2411816285,853.478228633312,556.154384742822,28.9974137389875,1180.49923457113,76.6524884637992,40.1081405183965,2.60431238611327,15188.7419470573,776.825740169513,516.046244224426,26.3931013528742,7.21169186447092,8.98118849341289,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Chiradzulu,raw cases,6,8302.45351615691,487.639534466842,422.074996170224,24.790317011954,582.617235786343,39.5127433685547,29.6187346408721,2.00872440580401,7719.83628037056,448.126791098288,392.456261529352,22.78159260615,7.01741039142883,8.10285888976488,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Chitipa,raw cases,6,4545.17169276723,289.814792566456,333.367595060095,21.2565920368781,314.850145962495,22.3893847464495,23.0928209226644,1.64215916412496,4230.32154680473,267.425407820006,310.274774137431,19.6144328727531,6.92713427005452,7.72541130429551,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Dedza,raw cases,6,36648.0764833224,1768.39143467496,864.121330026069,41.69672477172,2603.52663656414,159.285199531709,61.3882941706345,3.75576978877582,34044.5498467582,1609.10623514325,802.733035855434,37.9409549829442,7.10412901956518,9.00734964038015,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Dowa,raw cases,6,70418.7202748998,2497.79043056809,1722.22400302331,61.0882250806766,5741.21953311376,279.544447789955,140.412464866664,6.83679220548628,64677.5007417861,2218.24598277814,1581.81153815664,54.2514328751903,8.15297340068274,11.191669419855,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Karonga,raw cases,6,22165.7563141977,981.41487259399,1095.79007484617,48.5173914867086,1567.39007956757,93.7983244184749,77.4857608401284,4.6370298165342,20598.3662346302,887.616548175516,1018.30431400604,43.8803616701744,7.07122309453349,9.55745903570376,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Kasungu,raw cases,6,78468.0943745643,2745.20909546734,1792.52381200129,62.711509840652496,5749.02234644235,279.254615269753,131.330568607079,6.37928767701225,72719.072028122,2465.95448019759,1661.19324339421,56.3322221636402,7.32657316615797,10.1724351609805,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Likoma,raw cases,6,218.906016587019,11.3994710419049,655.924100041299,34.1570684108447,16.2379474609475,1.01189956638756,48.6549490091606,3.03202864299118,202.668069126072,10.3875714755173,607.269151032138,31.1250397678535,7.41777120342081,8.87672386435988,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Lilongwe,raw cases,6,127328.679411317,6179.02287373917,772.08104338957,37.4676502539815,9477.11056032307,572.220356534619,57.4662161232013,3.46976417225555,117851.568850994,5606.80251720455,714.614827266369,33.997886081726,7.4430290207508,9.26069328803675,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Machinga,raw cases,6,53971.1680262216,1945.22548172135,1482.00257017956,53.4142444738125,3431.65679255127,174.583451278214,94.2303895306525,4.79391373148397,50539.5112336703,1770.64203044313,1387.77218064891,48.6203307423285,6.35831485226339,8.97497246045349,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Mangochi,raw cases,6,140.522213117399,15.0115472751913,2.51032662025993,0.268170319127554,6.42707494692675,0.0226150194012948,0.114814995947984,4.0400079077418e-4,134.095138170472,14.98893225579,2.39551162431195,0.26776631833678,4.57370746186389,0.150650822241816,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Mchinji,raw cases,6,41839.1054448324,1670.51761818603,1236.91122238766,49.3863806876831,3207.51915786695,165.305043934464,94.8255561443668,4.88699894000906,38631.5862869655,1505.21257425157,1142.08566624329,44.4993817476741,7.66631868383578,9.89543852365732,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Mulanje,raw cases,6,18030.6234939886,1009.02151096198,549.9882877879,30.7781931856189,1191.49320755616,76.1546282621979,36.3441291618786,2.32294538339256,16839.1302864324,932.866882699781,513.644158626022,28.4552478022263,6.60816420437931,7.54737410797058,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Mwanza,raw cases,6,5658.44546912551,282.748233729503,740.019801634579,36.9782289108764,428.935203131447,26.021320953943,56.096775283491,3.4031065379486,5229.51026599407,256.72691277556,683.923026351088,33.5751223729278,7.58044246378039,9.20300035502143,PMC co-delivery with EPI only
Malawi,MWI,0-30mo,Mzimba,raw cases,6,47588.3928095499,2451.2645604617,743.147628228297,38.2793226818457,3708.35842766961,253.410912849784,57.9102929819904,3.95730361403785,43880.0343818803,2197.85364761191,685.237335246306,34.3220190678079,7.79256917229913,10.3379666535078,PMC co-delivery with EPI only
