Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Chad,TCD,0-30mo,Barh_el_Ghazel,raw cases,4,12905.4217649942,893.622509170377,515.936990949702,35.7255203915061,355.731771000179,23.7935854044182,14.2215560914776,0.951227405117336,12549.689993994,869.828923765959,501.715434858225,34.7742929863887,2.75645211352252,2.66259915794956,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Batha,raw cases,4,15494.7662557319,1091.13423394582,391.266894173123,27.5528327304727,267.671890969619,19.8190094873578,6.75913064505818,0.500460746533527,15227.0943647623,1071.31522445847,384.507763528065,27.0523719839391,1.72749873442331,1.81636767235201,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Borkou,raw cases,4,2019.96265678435,145.319373930747,135.131456204545,9.72157507369755,33.9747626537762,2.59843602247807,2.27284357767149,0.173830165816423,1985.98789413058,142.720937908269,132.858612626873,9.54774490788113,1.68195003702997,1.78808644174065,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Chari_Baguirmi,raw cases,4,23758.676896669702,1594.82001965988,440.354212194859,29.5591255524989,900.735609465668,53.8227084195337,16.6946468200722,0.99757475836542,22857.9412872041,1540.99731124034,423.659565374787,28.5615507941335,3.79118590392516,3.3748452963998,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Ennedi_Est,raw cases,4,1601.21823112341,135.729806017555,99.1370189896072,8.40350683940031,41.5325743179908,3.69190426486821,2.57142688536662,0.228578700953999,1559.68565680542,132.037901752687,96.5655921042406,8.17492813844631,2.59381098158317,2.72003944689252,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Ennedi_Ouest,raw cases,4,659.329826275012,53.543409915213,101.659321706124,8.25563552094354,16.3045615324296,1.33488952824879,2.5139324812089,0.205821060395616,643.025264742582,52.2085203869642,99.1453892249154,8.04981446054792,2.47289912918772,2.49309771335561,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Guera,raw cases,4,25063.8524506185,1731.12541591811,555.130835638466,38.3421144306126,1085.49380817344,86.767090698839,24.0422371620223,1.92177510063408,23978.3586424451,1644.35832521927,531.088598476444,36.4203393299785,4.33091365468303,5.0121781992798,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Hadjer_Lamis,raw cases,4,27314.6152428467,1773.23210274633,599.992809472616,38.9508144894126,1198.90549862772,88.7076336095811,26.3351569120928,1.94855178584362,26115.709744219,1684.52446913675,573.657652560523,37.002262703569,4.38924542033112,5.00259573871878,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Kanem,raw cases,4,9778.13426515219,764.129401330246,316.481730701215,24.7320182823155,334.545636670045,26.2106310408266,10.8279943004268,0.848340353040005,9443.58862848215,737.918770289419,305.653736400788,23.8836779292755,3.421364726626,3.43012989621881,PMC co-delivery with EPI only
Chad,TCD,0-30mo,Lac,raw cases,4,13017.70432365,947.06690588264,360.466376685577,26.2247296108978,478.353326927403,38.2355116803061,13.2458293909586,1.05875936443566,12539.3509967226,908.831394202334,347.220547294618,25.1659702464621,3.67463659516641,4.03725559860753,PMC co-delivery with EPI only
