Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Chad,TCD,n_age_784_790,787,4,raw cases,0.547025383963305,0.0295147621096725,PMC co-delivery with EPI only
Chad,TCD,n_age_791_797,794,4,raw cases,0.563256137680923,0.0318424169071449,PMC co-delivery with EPI only
Chad,TCD,n_age_798_804,801,4,raw cases,0.564083884986213,0.0322159667988683,PMC co-delivery with EPI only
Chad,TCD,n_age_805_811,808,4,raw cases,0.560497802583642,0.0299367054303921,PMC co-delivery with EPI only
Chad,TCD,n_age_812_818,815,4,raw cases,0.54345269824776,0.0291820483900911,PMC co-delivery with EPI only
Chad,TCD,n_age_819_825,822,4,raw cases,0.549916658519061,0.0304432641107099,PMC co-delivery with EPI only
Chad,TCD,n_age_826_832,829,4,raw cases,0.560394940051581,0.0339401154919663,PMC co-delivery with EPI only
Chad,TCD,n_age_833_839,836,4,raw cases,0.560591145954039,0.0326812665135124,PMC co-delivery with EPI only
Chad,TCD,n_age_840_846,843,4,raw cases,0.559488555345435,0.0314846526208947,PMC co-delivery with EPI only
Chad,TCD,n_age_847_853,850,4,raw cases,0.560873612827544,0.0308904034891468,PMC co-delivery with EPI only
Chad,TCD,n_age_854_860,857,4,raw cases,0.5907027953715,0.0347214820384037,PMC co-delivery with EPI only
Chad,TCD,n_age_861_867,864,4,raw cases,0.573571427861183,0.0272114677577364,PMC co-delivery with EPI only
Chad,TCD,n_age_868_874,871,4,raw cases,0.572642608451244,0.0330488228779632,PMC co-delivery with EPI only
Chad,TCD,n_age_875_881,878,4,raw cases,0.580265102331754,0.0307899516922884,PMC co-delivery with EPI only
Chad,TCD,n_age_882_888,885,4,raw cases,0.571925947086723,0.030745123521367,PMC co-delivery with EPI only
Chad,TCD,n_age_889_895,892,4,raw cases,0.578401168211238,0.0302404242814534,PMC co-delivery with EPI only
Chad,TCD,n_age_896_902,899,4,raw cases,0.579546520475896,0.0317430643876682,PMC co-delivery with EPI only
Chad,TCD,n_age_903_909,906,4,raw cases,0.573839970446767,0.0295042543584904,PMC co-delivery with EPI only
Chad,TCD,n_age_910_916,913,4,raw cases,0.583290479616908,0.034068598601540503,PMC co-delivery with EPI only
