Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,Scenario
Chad,TCD,n_age_0_6,3,Barh_el_Ghazel,raw cases,4,14.9048691448119,1.61267794202301,85.3017008692558,9.22947864032589,0,0,0,0,14.9048691448119,1.61267794202301,85.3017008692558,9.22947864032589,PMC co-delivery with EPI only
Chad,TCD,n_age_7_13,10,Barh_el_Ghazel,raw cases,4,18.5083202647464,2.17175646889456,90.8860810987492,10.6645244806276,0,0,0,0,18.5083202647464,2.17175646889456,90.8860810987492,10.6645244806276,PMC co-delivery with EPI only
Chad,TCD,n_age_14_20,17,Barh_el_Ghazel,raw cases,4,26.9064099717684,1.62827922730911,132.277690566762,8.00497041456941,0,0,0,0,26.9064099717684,1.62827922730911,132.277690566762,8.00497041456941,PMC co-delivery with EPI only
Chad,TCD,n_age_21_27,24,Barh_el_Ghazel,raw cases,4,28.4363926504702,2.1393522088758,139.962478407325,10.5297827688946,0,0,0,0,28.4363926504702,2.1393522088758,139.962478407325,10.5297827688946,PMC co-delivery with EPI only
Chad,TCD,n_age_28_34,31,Barh_el_Ghazel,raw cases,4,29.408594643832,2.17591423698198,144.912663878054,10.7219516019061,0,0,0,0,29.408594643832,2.17591423698198,144.912663878054,10.7219516019061,PMC co-delivery with EPI only
Chad,TCD,n_age_35_41,38,Barh_el_Ghazel,raw cases,4,27.6122334569698,1.72060497808042,136.210265799728,8.48768940643272,0,0,0,0,27.6122334569698,1.72060497808042,136.210265799728,8.48768940643272,PMC co-delivery with EPI only
Chad,TCD,n_age_42_48,45,Barh_el_Ghazel,raw cases,4,32.3757861018227,1.64132622001539,159.880630729738,8.10532508659439,13.7239524378665,0.701016217255278,67.7726917570504,3.4618129306284,18.6518336639561,0.940310002760111,92.1079389726876,4.64351215596599,PMC co-delivery with EPI only
Chad,TCD,n_age_49_55,52,Barh_el_Ghazel,raw cases,4,34.9965331357264,2.19194006674745,173.028429229504,10.8373005189862,14.0538848213683,0.879957336861548,69.484643115443,4.3506491113172,20.9426483143581,1.3119827298859,103.543786114061,6.486651407669,PMC co-delivery with EPI only
Chad,TCD,n_age_56_62,59,Barh_el_Ghazel,raw cases,4,40.1892822686465,1.09521378529414,198.919467719736,5.42083189626876,13.9964271954579,0.385452421865403,69.276227156477,1.90782184355071,26.1928550731886,0.709761363428737,129.643240563259,3.51301005271805,PMC co-delivery with EPI only
Chad,TCD,n_age_63_69,66,Barh_el_Ghazel,raw cases,4,37.9580387450984,1.71009489874593,188.093599979753,8.47403913495581,11.0843948621019,0.499265423493864,54.926539993562,2.47401167065049,26.8736438829965,1.21082947525206,133.167059986191,6.00002746430532,PMC co-delivery with EPI only
Chad,TCD,n_age_70_76,73,Barh_el_Ghazel,raw cases,4,46.0830205045212,5.59011950720132,228.613311796152,27.732030580595,15.8204069496554,1.91109651553432,78.483475847004,9.4807610003672,30.2626135548658,3.67902299166701,150.129835949148,18.2512695802278,PMC co-delivery with EPI only
Chad,TCD,n_age_77_83,80,Barh_el_Ghazel,raw cases,4,56.5263417035581,2.21378250119837,280.736094075776,10.9946731698827,18.2761482507588,0.720295365840302,90.767849466984,3.57732167857875,38.2501934527993,1.49348713535807,189.968244608792,7.41735149130395,PMC co-delivery with EPI only
Chad,TCD,n_age_84_90,87,Barh_el_Ghazel,raw cases,4,50.0552952655577,2.20622035840227,248.887342195531,10.9698747832228,14.0608043666845,0.619426923146448,69.913806509167,3.07994428498268,35.9944908988732,1.58679343525582,178.973535686364,7.88993049824012,PMC co-delivery with EPI only
Chad,TCD,n_age_91_97,94,Barh_el_Ghazel,raw cases,4,55.225757534987,1.65074724193813,274.909637374907,8.21729471780156,13.0116661172555,0.390678401342141,64.771088231283,1.94476748598939,42.2140914177315,1.26006884059599,210.138549143624,6.27252723181217,PMC co-delivery with EPI only
Chad,TCD,n_age_98_104,101,Barh_el_Ghazel,raw cases,4,60.4857090467474,3.74198302322466,301.455403010524,18.6497111152802,17.2625375727849,1.06991932636587,86.034954421486,5.3323829182377,43.2231714739625,2.67206369685879,215.420448589038,13.3173281970425,PMC co-delivery with EPI only
Chad,TCD,n_age_105_111,108,Barh_el_Ghazel,raw cases,4,71.2176339711614,4.57701739140353,355.348754970487,22.8375662153016,19.2047188969977,1.23706570232317,95.824202084132,6.1724847151653,52.0129150741637,3.33995168908036,259.524552886355,16.6650815001363,PMC co-delivery with EPI only
Chad,TCD,n_age_112_118,115,Barh_el_Ghazel,raw cases,4,66.3257199881433,4.39024810982891,331.285453467805,21.9285269147601,15.5216104050579,1.02983590636156,77.527748549272,5.1438515148785,50.8041095830855,3.36041220346734,253.757704918533,16.7846753998816,PMC co-delivery with EPI only
Chad,TCD,n_age_119_125,122,Barh_el_Ghazel,raw cases,4,72.4858567389668,4.36655824396055,362.468068752187,21.8351276371336,14.2335907547908,0.856200605041641,71.175569751175,4.2814611530564,58.252265984176,3.51035763891891,291.292499001012,17.5536664840772,PMC co-delivery with EPI only
Chad,TCD,n_age_126_132,129,Barh_el_Ghazel,raw cases,4,80.6483348347301,2.83033213048798,403.713956892046,14.1682352904072,11.8047857935616,0.416398093761632,59.093058681845,2.0844289273834,68.8435490411684,2.41393403672635,344.620898210201,12.0838063630238,PMC co-delivery with EPI only
Chad,TCD,n_age_133_139,136,Barh_el_Ghazel,raw cases,4,70.5344666765355,5.0939570438196,353.47350416828,25.527645294589,7.07821718404186,0.513608777086619,35.471484356452,2.5738777474699,63.4562494924936,4.58034826673298,318.002019811828,22.9537675471191,PMC co-delivery with EPI only
Chad,TCD,n_age_140_146,143,Barh_el_Ghazel,raw cases,4,71.7931808295605,5.51582743296998,360.19869797044,27.6738519818775,5.62304327149874,0.431554742903664,28.211772227138,2.1651841400634,66.1701375580617,5.08427269006632,331.986925743302,25.5086678418141,PMC co-delivery with EPI only
Chad,TCD,n_age_147_153,150,Barh_el_Ghazel,raw cases,4,69.5517466318066,6.03929421122248,349.324243743162,30.3324069522789,4.27567473863689,0.370673670548454,21.474613031257,1.8617116882098,65.2760718931697,5.66862054067403,327.849630711905,28.4706952640691,PMC co-delivery with EPI only
Chad,TCD,n_age_154_160,157,Barh_el_Ghazel,raw cases,4,67.1280685039746,4.31577368599058,337.538032375302,21.7008740250006,2.25521465108336,0.144996962692109,11.339827480148,0.729083833010801,64.8728538528912,4.17077672329847,326.198204895154,20.9717901919898,PMC co-delivery with EPI only
Chad,TCD,n_age_161_167,164,Barh_el_Ghazel,raw cases,4,61.1250465179111,3.91950660505752,307.704689130874,19.7308735152002,0.481899779871576,0.0309854989324037,2.42589299157703,0.155981612443703,60.6431467380395,3.88852110612512,305.278796139297,19.5748919027565,PMC co-delivery with EPI only
Chad,TCD,n_age_168_174,171,Barh_el_Ghazel,raw cases,4,83.56174044682,2.82590224098568,421.104445669054,14.2409671021937,0.027350376168755,9.2679400454365e-4,0.13783060206498,0.00467052353680053,83.5343900706512,2.82497544698114,420.966615066989,14.2362965786569,PMC co-delivery with EPI only
Chad,TCD,n_age_175_181,178,Barh_el_Ghazel,raw cases,4,85.4509921738766,9.16045568818399,431.084146047511,46.2127719911261,4.33986427452737e-5,4.6482644613377e-6,2.1893797099892e-4,2.34496178990184e-5,85.4509487752339,9.16045103991953,431.08392710954,46.2127485415082,PMC co-delivery with EPI only
Chad,TCD,n_age_182_188,185,Barh_el_Ghazel,raw cases,4,91.6613119005006,7.17077339450707,462.961116729243,36.2179985175971,1.97388771994156e-10,1.54427581833261e-11,9.97033566818573e-10,7.79962761043862e-11,91.6613119003032,7.17077339449162,462.961116728246,36.2179985175191,PMC co-delivery with EPI only
Chad,TCD,n_age_189_195,192,Barh_el_Ghazel,raw cases,4,80.4088091072888,5.93996805658888,406.592689627364,30.035858200643,0,0,0,0,80.4088091072888,5.93996805658888,406.592689627364,30.035858200643,PMC co-delivery with EPI only
Chad,TCD,n_age_196_202,199,Barh_el_Ghazel,raw cases,4,87.7330478987516,5.96071867024109,444.115984893973,30.1739254056815,0,0,0,0,87.7330478987516,5.96071867024109,444.115984893973,30.1739254056815,PMC co-delivery with EPI only
Chad,TCD,n_age_203_209,206,Barh_el_Ghazel,raw cases,4,98.1694901048063,8.05010450664549,497.526108708739,40.7981865405851,0,0,0,0,98.1694901048063,8.05010450664549,497.526108708739,40.7981865405851,PMC co-delivery with EPI only
Chad,TCD,n_age_210_216,213,Barh_el_Ghazel,raw cases,4,91.503818688553,9.09400251923368,464.260171098571,46.1399669004025,0,0,0,0,91.503818688553,9.09400251923368,464.260171098571,46.1399669004025,PMC co-delivery with EPI only
Chad,TCD,n_age_217_223,220,Barh_el_Ghazel,raw cases,4,97.307435470534,5.42781447351712,494.234024243188,27.5684029398156,0,0,0,0,97.307435470534,5.42781447351712,494.234024243188,27.5684029398156,PMC co-delivery with EPI only
Chad,TCD,n_age_224_230,227,Barh_el_Ghazel,raw cases,4,83.442488744408,6.39303268467298,424.278593949416,32.5065438404423,0,0,0,0,83.442488744408,6.39303268467298,424.278593949416,32.5065438404423,PMC co-delivery with EPI only
Chad,TCD,n_age_231_237,234,Barh_el_Ghazel,raw cases,4,75.8359244728748,8.2339985929349009,386.023164763366,41.9130407863457,0,0,0,0,75.8359244728748,8.2339985929349009,386.023164763366,41.9130407863457,PMC co-delivery with EPI only
