Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Nigeria,NGA,0-30mo,Ebonyi,raw cases,6,116135.485469123,5907.73862951224,752.819640682523,38.2954585702239,8958.063039878,531.322019300082,58.0684342227622,3.44416394386661,107177.422429245,5376.41661021216,694.75120645976,34.8512946263573,7.71345898602168,8.993661578829,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Edo,raw cases,6,157974.370630036,8232.36478332829,705.78491399989,36.7798830116838,12355.0676087102,825.773963388851,55.1989559755743,3.68932506842309,145619.303021325,7406.59081993944,650.585958024316,33.0905579432607,7.82093168621946,10.0308232825295,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Ekiti,raw cases,6,202072.088115093,8347.41793565296,1165.13062613678,48.1305081603018,17283.3174992763,930.894083148143,99.6541517806413,5.36745681248002,184788.770615816,7416.52385250482,1065.47647435614,42.7630513478218,8.55304543071404,11.1518806213376,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Enugu,raw cases,6,89638.0757676169,5806.42067732582,380.547066730797,24.6504215763146,7643.31636770228,539.02493778434,32.448728946002,2.2883619177676,81994.7593999146,5267.39573954148,348.098337784795,22.362059658547,8.52686350331445,9.28325672111982,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Federal_Capital_Territory,raw cases,6,76820.2848352517,4858.15932276175,323.267106190714,20.443599096914,6116.84814611213,393.115581803436,25.7402820549594,1.65426796842284,70703.4366891396,4465.04374095831,297.526824135754,18.7893311284912,7.96254291328168,8.09186269296658,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Gombe,raw cases,6,76234.0605416112,4722.81813450205,448.238752441079,27.769085020203,2794.27603938738,197.092158294761,16.4297008052895,1.15885658618095,73439.7845022238,4525.72597620729,431.80905163579,26.6102284340221,3.66539053480192,4.17318966519006,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Imo,raw cases,6,79834.6330502602,5642.00214281605,260.198951304401,18.3885487379106,6360.53387100685,490.883356699044,20.7304045843135,1.59989881265521,73474.0991792533,5151.11878611701,239.468546720088,16.7886499252554,7.96713610119877,8.70051701990375,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Jigawa,raw cases,6,479844.316353534,21571.5735084101,1614.3537919669,72.5738542797227,28805.2915344465,1567.59456183351,96.9104562303173,5.27390267825554,451039.024819088,20003.9789465766,1517.44333573658,67.2999516014671,6.00304943764796,7.26694583138474,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Kaduna,raw cases,6,258051.643332239,14421.2187726492,594.638966775528,33.2314048454681,10589.0556609709,703.253054228857,24.4007944923699,1.62053480515904,247462.587671268,13717.9657184203,570.238172283158,31.610870040309,4.10346375796476,4.87651609281889,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Kano,raw cases,6,591346.195909752,33257.8264226964,826.163398879114,46.4641509605648,26710.1401057618,1677.4146245558,37.3164489548543,2.34349789875717,564636.05580399,31580.4117981406,788.846949924259,44.1206530618076,4.51683637952042,5.0436688292145,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Katsina,raw cases,6,894101.259595292,34482.6891523542,2178.66646294776,84.0243513833007,25950.9020484235,1198.54305301632,63.2348510522556,2.92050315999737,868150.357546869,33284.1460993379,2115.4316118955,81.1038482233033,2.90245671504478,3.47578185599396,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Kebbi,raw cases,6,878434.629003993,22761.8612094853,3879.85083065567,100.534090079103,30721.3831605169,1213.36887367665,135.68953230973,5.35918106708047,847713.245843476,21548.4923358086,3744.16129834594,95.1749090120221,3.49728735026647,5.33071027237003,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Kogi,raw cases,6,139194.683636701,7632.87511316706,606.930939679146,33.2816451307812,8824.10506311382,613.288451498011,38.4757681677081,2.67412322394124,130370.578573587,7019.58666166905,568.455171511438,30.60752190684,6.33939805211583,8.03482884765218,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Kwara,raw cases,6,61985.7640051345,3658.74620193907,372.269899683156,21.9734499271343,3941.87703193854,261.434180400927,23.6738578735844,1.57010367902442,58043.886973196,3397.31202153815,348.596041809571,20.4033462481099,6.35932636340825,7.14545819719258,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Lagos,raw cases,6,86979.4717619809,7301.77004777507,123.571333754951,10.3735909783935,8363.29518916056,765.983316585786,11.881694843342,1.08822895962815,78616.1765728203,6535.78673118929,111.689638911609,9.28536201876538,9.61525175968727,10.4903785188249,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Nasarawa,raw cases,6,129542.83349668,5495.94157822017,1022.59472868474,43.3842670825266,8912.00354050803,484.615533445509,70.3502277706224,3.82549367312413,120630.829956172,5011.32604477466,952.244500914116,39.5587734094025,6.87958052170941,8.81769805134007,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Niger,raw cases,6,290220.343146426,12363.3508562084,1011.63435164139,43.0954987232758,11846.5399774506,676.189902274016,41.294027356434,2.35702613385823,278373.803168975,11687.1609539344,970.340324284958,40.7384725894176,4.08191233220122,5.46930933319309,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Ogun,raw cases,6,121381.117261097,7554.64677161085,412.808040963976,25.6927848773643,6875.30926259489,545.006860112058,23.3824091568395,1.85352729742004,114505.807998502,7009.63991149879,389.42563180713603,23.8392575799443,5.66423296945419,7.21419381459511,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Ondo,raw cases,6,265753.935979865,11281.1200151632,1074.90876288444,45.6293326935665,20448.2358226606,1134.76233761269,82.7080426495387,4.58983222955364,245305.700157204,10146.3576775505,992.200720234905,41.0395004640128,7.69442444841527,10.0589510269143,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Osun,raw cases,6,184152.353897044,9044.77822944964,718.468342225451,35.2881007643413,10075.8030476042,627.972448572564,39.3106325225124,2.45002746118266,174076.55084944,8416.8057808770809,679.157709702939,32.8380733031587,5.47144950057897,6.94292809223222,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Oyo,raw cases,6,244972.413086159,12996.4112807231,582.3855364723,30.8970379994441,12655.2730424263,912.519970304935,30.0860324930736,2.16938073047766,232317.140043733,12083.8913104182,552.299503979227,28.7276572689664,5.16599925803698,7.02132266049804,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Plateau,raw cases,6,174101.726873753,8672.22364879275,786.497045145813,39.1763964499045,11852.0432269393,714.625164136561,53.5410943033758,3.22828836952208,162249.683646814,7957.59848465619,732.955950842437,35.9481080803824,6.8075391552742,8.24039131227944,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Rivers,raw cases,6,153674.129976342,10144.4924078491,384.203505356755,25.362431163662,12561.3782321918,1059.91502418641,31.4049316541641,2.64991295369884,141112.751744151,9084.57738366273,352.798573702591,22.7125182099632,8.1740356910598,10.4481819451737,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Sokoto,raw cases,6,966542.017448513,27037.4057058648,3696.65604726777,103.407805869486,24837.7959770148,985.36675670571606,94.9951342432209,3.76865352379454,941704.221471498,26052.0389491591,3601.66091302455,99.6391523456917,2.5697585338899,3.64445748762047,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Taraba,raw cases,6,85442.8724267004,4896.77687910088,563.178015282164,32.2760343341388,3461.28987855707,244.565056806196,22.8143355760224,1.6119971085668,81981.5825481434,4652.21182229469,540.363679706141,30.664037225572,4.05099896603596,4.99440882940741,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Yobe,raw cases,6,132032.814681434,7800.64790789097,780.621452072534,46.1199976055701,7251.29177018601,488.404767651653,42.8720233276991,2.88760971916926,124781.522911248,7312.24314023931,737.749428744835,43.2323878864009,5.49203755724044,6.2610795079931,PMC co-delivery with EPI only
Nigeria,NGA,0-30mo,Zamfara,raw cases,6,854432.333237501,23067.239181472,3789.69949714578,102.311091617207,16165.5870305743,662.466885273941,71.6999049049391,2.93826710944535,838266.746206926,22404.7722961981,3717.99959224085,99.3728245077618,1.89196808240178,2.87189498518769,PMC co-delivery with EPI only
