Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Nigeria,NGA,n_age_378_384,381,6,raw cases,0.947904125840318,0.0456618537729623,PMC co-delivery with EPI only
Nigeria,NGA,n_age_385_391,388,6,raw cases,0.955180475209308,0.0428867443124991,PMC co-delivery with EPI only
Nigeria,NGA,n_age_392_398,395,6,raw cases,0.957503281025295,0.0423806000634299,PMC co-delivery with EPI only
Nigeria,NGA,n_age_399_405,402,6,raw cases,0.975173623348188,0.0461442870976292,PMC co-delivery with EPI only
Nigeria,NGA,n_age_406_412,409,6,raw cases,0.967507980850807,0.0440119401128167,PMC co-delivery with EPI only
Nigeria,NGA,n_age_413_419,416,6,raw cases,0.964852320331069,0.0422496107825317,PMC co-delivery with EPI only
Nigeria,NGA,n_age_420_426,423,6,raw cases,0.964087219095505,0.0423151730303268,PMC co-delivery with EPI only
Nigeria,NGA,n_age_427_433,430,6,raw cases,0.989819885119635,0.0436839770473397,PMC co-delivery with EPI only
Nigeria,NGA,n_age_434_440,437,6,raw cases,0.982406354434891,0.044819073618704,PMC co-delivery with EPI only
Nigeria,NGA,n_age_441_447,444,6,raw cases,0.99426203711564,0.0429910014605375,PMC co-delivery with EPI only
Nigeria,NGA,n_age_448_454,451,6,raw cases,0.995946376700247,0.0401535894061674,PMC co-delivery with EPI only
Nigeria,NGA,n_age_455_461,458,6,raw cases,0.89442941142013,0.0363745188921162,PMC co-delivery with EPI only
Nigeria,NGA,n_age_462_468,465,6,raw cases,0.92331359447128,0.0406284729690531,PMC co-delivery with EPI only
Nigeria,NGA,n_age_469_475,472,6,raw cases,0.92878121057943,0.0424072596133477,PMC co-delivery with EPI only
Nigeria,NGA,n_age_476_482,479,6,raw cases,0.942748456353444,0.0446836025259005,PMC co-delivery with EPI only
Nigeria,NGA,n_age_483_489,486,6,raw cases,0.96763642458248,0.0441932443108958,PMC co-delivery with EPI only
Nigeria,NGA,n_age_490_496,493,6,raw cases,1.00262405014642,0.0452258251143582,PMC co-delivery with EPI only
Nigeria,NGA,n_age_497_503,500,6,raw cases,1.01344587888359,0.0444341010049757,PMC co-delivery with EPI only
Nigeria,NGA,n_age_504_510,507,6,raw cases,1.01972503058366,0.04515144289443,PMC co-delivery with EPI only
Nigeria,NGA,n_age_511_517,514,6,raw cases,1.03038064067067,0.0477966031922525,PMC co-delivery with EPI only
Nigeria,NGA,n_age_518_524,521,6,raw cases,1.05926716041527,0.0450941111499712,PMC co-delivery with EPI only
Nigeria,NGA,n_age_525_531,528,6,raw cases,1.04215980336863,0.0469318858140355,PMC co-delivery with EPI only
Nigeria,NGA,n_age_532_538,535,6,raw cases,1.06398822608474,0.0473148085327211,PMC co-delivery with EPI only
Nigeria,NGA,n_age_539_545,542,6,raw cases,1.05974657460857,0.0457553633616211,PMC co-delivery with EPI only
Nigeria,NGA,n_age_546_552,549,6,raw cases,1.06081528118558,0.0480675395824096,PMC co-delivery with EPI only
Nigeria,NGA,n_age_553_559,556,6,raw cases,1.07871938282312,0.050265521719959,PMC co-delivery with EPI only
Nigeria,NGA,n_age_560_566,563,6,raw cases,1.06046791500423,0.047779797290967,PMC co-delivery with EPI only
Nigeria,NGA,n_age_567_573,570,6,raw cases,1.07138750106046,0.0468159366137419,PMC co-delivery with EPI only
Nigeria,NGA,n_age_574_580,577,6,raw cases,1.07333557482514,0.0461325320874181,PMC co-delivery with EPI only
Nigeria,NGA,n_age_581_587,584,6,raw cases,1.10535917170558,0.0461912265905019,PMC co-delivery with EPI only
Nigeria,NGA,n_age_588_594,591,6,raw cases,1.09477463586886,0.0479320715506614,PMC co-delivery with EPI only
Nigeria,NGA,n_age_595_601,598,6,raw cases,1.09060374234919,0.0507169426528456,PMC co-delivery with EPI only
Nigeria,NGA,n_age_602_608,605,6,raw cases,1.10731374635817,0.0468609082043436,PMC co-delivery with EPI only
Nigeria,NGA,n_age_609_615,612,6,raw cases,1.1037521593503,0.0465700105250931,PMC co-delivery with EPI only
Nigeria,NGA,n_age_616_622,619,6,raw cases,1.11353179965706,0.0474539616825873,PMC co-delivery with EPI only
Nigeria,NGA,n_age_623_629,626,6,raw cases,1.10867715830913,0.047753529065552,PMC co-delivery with EPI only
Nigeria,NGA,n_age_630_636,633,6,raw cases,1.10203351400593,0.0472131543784299,PMC co-delivery with EPI only
Nigeria,NGA,n_age_637_643,640,6,raw cases,1.09293004741555,0.0484055257581019,PMC co-delivery with EPI only
Nigeria,NGA,n_age_644_650,647,6,raw cases,1.10379424951664,0.0435497165564054,PMC co-delivery with EPI only
Nigeria,NGA,n_age_651_657,654,6,raw cases,1.10350241691501,0.0444588947181669,PMC co-delivery with EPI only
Nigeria,NGA,n_age_658_664,661,6,raw cases,1.10336749583934,0.0454946701493691,PMC co-delivery with EPI only
Nigeria,NGA,n_age_665_671,668,6,raw cases,1.11347532251046,0.0440046419152393,PMC co-delivery with EPI only
Nigeria,NGA,n_age_672_678,675,6,raw cases,1.10600986563425,0.0447864562936311,PMC co-delivery with EPI only
Nigeria,NGA,n_age_679_685,682,6,raw cases,1.11110387625121,0.0450205773819087,PMC co-delivery with EPI only
Nigeria,NGA,n_age_686_692,689,6,raw cases,1.09945344880795,0.0421907541232215,PMC co-delivery with EPI only
Nigeria,NGA,n_age_693_699,696,6,raw cases,1.10668928806442,0.04604506315846,PMC co-delivery with EPI only
Nigeria,NGA,n_age_700_706,703,6,raw cases,1.09175087851673,0.0410765093144383,PMC co-delivery with EPI only
Nigeria,NGA,n_age_707_713,710,6,raw cases,1.09867926514879,0.0405644155955674,PMC co-delivery with EPI only
