Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
Equatorial Guinea,GNQ,n_age_476_482,479,ppy,1.58024777029382,0.0747950860790187
Equatorial Guinea,GNQ,n_age_483_489,486,ppy,1.59886218258647,0.0598847126958663
Equatorial Guinea,GNQ,n_age_490_496,493,ppy,1.65994229820016,0.0598230089808691
Equatorial Guinea,GNQ,n_age_497_503,500,ppy,1.67571055445613,0.0686762326808567
Equatorial Guinea,GNQ,n_age_504_510,507,ppy,1.68299833641449,0.0660071477713802
Equatorial Guinea,GNQ,n_age_511_517,514,ppy,1.67093691449557,0.069184663826705
Equatorial Guinea,GNQ,n_age_518_524,521,ppy,1.67567584676173,0.0570567496858364
Equatorial Guinea,GNQ,n_age_525_531,528,ppy,1.66042061642339,0.0676704377406504
Equatorial Guinea,GNQ,n_age_532_538,535,ppy,1.65407337725659,0.0702107648146449
Equatorial Guinea,GNQ,n_age_539_545,542,ppy,1.72416183747472,0.0548333550305401
Equatorial Guinea,GNQ,n_age_546_552,549,ppy,1.65767624722352,0.0629513300456914
Equatorial Guinea,GNQ,n_age_553_559,556,ppy,1.74366376006551,0.0623244597688198
Equatorial Guinea,GNQ,n_age_560_566,563,ppy,1.64033084127083,0.0596357150435721
Equatorial Guinea,GNQ,n_age_567_573,570,ppy,1.6938000994722,0.0574605267290944
Equatorial Guinea,GNQ,n_age_574_580,577,ppy,1.76541452660716,0.0587742723048193
Equatorial Guinea,GNQ,n_age_581_587,584,ppy,1.69024491884254,0.0602351696996638
Equatorial Guinea,GNQ,n_age_588_594,591,ppy,1.77073423272001,0.0456875240418533
Equatorial Guinea,GNQ,n_age_595_601,598,ppy,1.72832805345621,0.0714171044051785
Equatorial Guinea,GNQ,n_age_602_608,605,ppy,1.72749254053544,0.0466967861303484
Equatorial Guinea,GNQ,n_age_609_615,612,ppy,1.76644156244171,0.0515763142599646
Equatorial Guinea,GNQ,n_age_616_622,619,ppy,1.63478528249244,0.0535972165834349
Equatorial Guinea,GNQ,n_age_623_629,626,ppy,1.64309696411676,0.0515613264862888
Equatorial Guinea,GNQ,n_age_630_636,633,ppy,1.66440086025853,0.0679636360297666
Equatorial Guinea,GNQ,n_age_637_643,640,ppy,1.72688685951975,0.0668064060889282
Equatorial Guinea,GNQ,n_age_644_650,647,ppy,1.66912773027655,0.0575691405195081
Equatorial Guinea,GNQ,n_age_651_657,654,ppy,1.70988108526552,0.0704047101406922
Equatorial Guinea,GNQ,n_age_658_664,661,ppy,1.71334920262998,0.0527789660921696
Equatorial Guinea,GNQ,n_age_665_671,668,ppy,1.65042459101644,0.0540192193270369
Equatorial Guinea,GNQ,n_age_672_678,675,ppy,1.63549315333742,0.0600465079053933
Equatorial Guinea,GNQ,n_age_679_685,682,ppy,1.71795682860951,0.0479801992201682
Equatorial Guinea,GNQ,n_age_686_692,689,ppy,1.71651986103796,0.0519002075627008
Equatorial Guinea,GNQ,n_age_693_699,696,ppy,1.61747091158264,0.051119942060728
Equatorial Guinea,GNQ,n_age_700_706,703,ppy,1.65756612452754,0.0553963487137048
Equatorial Guinea,GNQ,n_age_707_713,710,ppy,1.65328250832633,0.0566718605660098
