Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Equatorial Guinea,GNQ,n_age_343_349,346,6,raw cases,1.59854262234317,0.062114616576104,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_350_356,353,6,raw cases,1.56239952864326,0.0641984808109704,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_357_363,360,6,raw cases,1.62404741492007,0.0724688855219453,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_364_370,367,6,raw cases,1.54027611958706,0.0826802430776771,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_371_377,374,6,raw cases,1.60209575255222,0.0700714260131737,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_378_384,381,6,raw cases,1.57567339751402,0.07221670392326,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_385_391,388,6,raw cases,1.6086333973009601,0.0661201169390715,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_392_398,395,6,raw cases,1.58137945268205,0.0594039077096814,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_399_405,402,6,raw cases,1.62482063894462,0.0651753399189529,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_406_412,409,6,raw cases,1.56943612723147,0.0609104883907612,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_413_419,416,6,raw cases,1.63070507749966,0.0647821166602158,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_420_426,423,6,raw cases,1.6135828279249,0.0641779950694966,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_427_433,430,6,raw cases,1.58520058263082,0.0585721124573628,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_434_440,437,6,raw cases,1.66507706386861,0.0615067141878922,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_441_447,444,6,raw cases,1.61478798477439,0.0664573684476951,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_448_454,451,6,raw cases,1.59686909962492,0.0679680385388315,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_455_461,458,6,raw cases,1.67370180215932,0.0697281692960982,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_462_468,465,6,raw cases,1.65273078841074,0.0603340413474592,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_469_475,472,6,raw cases,1.64815793954174,0.0712028452318104,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_476_482,479,6,raw cases,1.58024777029382,0.0747950860790187,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_483_489,486,6,raw cases,1.59886218258647,0.0598847126958663,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_490_496,493,6,raw cases,1.65994229820016,0.0598230089808691,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_497_503,500,6,raw cases,1.67571055445613,0.0686762326808567,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_504_510,507,6,raw cases,1.68299833641449,0.0660071477713802,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_511_517,514,6,raw cases,1.67093691449557,0.069184663826705,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_518_524,521,6,raw cases,1.67567584676173,0.0570567496858364,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_525_531,528,6,raw cases,1.66042061642339,0.0676704377406504,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_532_538,535,6,raw cases,1.65407337725659,0.0702107648146449,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_539_545,542,6,raw cases,1.72416183747472,0.0548333550305401,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_546_552,549,6,raw cases,0.559544396715617,0.0210966267651563,PMC co-delivery with EPI only
