Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Mali,MLI,n_age_392_398,395,5,raw cases,0.836076771138736,0.0392689422058334,PMC co-delivery with EPI only
Mali,MLI,n_age_399_405,402,5,raw cases,0.830129511545849,0.0408923760326634,PMC co-delivery with EPI only
Mali,MLI,n_age_406_412,409,5,raw cases,0.841571633438754,0.0407177917821673,PMC co-delivery with EPI only
Mali,MLI,n_age_413_419,416,5,raw cases,0.855433925843602,0.0453278006939233,PMC co-delivery with EPI only
Mali,MLI,n_age_420_426,423,5,raw cases,0.874956495142121,0.040340836848002,PMC co-delivery with EPI only
Mali,MLI,n_age_427_433,430,5,raw cases,0.854811794590313,0.044850115639331,PMC co-delivery with EPI only
Mali,MLI,n_age_434_440,437,5,raw cases,0.847011881630026,0.043862323429477,PMC co-delivery with EPI only
Mali,MLI,n_age_441_447,444,5,raw cases,0.855819763904863,0.0434362228539409,PMC co-delivery with EPI only
Mali,MLI,n_age_448_454,451,5,raw cases,0.839428488335757,0.045647176697472,PMC co-delivery with EPI only
Mali,MLI,n_age_455_461,458,5,raw cases,0.871633504108241,0.0437566357211425,PMC co-delivery with EPI only
Mali,MLI,n_age_462_468,465,5,raw cases,0.840285031571812,0.0375514466260616,PMC co-delivery with EPI only
Mali,MLI,n_age_469_475,472,5,raw cases,0.873141061064903,0.0454396099706455,PMC co-delivery with EPI only
Mali,MLI,n_age_476_482,479,5,raw cases,0.857266577053363,0.041954590913213,PMC co-delivery with EPI only
Mali,MLI,n_age_483_489,486,5,raw cases,0.875106641723998,0.0451062663122761,PMC co-delivery with EPI only
Mali,MLI,n_age_490_496,493,5,raw cases,0.889428251363493,0.0503055720765423,PMC co-delivery with EPI only
Mali,MLI,n_age_497_503,500,5,raw cases,0.879375292659515,0.0443752284273801,PMC co-delivery with EPI only
Mali,MLI,n_age_504_510,507,5,raw cases,0.920084650684061,0.0460797911634181,PMC co-delivery with EPI only
Mali,MLI,n_age_511_517,514,5,raw cases,0.868038127678476,0.0461009307287172,PMC co-delivery with EPI only
Mali,MLI,n_age_518_524,521,5,raw cases,0.928308679115819,0.0501775873252318,PMC co-delivery with EPI only
Mali,MLI,n_age_525_531,528,5,raw cases,0.908782771647023,0.0484256228016252,PMC co-delivery with EPI only
Mali,MLI,n_age_532_538,535,5,raw cases,0.908504786980945,0.0388972807174748,PMC co-delivery with EPI only
Mali,MLI,n_age_539_545,542,5,raw cases,0.923759463291699,0.0495740432926666,PMC co-delivery with EPI only
Mali,MLI,n_age_546_552,549,5,raw cases,0.897735987570773,0.047618861235543,PMC co-delivery with EPI only
Mali,MLI,n_age_553_559,556,5,raw cases,0.953783630960312,0.0487334973051483,PMC co-delivery with EPI only
Mali,MLI,n_age_560_566,563,5,raw cases,0.916625326432295,0.0551986039253151,PMC co-delivery with EPI only
Mali,MLI,n_age_567_573,570,5,raw cases,0.928364465975006,0.043659292748257,PMC co-delivery with EPI only
Mali,MLI,n_age_574_580,577,5,raw cases,0.953095336162202,0.0534793056937499,PMC co-delivery with EPI only
Mali,MLI,n_age_581_587,584,5,raw cases,0.930811905075945,0.045321622831477,PMC co-delivery with EPI only
Mali,MLI,n_age_588_594,591,5,raw cases,0.925893748802054,0.0478390877241855,PMC co-delivery with EPI only
Mali,MLI,n_age_595_601,598,5,raw cases,0.925318887853942,0.0461063155247319,PMC co-delivery with EPI only
Mali,MLI,n_age_602_608,605,5,raw cases,0.928465393059998,0.043564521746502,PMC co-delivery with EPI only
Mali,MLI,n_age_609_615,612,5,raw cases,0.92053380822057,0.0439998284071379,PMC co-delivery with EPI only
Mali,MLI,n_age_616_622,619,5,raw cases,0.954836620679234,0.0490017359690681,PMC co-delivery with EPI only
Mali,MLI,n_age_623_629,626,5,raw cases,0.947000157983641,0.0394075699789313,PMC co-delivery with EPI only
Mali,MLI,n_age_630_636,633,5,raw cases,0.942810823520762,0.0494585587074865,PMC co-delivery with EPI only
Mali,MLI,n_age_637_643,640,5,raw cases,0.941847101035609,0.0391012791412994,PMC co-delivery with EPI only
Mali,MLI,n_age_644_650,647,5,raw cases,0.982455565540626,0.0478744315020126,PMC co-delivery with EPI only
Mali,MLI,n_age_651_657,654,5,raw cases,0.91628706898815,0.0435315626639195,PMC co-delivery with EPI only
