Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Mali,MLI,0-30mo,5,892980.079390193,42087.7369927236,752.725657789496,35.4746317705237,70146.3428520235,3967.08108755844,59.1327685212244,3.34408700635556,822833.736538169,38120.6559051652,693.592889268272,32.1305447641681,7.56217954101459,8.65284650416652,PMC co-delivery with EPI only
