"Country","Iso code","Age group","age_in_days_midpoint","units","clinical","severe"
"Sierra Leone","SLE","n_age_490_496",493,"ppy",2.8849554036253,0.0819597254849193
"Sierra Leone","SLE","n_age_497_503",500,"ppy",2.91413423219276,0.0794345006532791
"Sierra Leone","SLE","n_age_504_510",507,"ppy",2.85299254289519,0.0798918062887297
"Sierra Leone","SLE","n_age_511_517",514,"ppy",2.9321571755295,0.0823922382437408
"Sierra Leone","SLE","n_age_518_524",521,"ppy",2.91304744927204,0.0834749139374528
"Sierra Leone","SLE","n_age_525_531",528,"ppy",3.00357807398586,0.0841042135722722
"Sierra Leone","SLE","n_age_532_538",535,"ppy",2.88203943872667,0.0693127666024846
"Sierra Leone","SLE","n_age_539_545",542,"ppy",2.86739045440102,0.0714533784122185
"Sierra Leone","SLE","n_age_546_552",549,"ppy",2.90732134663408,0.0827036485235525
"Sierra Leone","SLE","n_age_553_559",556,"ppy",2.96798867845304,0.0777117806669754
"Sierra Leone","SLE","n_age_560_566",563,"ppy",2.87071812049443,0.0952420593926349
"Sierra Leone","SLE","n_age_567_573",570,"ppy",2.98078193630509,0.0803785430955117
"Sierra Leone","SLE","n_age_574_580",577,"ppy",2.9159802991676,0.0741110294335978
"Sierra Leone","SLE","n_age_581_587",584,"ppy",2.86538536179776,0.0857044329375649
"Sierra Leone","SLE","n_age_588_594",591,"ppy",2.86076770250722,0.0701014237897681
"Sierra Leone","SLE","n_age_595_601",598,"ppy",2.89321500844775,0.0844577787668885
"Sierra Leone","SLE","n_age_602_608",605,"ppy",2.90064282123585,0.0723064923139545
"Sierra Leone","SLE","n_age_609_615",612,"ppy",2.96106713493422,0.0727905064588263
"Sierra Leone","SLE","n_age_616_622",619,"ppy",2.88115811929009,0.0688266927972764
"Sierra Leone","SLE","n_age_623_629",626,"ppy",2.9381931627485,0.0749117840950303
"Sierra Leone","SLE","n_age_630_636",633,"ppy",2.87945083647432,0.0673537331069907
"Sierra Leone","SLE","n_age_637_643",640,"ppy",2.98344525760181,0.0796595447595687
"Sierra Leone","SLE","n_age_644_650",647,"ppy",2.92353854781724,0.0628699918917315
"Sierra Leone","SLE","n_age_651_657",654,"ppy",2.96126303483971,0.0623164647883145
"Sierra Leone","SLE","n_age_658_664",661,"ppy",2.91212382732686,0.0628492307266072
"Sierra Leone","SLE","n_age_665_671",668,"ppy",2.87817993762348,0.0740074318059104
"Sierra Leone","SLE","n_age_672_678",675,"ppy",2.92493738318643,0.06233513672413
"Sierra Leone","SLE","n_age_679_685",682,"ppy",2.82038080608325,0.0709028103936399
"Sierra Leone","SLE","n_age_686_692",689,"ppy",2.88454755306657,0.0588958621114885
"Sierra Leone","SLE","n_age_693_699",696,"ppy",2.9440868412469,0.076087379141603
"Sierra Leone","SLE","n_age_700_706",703,"ppy",2.84420302239868,0.0598803783117836
"Sierra Leone","SLE","n_age_707_713",710,"ppy",2.77683390433038,0.0520929879673282
"Sierra Leone","SLE","n_age_714_720",717,"ppy",2.76063169160695,0.0619588550098071
"Sierra Leone","SLE","n_age_721_727",724,"ppy",2.84190333150629,0.0656098218399828
"Sierra Leone","SLE","n_age_728_734",731,"ppy",2.79271628397537,0.0503736054722624
"Sierra Leone","SLE","n_age_735_741",738,"ppy",2.80099925177951,0.0570388502576803
"Sierra Leone","SLE","n_age_742_748",745,"ppy",2.76221845786245,0.059380922800173
"Sierra Leone","SLE","n_age_749_755",752,"ppy",2.73597650433812,0.0593988301252793
"Sierra Leone","SLE","n_age_756_762",759,"ppy",2.66086884038926,0.0484073602103983
"Sierra Leone","SLE","n_age_763_769",766,"ppy",2.75479929944467,0.0433811653491371
"Sierra Leone","SLE","n_age_770_776",773,"ppy",2.75561435837655,0.0669125406085802
"Sierra Leone","SLE","n_age_777_783",780,"ppy",2.65699714213722,0.0462749543288963
"Sierra Leone","SLE","n_age_784_790",787,"ppy",2.61456034224916,0.051240343971862
"Sierra Leone","SLE","n_age_791_797",794,"ppy",2.64385584155279,0.0510739949023063
"Sierra Leone","SLE","n_age_798_804",801,"ppy",2.62080397350084,0.0463854288819302
"Sierra Leone","SLE","n_age_805_811",808,"ppy",2.69757089390226,0.0512886533216411
"Sierra Leone","SLE","n_age_812_818",815,"ppy",2.64824844892645,0.0466882889865818
"Sierra Leone","SLE","n_age_819_825",822,"ppy",2.58089169507877,0.0550474925518367
"Sierra Leone","SLE","n_age_826_832",829,"ppy",2.66302958842607,0.0483862243192064
"Sierra Leone","SLE","n_age_833_839",836,"ppy",2.60754973648734,0.0493924663553958
"Sierra Leone","SLE","n_age_840_846",843,"ppy",2.58248726424113,0.0427569960290492
"Sierra Leone","SLE","n_age_847_853",850,"ppy",2.59713034694914,0.0501284709695393
"Sierra Leone","SLE","n_age_854_860",857,"ppy",2.5743587883721,0.0459771959458648
"Sierra Leone","SLE","n_age_861_867",864,"ppy",2.52438647741164,0.0449201843857258
"Sierra Leone","SLE","n_age_868_874",871,"ppy",2.62382261729728,0.0428827466586021
"Sierra Leone","SLE","n_age_875_881",878,"ppy",2.57184876111687,0.038265489418515
"Sierra Leone","SLE","n_age_882_888",885,"ppy",2.57478377835227,0.0460910989661702
"Sierra Leone","SLE","n_age_889_895",892,"ppy",2.55038771620307,0.0473454220062009
"Sierra Leone","SLE","n_age_896_902",899,"ppy",2.53874914942939,0.0370404575648821
"Sierra Leone","SLE","n_age_903_909",906,"ppy",2.57311092500553,0.0489551375109252
"Sierra Leone","SLE","n_age_910_916",913,"ppy",2.48705544367964,0.046119054083583
