Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Burkina Faso,BFA,0-30mo,6,2110387.11017208,71215.9578158285,1911.40285431495,64.4936918151373,191316.781864838,8185.23563744419,173.265652467036,7.4123913803353,1919070.32830724,63030.7221783843,1738.13720184792,57.081300434802,9.3259754685372,11.2464312306869,PMC co-delivery with EPI only
