Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
South Sudan,SSD,0-30mo,6,307105.613582074,13964.7591575413,651.603789665595,29.6283845573234,21086.7468785873,1169.69300598785,44.7405988965874,2.48164776458338,286018.866703486,12795.0661515534,606.863190769008,27.14673679274,7.3576919045135,8.78399034942732,PMC co-delivery with EPI only
