Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
South Sudan,SSD,n_age_672_678,675,ppy,0.794663218700797,0.0327317593098355
South Sudan,SSD,n_age_679_685,682,ppy,0.861673449398792,0.0379171498856677
South Sudan,SSD,n_age_686_692,689,ppy,0.773436939204471,0.0262935422951329
South Sudan,SSD,n_age_693_699,696,ppy,0.776260643120565,0.0298631478354104
South Sudan,SSD,n_age_700_706,703,ppy,0.77455652226373,0.0337566295772908
South Sudan,SSD,n_age_707_713,710,ppy,0.780159245603796,0.0221041259916653
South Sudan,SSD,n_age_714_720,717,ppy,0.827037240176575,0.0348226093987563
South Sudan,SSD,n_age_721_727,724,ppy,0.78552935530681,0.0370650616578548
South Sudan,SSD,n_age_728_734,731,ppy,0.777958884987248,0.0332452368411272
South Sudan,SSD,n_age_735_741,738,ppy,0.820065445641424,0.0341860665498614
South Sudan,SSD,n_age_742_748,745,ppy,0.804177726186983,0.0337095314660383
South Sudan,SSD,n_age_749_755,752,ppy,0.826201619860124,0.0333585175462244
South Sudan,SSD,n_age_756_762,759,ppy,0.82354536940376,0.0316066411989458
South Sudan,SSD,n_age_763_769,766,ppy,0.827381828258444,0.0247003956006817
South Sudan,SSD,n_age_770_776,773,ppy,0.838323785204022,0.0296470976091315
South Sudan,SSD,n_age_777_783,780,ppy,0.80270381564274,0.0320322046658027
South Sudan,SSD,n_age_784_790,787,ppy,0.797523525131273,0.03052526741446
South Sudan,SSD,n_age_791_797,794,ppy,0.790590990997154,0.0227172831696177
South Sudan,SSD,n_age_798_804,801,ppy,0.832821678737818,0.030309223736776
South Sudan,SSD,n_age_805_811,808,ppy,0.807986397053864,0.0330082274088591
South Sudan,SSD,n_age_812_818,815,ppy,0.774301539722379,0.0304489881114929
South Sudan,SSD,n_age_819_825,822,ppy,0.800153428831906,0.0272965176109068
South Sudan,SSD,n_age_826_832,829,ppy,0.805699218551528,0.0198991187500832
South Sudan,SSD,n_age_833_839,836,ppy,0.824176284725368,0.0289057401007119
South Sudan,SSD,n_age_840_846,843,ppy,0.847149653833687,0.0276677762135695
South Sudan,SSD,n_age_847_853,850,ppy,0.840521983887873,0.0189021339576761
South Sudan,SSD,n_age_854_860,857,ppy,0.816403956674484,0.0290131898062747
South Sudan,SSD,n_age_861_867,864,ppy,0.824650714460705,0.0242333943527191
South Sudan,SSD,n_age_868_874,871,ppy,0.825596299061668,0.0205358429643893
South Sudan,SSD,n_age_875_881,878,ppy,0.847270913800964,0.0242667163924625
South Sudan,SSD,n_age_882_888,885,ppy,0.839858008543878,0.0238304892955344
South Sudan,SSD,n_age_889_895,892,ppy,0.842853441919529,0.0173293012469725
South Sudan,SSD,n_age_896_902,899,ppy,0.84864750138849,0.0213540737178029
South Sudan,SSD,n_age_903_909,906,ppy,0.806444140025051,0.0268146620552634
South Sudan,SSD,n_age_910_916,913,ppy,0.801574872270505,0.0243815062868914
