Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Burundi,BDI,0-30mo,Bubanza,raw cases,7,11987.5956022188,650.313018997046,595.578816241746,32.3094531124465,1179.68346311032,71.4248265406047,58.6101253173043,3.54859431806758,10807.9121391084,578.888192456441,536.968690924442,28.7608587943789,9.84086802938176,10.9831457243099,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Bujumbura_Mairie,raw cases,7,22733.3097237142,1440.51770764842,434.139569028627,27.5096650851601,2295.14114327678,155.935092006416,43.8304672268046,2.97790310618458,20438.1685804374,1284.58261564201,390.309101801823,24.5317619789755,10.0959392678428,10.8249340621416,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Bujumbura_Rural,raw cases,7,17058.8983502154,1046.89832959093,451.201626947078,27.6900782138514,1854.09270170165,129.025512731106,49.0400743555592,3.41267765753589,15204.8056485137,917.872816859823,402.161552591519,24.2774005563155,10.8687716148929,12.3245504443132,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Bururi,raw cases,7,17722.6835339153,1079.24203792157,413.508027185206,25.1810198552757,1659.3719592385,115.145060710682,38.7166889211824,2.68657998679933,16063.3115746768,964.096977210884,374.791338264024,22.4944398684764,9.36298363655263,10.6690674255454,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Cankuzo,raw cases,7,19724.6947526929,764.551079760494,1213.80362664915,47.0483769207691,1931.90068842131,100.090054411083,118.88387076873,6.15926748468931,17792.7940642716,664.461025349411,1094.91975588042,40.8891094360798,9.79432489396349,13.0913495593306,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Cibitoke,raw cases,7,27831.9424768355,1296.64423757196,956.8256339552,44.5769261581993,2690.89375576636,144.934274282614,92.5093936907269,4.98265002479506,25141.0487210692,1151.70996328935,864.316240264474,39.5942761334042,9.66836489406368,11.1776438041334,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Gitega,raw cases,7,29813.9609231268,1499.05225866418,693.756097872304,34.8822032791628,3042.63842174031,169.184643032304,70.8006884474552,3.93684281242092,26771.3225013865,1329.86761563187,622.955409424849,30.9453604667419,10.2054149382752,11.2861070756177,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Karuzi,raw cases,7,11329.6109731101,682.121795360152,465.555658483765,28.0297057294148,1272.63658040594,92.5087071727377,52.2951019772545,3.80136195192439,10056.9743927041,589.613088187414,413.260556506511,24.2283437774904,11.2328356501069,13.5619046044254,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Kayanza,raw cases,7,39999.0979183916,1872.83930388216,923.201068845308,43.2261560159963,4489.65537841705,228.263274858586,103.62370302846,5.2684412972894,35509.4425399746,1644.57602902357,819.577365816848,37.9577147187069,11.2243915789728,12.1880865264534,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Kirundo,raw cases,7,81049.6230333408,2566.29742629875,1878.87703708434,59.4914217258957,7462.42634762521,329.446300626702,172.992556667641,7.63716185262533,73587.1966857156,2236.85112567205,1705.8844804167,51.8542598732704,9.20723140754824,12.8374169435944,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Makamba,raw cases,7,13784.4363369498,803.945660321833,493.049088959405,28.7559582202153,1429.04449265051,96.9815664098088,51.1148274735837,3.46888852002148,12355.3918442993,706.964093912024,441.934261485821,25.2870697001938,10.3670868921922,12.0631991932123,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Muramvya,raw cases,7,11112.5036185712,625.816470686346,597.162954262491,33.6300824088491,1205.21874496323,81.4980879621643,64.7659619270668,4.37953863906034,9907.28487360799,544.318382724182,532.396992335425,29.2505437697888,10.8456094713802,13.0226818531612,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Muyinga,raw cases,7,63661.7497835824,2519.84806786339,1203.53184043578,47.6379834522906,6288.96890902724,309.902941346052,118.893595467539,5.858746556961,57372.7808745552,2209.94512651733,1084.63824496824,41.7792368953296,9.87872455659252,12.298477249417,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Mwaro,raw cases,7,11888.7511507246,628.552331645288,659.511120629027,34.8680233408794,1285.29839903142,84.1824664378647,71.3000530283824,4.66989947673081,10603.4527516932,544.369865207423,588.211067600644,30.1981238641486,10.8110463642187,13.3930720163761,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Ngozi,raw cases,7,71684.2425022619,2544.79127519422,1661.50398939411,58.9834070685356,7506.43456317022,354.358764133697,173.984833172223,8.21336014349775,64177.8079390917,2190.43251106053,1487.51915622189,50.7700469250379,10.4715266579449,13.9248655710143,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Rutana,raw cases,7,14802.9477062692,785.628539634203,580.723815975271,30.8204293177522,1509.13621879839,98.0948960969057,59.20383974848,3.84829045670187,13293.8114874708,687.533643537297,521.519976226791,26.9721388610503,10.1948358444802,12.4861675904213,PMC co-delivery with EPI only
Burundi,BDI,0-30mo,Ruyigi,raw cases,7,24046.9162658188,1134.70030812624,785.962768842005,37.0871751754904,2076.99255392958,122.29976421368,67.8855783629575,3.99731342878012,21969.9237118892,1012.40054391256,718.077190479048,33.0898617467103,8.63725115923448,10.7781555480176,PMC co-delivery with EPI only
