Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Burundi,BDI,0-30mo,7,490232.964651739,21941.7598491672,861.805339165222,38.5677666926174,49179.534321274,2683.27623297301,86.45213043868,4.71657786655973,441053.430330465,19258.4836161942,775.353208726542,33.8511888260576,10.1224418010161,12.0676571317455,PMC co-delivery with EPI only
