Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Benin,BEN,0-30mo,Alibori,raw cases,5,14342.7591909833,1030.87342034627,258.051425858035,18.5472231986393,570.318035981931,43.8729386784489,10.2610230303672,0.7893512142122,13772.4411550014,987.000481667819,247.790402827668,17.7578719844271,3.97634812373106,4.25589968783093,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Atakora,raw cases,5,276946.10025675,5289.86840375125,5933.07157207322,113.325906438865,18477.0024977201,558.882919267335,395.836511706495,11.973060307938,258469.09775903,4730.98548448391,5537.23506036673,101.352846130927,6.67169621835821,10.5651573273734,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Atlantique,raw cases,5,59358.0214188788,3552.9146456605,614.181604066016,36.7622566254774,4277.54010907513,330.326455961808,44.2600070360988,3.41791097038723,55080.4813098037,3222.58818969869,569.921597029917,33.3443456550901,7.2063387674082,9.29733722607906,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Borgou,raw cases,5,124986.644785058,5126.41815521803,1607.8066758540201,65.945360381128907,5394.40093882581,272.974254682611,69.3926447629085,3.5114938061562,119592.243846232,4853.44390053542,1538.41403109111,62.4338665749727,4.31598187798598,5.32485346332424,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Collines,raw cases,5,53405.0623537797,2333.53425755541,1381.27576436596,60.354846024272,3320.83758013323,186.383487354962,85.8905928514303,4.82064775537516,50084.2247736465,2147.15077020045,1295.38517151453,55.5341982688968,6.21820747653936,7.98717596501948,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Donga,raw cases,5,13381.7092855302,821.047237820002,414.343685375698,25.4224427632526,673.008828551187,42.2374209925109,20.8386651034044,1.307815638599,12708.700456979,778.809816827491,393.505020272294,24.1146271246536,5.02931885748646,5.14433506952138,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Kouffo,raw cases,5,54411.5774603951,2150.91481977694,1223.88606575821,48.3807821685365,2355.05725629269,122.115697233157,52.9725822071116,2.74676286242197,52056.5202041024,2028.79912254378,1170.9134835511,45.6340193061146,4.32822823048439,5.67738415814259,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Littoral,raw cases,5,7579.17296453027,578.28706069587,230.051095305229,17.5527821223396,579.068557551055,50.440075063973,17.5765029436421,1.53101064852979,7000.10440697922,527.846985631897,212.474592361587,16.0217714738098,7.64026049096696,8.72232468823993,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Mono,raw cases,5,19450.2826594109,985.82956304165,651.285128728254,33.0101184189754,1136.57842061957,77.0764371081734,38.0578851189504,2.58087443472825,18313.7042387914,908.753125933476,613.227243609304,30.4292439842472,5.8435059300778,7.8184343417704,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Oueme,raw cases,5,49789.7808694707,2490.19299004818,652.034045524023,32.6109209778078,3600.79087613865,222.439638515347,47.1550225981068,2.9130117637251,46188.989993332,2267.75335153283,604.879022925916,29.6979092140827,7.23198779600681,8.9326264833411,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Plateau,raw cases,5,10480.5067982966,709.178289464098,278.359373860299,18.8355800353689,508.309440475037,42.6343574972844,13.5005587326088,1.13235679211706,9972.1973578216,666.543931966813,264.85881512769,17.7032232432518,4.85004637903245,6.0117967696814,PMC co-delivery with EPI only
Benin,BEN,0-30mo,Zou,raw cases,5,24243.3186795237,1418.90564609824,468.550679496164,27.4231928973405,1560.28202867815,102.164262196034,30.155574589723,1.97452894568461,22683.0366508455,1316.74138390221,438.395104906441,25.4486639516559,6.43592591139757,7.20021535448596,PMC co-delivery with EPI only
