Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Benin,BEN,0-30mo,5,708374.936722607,26487.9644894764,1141.75797818084,42.6852028232272,42453.1945700425,2051.54794455164,68.4282821062039,3.30615014136434,665921.742152565,24436.4165449248,1073.32969607463,39.3790526818629,5.88718724329043,7.3657463551614,PMC co-delivery with EPI only
