Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
DR Congo,COD,n_age_553_559,556,ppy,1.19333848009259,0.0486758249563957
DR Congo,COD,n_age_560_566,563,ppy,1.1836206553593,0.0502058446871166
DR Congo,COD,n_age_567_573,570,ppy,1.17410249803364,0.0487808093930778
DR Congo,COD,n_age_574_580,577,ppy,1.19271628342601,0.0497518248776496
DR Congo,COD,n_age_581_587,584,ppy,1.18225851951591,0.0521587463247195
DR Congo,COD,n_age_588_594,591,ppy,1.20553519382971,0.0497510044800873
DR Congo,COD,n_age_595_601,598,ppy,1.19926091536456,0.0493891988015101
DR Congo,COD,n_age_602_608,605,ppy,1.20799838657191,0.0514453775724732
DR Congo,COD,n_age_609_615,612,ppy,1.20403519475378,0.0479718139501818
DR Congo,COD,n_age_616_622,619,ppy,1.21990993795439,0.0485938538073054
DR Congo,COD,n_age_623_629,626,ppy,1.21390023588306,0.0505886593059256
DR Congo,COD,n_age_630_636,633,ppy,1.20161673989843,0.046939941721226
DR Congo,COD,n_age_637_643,640,ppy,1.20791101568249,0.0489896314586356
DR Congo,COD,n_age_644_650,647,ppy,1.21032752379481,0.0461946777271588
DR Congo,COD,n_age_651_657,654,ppy,1.21355335321378,0.0445232018868421
DR Congo,COD,n_age_658_664,661,ppy,1.21441713091041,0.047049687712799
DR Congo,COD,n_age_665_671,668,ppy,1.23608686080234,0.0488705273400845
DR Congo,COD,n_age_672_678,675,ppy,1.22539526742524,0.0474310165086715
DR Congo,COD,n_age_679_685,682,ppy,1.22142963571719,0.0439063620862059
DR Congo,COD,n_age_686_692,689,ppy,1.22044768578864,0.0465044918626759
DR Congo,COD,n_age_693_699,696,ppy,1.22205808176174,0.0445961526294967
DR Congo,COD,n_age_700_706,703,ppy,1.2372773925286,0.0440878679045271
DR Congo,COD,n_age_707_713,710,ppy,1.22976054225337,0.0408821310251642
DR Congo,COD,n_age_714_720,717,ppy,1.22811828593878,0.0442610114585625
DR Congo,COD,n_age_721_727,724,ppy,1.22901605563333,0.0447316787841605
DR Congo,COD,n_age_728_734,731,ppy,1.23118806632564,0.0438232233310275
DR Congo,COD,n_age_735_741,738,ppy,1.22374519108754,0.0443699503356477
DR Congo,COD,n_age_742_748,745,ppy,1.22009510042827,0.0410630157351352
DR Congo,COD,n_age_749_755,752,ppy,1.24803506196389,0.0437620993294901
DR Congo,COD,n_age_756_762,759,ppy,1.24192822707867,0.0412980196348432
DR Congo,COD,n_age_763_769,766,ppy,1.19947254757143,0.0382548651729201
DR Congo,COD,n_age_770_776,773,ppy,1.2427129121263,0.0446041266108273
DR Congo,COD,n_age_777_783,780,ppy,1.2306084761404401,0.0408007176765802
DR Congo,COD,n_age_784_790,787,ppy,1.23339172308859,0.0387390878609841
DR Congo,COD,n_age_791_797,794,ppy,1.25309536687564,0.0399141154551178
DR Congo,COD,n_age_798_804,801,ppy,1.2250630330979,0.0368428757475178
DR Congo,COD,n_age_805_811,808,ppy,1.2463127025591,0.0384730155230245
DR Congo,COD,n_age_812_818,815,ppy,1.23298679973278,0.0368662905340243
DR Congo,COD,n_age_819_825,822,ppy,1.23045368891165,0.0373838903774393
DR Congo,COD,n_age_826_832,829,ppy,1.2389432274868,0.036323124609333
DR Congo,COD,n_age_833_839,836,ppy,1.24243941800021,0.0381291768782157
DR Congo,COD,n_age_840_846,843,ppy,1.23701930749274,0.0402662747279275
DR Congo,COD,n_age_847_853,850,ppy,1.24393209825672,0.0405022984744551
DR Congo,COD,n_age_854_860,857,ppy,1.25039100221689,0.0375863419625993
DR Congo,COD,n_age_861_867,864,ppy,1.22153686263299,0.0397211883058772
DR Congo,COD,n_age_868_874,871,ppy,1.23360504310487,0.0372706087122555
DR Congo,COD,n_age_875_881,878,ppy,1.24242832644683,0.037185841099195
DR Congo,COD,n_age_882_888,885,ppy,1.25212538300697,0.0397538477809366
DR Congo,COD,n_age_889_895,892,ppy,1.24004856670286,0.0414898562704904
DR Congo,COD,n_age_896_902,899,ppy,1.26137132431319,0.0365701046342244
DR Congo,COD,n_age_903_909,906,ppy,1.23876653688154,0.0385174064408319
DR Congo,COD,n_age_910_916,913,ppy,1.23907750961564,0.035307335593699
