Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
DR Congo,COD,0-30mo,5,5008558.69190585,218557.034312076,985.830101560347,43.0154622104869,282452.626291701,16255.2617092645,55.5917229662573,3.19926166424926,4726106.06561415,202301.772602812,930.23837859409,39.8162005462376,5.75660407073882,7.25807758194723,PMC co-delivery with EPI only
