Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,Scenario
DR Congo,COD,n_age_0_6,3,Bas_Uele,raw cases,5,30.6031637792104,1.61055544391269,68.394101849428,3.59938252985283,0,0,0,0,30.6031637792104,1.61055544391269,68.394101849428,3.59938252985283,PMC co-delivery with EPI only
DR Congo,COD,n_age_7_13,10,Bas_Uele,raw cases,5,37.8976224588915,4.55717923041851,72.666488881588,8.73812636235482,0,0,0,0,37.8976224588915,4.55717923041851,72.666488881588,8.73812636235482,PMC co-delivery with EPI only
DR Congo,COD,n_age_14_20,17,Bas_Uele,raw cases,5,60.7976857963366,1.49329833206124,116.697198295052,2.86628889385658,0,0,0,0,60.7976857963366,1.49329833206124,116.697198295052,2.86628889385658,PMC co-delivery with EPI only
DR Congo,COD,n_age_21_27,24,Bas_Uele,raw cases,5,57.9524732050204,0.244098962647054,111.346836411914,0.4689989185798,0,0,0,0,57.9524732050204,0.244098962647054,111.346836411914,0.4689989185798,PMC co-delivery with EPI only
DR Congo,COD,n_age_28_34,31,Bas_Uele,raw cases,5,84.4763403300872,4.61870233414771,162.481630504237,8.88360318562193,0,0,0,0,84.4763403300872,4.61870233414771,162.481630504237,8.88360318562193,PMC co-delivery with EPI only
DR Congo,COD,n_age_35_41,38,Bas_Uele,raw cases,5,79.1554021186451,6.45656519018972,152.404448957602,12.4313594983041,0,0,0,0,79.1554021186451,6.45656519018972,152.404448957602,12.4313594983041,PMC co-delivery with EPI only
DR Congo,COD,n_age_42_48,45,Bas_Uele,raw cases,5,112.362495923404,9.45014747172088,216.566084193172,18.2140972944721,81.1409100081119,6.81292486354708,156.389985857081,13.1311470742559,31.2215859152916,2.6372226081738,60.1760983360914,5.08295022021619,PMC co-delivery with EPI only
DR Congo,COD,n_age_49_55,52,Bas_Uele,raw cases,5,126.899771505441,8.93551459134486,244.855977360712,17.2412773681853,82.3936120148369,5.80395470850259,158.980336677022,11.1988617934334,44.5061594906042,3.13155988284227,85.87564068369,6.04241557475194,PMC co-delivery with EPI only
DR Congo,COD,n_age_56_62,59,Bas_Uele,raw cases,5,151.490504791143,12.7042640653815,292.631105280047,24.5405666866556,75.2287227510261,6.30341764253726,145.317782905203,12.1761827536353,76.2617820401173,6.40084642284425,147.313322374844,12.3643839330203,PMC co-delivery with EPI only
DR Congo,COD,n_age_63_69,66,Bas_Uele,raw cases,5,165.847795639853,7.65851496479982,320.689967540179,14.808812537979,61.993431798275,2.86982050232085,119.872992911314,5.54920033868852,103.854363841578,4.78869446247897,200.816974628865,9.25961219929048,PMC co-delivery with EPI only
DR Congo,COD,n_age_70_76,73,Bas_Uele,raw cases,5,203.694229999861,6.71891989644447,394.27364950941,13.005243537504,128.723119916653,4.3097126705854,249.158428620245,8.34194539025386,74.9711100832082,2.40920722585907,145.115220889165,4.66329814725014,PMC co-delivery with EPI only
DR Congo,COD,n_age_77_83,80,Bas_Uele,raw cases,5,237.813065060533,15.5286320911144,460.797773328293,30.0890074672661,135.238365251078,8.82484149302739,262.044213426176,17.0994276909348,102.574699809454,6.70379059808704,198.753559902117,12.9895797763313,PMC co-delivery with EPI only
DR Congo,COD,n_age_84_90,87,Bas_Uele,raw cases,5,255.952942877475,16.4308323232695,496.504401180754,31.8729703665551,111.333539374459,7.16307036918929,215.96779344284,13.8951165174625,144.619403503016,9.26776195408024,280.536607737914,17.9778538490926,PMC co-delivery with EPI only
DR Congo,COD,n_age_91_97,94,Bas_Uele,raw cases,5,280.341550492165,15.5344845666629,544.401251550553,30.1667477597845,91.725231321523,5.0853564309764,178.123188098714,9.8753623954205,188.616319170642,10.4491281356865,366.278063451839,20.291385364364,PMC co-delivery with EPI only
DR Congo,COD,n_age_98_104,101,Bas_Uele,raw cases,5,313.342403787631,13.1860772793448,609.122892960846,25.6331139421635,147.288515428577,6.20647264518815,286.321945364818,12.0650908623322,166.053888359055,6.97960463415661,322.800947596028,13.5680230798313,PMC co-delivery with EPI only
DR Congo,COD,n_age_105_111,108,Bas_Uele,raw cases,5,354.40513219565,19.7863443310738,689.699753299773,38.5057539074019,149.812974153819,8.3601404003848,291.547615788907,16.269478762835,204.592158041831,11.426203930689,398.152137510866,22.2362751445669,PMC co-delivery with EPI only
DR Congo,COD,n_age_112_118,115,Bas_Uele,raw cases,5,375.503596175228,19.7982104722986,731.509549679841,38.5684189833953,121.468478980057,6.39840146440351,236.629830616942,12.4645724343809,254.035117195171,13.3998090078951,494.879719062899,26.1038465490144,PMC co-delivery with EPI only
DR Congo,COD,n_age_119_125,122,Bas_Uele,raw cases,5,392.778478294178,21.0561763882915,766.020681801047,41.0650467997428,95.5953353283738,5.1203043613602,186.435886872588,9.9859316502071,297.183142965804,15.9358720269313,579.584794928459,31.0791151495357,PMC co-delivery with EPI only
DR Congo,COD,n_age_126_132,129,Bas_Uele,raw cases,5,457.976199516599,33.9315135367541,894.118712896045,66.2453665542454,79.6618025153101,5.89266650009898,155.52578585339,11.5044043602165,378.314397001289,28.0388470366551,738.592927042655,54.7409621940289,PMC co-delivery with EPI only
DR Congo,COD,n_age_133_139,136,Bas_Uele,raw cases,5,497.911484958054,27.8340444494992,973.133132232934,54.3996908609844,60.9755696587808,3.40435121998541,119.172481222713,6.6535660775218,436.935915299273,24.4296932295137,853.960651010221,47.7461247834626,PMC co-delivery with EPI only
DR Congo,COD,n_age_140_146,143,Bas_Uele,raw cases,5,548.214664795056,23.6426774898839,1072.57734472454,46.2566981015701,53.7150371614943,2.31748094012335,105.093014890424,4.5341318152014,494.499627633562,21.3251965497606,967.484329834116,41.7225662863687,PMC co-delivery with EPI only
DR Congo,COD,n_age_147_153,150,Bas_Uele,raw cases,5,577.413016089064,25.3839270986989,1130.92174997781,49.7169867250477,44.5330641708625,1.95856555813832,87.2225070454899,3.8360485938793,532.879951918201,23.4253615405606,1043.69924293232,45.8809381311684,PMC co-delivery with EPI only
DR Congo,COD,n_age_154_160,157,Bas_Uele,raw cases,5,613.123754888701,34.6954622017735,1202.10600953967,68.0248045911701,25.8530141460141,1.4623183617398,50.6880763008101,2.8670585285457,587.270740742687,33.2331438400337,1151.41793323886,65.1577460626244,PMC co-delivery with EPI only
DR Congo,COD,n_age_161_167,164,Bas_Uele,raw cases,5,644.425865572461,37.7390401750823,1264.74342449214,74.0662432375833,6.37165737305986,0.373726327011482,12.5049477313203,0.733471357838013,638.054208199401,37.3653138480708,1252.23847676082,73.3327718797453,PMC co-delivery with EPI only
DR Congo,COD,n_age_168_174,171,Bas_Uele,raw cases,5,674.463461671603,37.1379417449089,1324.98624539667,72.9576393543853,0.277192615671879,0.0152442334702485,0.544546033940151,0.0299473593716044,674.186269055931,37.1226975114386,1324.44169936273,72.9276919950137,PMC co-delivery with EPI only
DR Congo,COD,n_age_175_181,178,Bas_Uele,raw cases,5,747.287273662702,37.1766814847111,1469.56158029412,73.1089966579877,4.7635351313601e-4,2.36949297658384e-5,9.367626698804e-4,4.659675020946e-5,747.286797309189,37.1766577897814,1469.56064353145,73.1089500612375,PMC co-delivery with EPI only
DR Congo,COD,n_age_182_188,185,Bas_Uele,raw cases,5,746.555666615042,22.8910075153594,1469.61391300305,45.0615334282586,427.150594766213,13.0889277968784,840.856864515167,25.7658889440908,319.405071848829,9.80207971848104,628.757048487883,19.2956444841678,PMC co-delivery with EPI only
DR Congo,COD,n_age_189_195,192,Bas_Uele,raw cases,5,752.984072723166,31.7089975479703,1483.83601423534,62.4859864124599,387.472586246023,16.3085418950599,763.556360390821,32.137733957691,365.511486477143,15.4004556529104,720.279653844519,30.3482524547689,PMC co-delivery with EPI only
DR Congo,COD,n_age_196_202,199,Bas_Uele,raw cases,5,773.628384047172,51.3718640992274,1526.06805418303,101.336717088295,304.509373362566,20.2233712619799,600.678615819207,39.8928496771764,469.119010684606,31.1484928372475,925.389438363823,61.4438674111186,PMC co-delivery with EPI only
DR Congo,COD,n_age_203_209,206,Bas_Uele,raw cases,5,867.769070590789,36.2146896234685,1713.43844183002,71.5070903801032,257.065878549678,10.727442697259,507.58499388547,21.1816868369121,610.703192041111,25.4872469262095,1205.85344794455,50.3254035431911,PMC co-delivery with EPI only
DR Congo,COD,n_age_210_216,213,Bas_Uele,raw cases,5,873.338693041194,40.3730934967133,1726.2478920585,79.8017631646314,184.929341814309,8.54882837358292,365.53274122673,16.8976790757756,688.409351226885,31.8242651231304,1360.71515083177,62.9040840888558,PMC co-delivery with EPI only
DR Congo,COD,n_age_217_223,220,Bas_Uele,raw cases,5,868.040734063672,44.0061808297828,1717.5377886106,87.0722715439289,129.411936916717,6.56046566644763,256.05928757653,12.9807821808737,738.628797146955,37.4457151633352,1461.47850103407,74.0914893630552,PMC co-delivery with EPI only
DR Congo,COD,n_age_224_230,227,Bas_Uele,raw cases,5,878.678591523607,27.0389521942321,1740.49798016199,53.5591081127338,104.817950881954,3.22541811074306,207.62476012807,6.3889501361265,773.860640641653,23.813534083489,1532.87322003392,47.1701579766073,PMC co-delivery with EPI only
DR Congo,COD,n_age_231_237,234,Bas_Uele,raw cases,5,931.669646601764,39.1527922544291,1847.34146792756,77.6332866274823,87.5005679396664,3.67737313981887,173.49865181478,7.2916016090134,844.169078662097,35.4754191146102,1673.84281611278,70.3416850184689,PMC co-delivery with EPI only
DR Congo,COD,n_age_238_244,241,Bas_Uele,raw cases,5,909.941440284815,38.0175311775323,1806.22817239521,75.4645659794092,46.7178075190038,1.95074795311123,92.7345611020301,3.8722227103416,863.223632765811,36.066783224421,1713.49361129318,71.5923432690676,PMC co-delivery with EPI only
