Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Uganda,UGA,0-30mo,Adjumani,raw cases,4,13847.9853029915,615.52563262747606,998.086916071373,44.3637155145828,586.032314915281,35.2188143286401,42.2379987495801,2.53837919465217,13261.9529880762,580.306818298836,955.848917321793,41.8253363199306,4.23189584689034,5.72174617299079,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Apac,raw cases,4,214973.577248108,4317.54123320761,3211.78010821229,64.5055695993663,7838.12562049265,279.225478464177,117.104326381995,4.17172588797864,207135.451627615,4038.31575474343,3094.6757818303,60.3338437113877,3.64608791500288,6.46723362631871,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Arua,raw cases,4,93873.8922871611,3763.55702411171,1164.37969367038,46.6818757385809,3893.95624254577,204.087984774895,48.2993031011392,2.53143764900113,89979.9360446153,3559.46903933681,1116.08039056924,44.1504380895798,4.14807157525132,5.42274192917444,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Bugiri,raw cases,4,18594.9303428685,1044.80970797267,485.433126935036,27.2754581082777,437.389471087128,31.6960879702048,11.4183454696144,0.827447632837483,18157.5408717814,1013.11362000246,474.014781465421,26.4480104754402,2.35219741629674,3.0336708903392,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Bundibugyo,raw cases,4,12739.2187956892,662.210313783409,654.439290816705,34.0190756650299,487.342500612825,31.7031305227318,25.0357644060421,1.62865357670024,12251.8762950764,630.507183260677,629.403526410663,32.3904220883297,3.82552893100271,4.78747157252841,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Bushenyi,raw cases,4,30712.3745904917,1571.43644212607,565.923227776433,28.9561584029659,1203.71278690279,87.4638444456109,22.1802786258894,1.61165724963905,29508.6618035889,1483.97259768046,543.742949150543,27.3445011533268,3.91930875730935,5.5658531329003,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Busia,raw cases,4,38109.9787923005,1183.45994854374,1703.74011868289,52.9076178230704,1090.93177759587,47.4525467953301,48.7710645646339,2.12140783781321,37019.0470147046,1136.00740174841,1654.96905411826,50.7862099852572,2.86258825684855,4.00964534995216,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Gulu,raw cases,4,166671.762465275,3805.63736306129,2902.58170255472,66.2750139147397,6981.48305243242,266.375651208375,121.582232436692,4.63892071318686,159690.279412843,3539.26171185292,2780.99947011803,61.6360932015528,4.18876176094134,6.99950168121376,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Hoima,raw cases,4,29051.0758372261,1394.94595425149,706.887926934847,33.9426484345008,1060.98966823351,63.294430213416,25.8166269393652,1.54011744042716,27990.0861689926,1331.65152403807,681.071299995482,32.4025309940737,3.65215276080741,4.53741093126286,PMC co-delivery with EPI only
Uganda,UGA,0-30mo,Iganga,raw cases,4,64572.6340681113,2675.2628001193,955.856275102015,39.6014003756408,1652.60004941025,91.1356899201742,24.4631204884172,1.34906407881802,62920.0340187011,2584.12711019912,931.393154613598,38.2523362968228,2.55928857984496,3.40660700384689,PMC co-delivery with EPI only
