Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Ghana,rural/urban merged,GHA,Ahafo,n_age_616_622,619,severe,ppy,0.0452236190567954
Ghana,rural/urban merged,GHA,Ahafo,n_age_623_629,626,severe,ppy,0.0464502000539807
Ghana,rural/urban merged,GHA,Ahafo,n_age_630_636,633,severe,ppy,0.0443898020235408
Ghana,rural/urban merged,GHA,Ahafo,n_age_637_643,640,severe,ppy,0.0834292185367471
Ghana,rural/urban merged,GHA,Ahafo,n_age_644_650,647,severe,ppy,0.0440215194376429
Ghana,rural/urban merged,GHA,Ahafo,n_age_651_657,654,severe,ppy,0.0475133440721687
Ghana,rural/urban merged,GHA,Ahafo,n_age_658_664,661,severe,ppy,0.0426330061866054
Ghana,rural/urban merged,GHA,Ahafo,n_age_665_671,668,severe,ppy,0.0487556878234014
Ghana,rural/urban merged,GHA,Ahafo,n_age_672_678,675,severe,ppy,0.033596492110404
Ghana,rural/urban merged,GHA,Ahafo,n_age_679_685,682,severe,ppy,0.0350005196079943
Ghana,rural/urban merged,GHA,Ahafo,n_age_686_692,689,severe,ppy,0.0531182293213138
Ghana,rural/urban merged,GHA,Ahafo,n_age_693_699,696,severe,ppy,0.0760262646631451
Ghana,rural/urban merged,GHA,Ahafo,n_age_700_706,703,severe,ppy,0.061387782293755
Ghana,rural/urban merged,GHA,Ahafo,n_age_707_713,710,severe,ppy,0.0623859511412721
Ghana,rural/urban merged,GHA,Ahafo,n_age_714_720,717,severe,ppy,0.0354215628774278
Ghana,rural/urban merged,GHA,Ahafo,n_age_721_727,724,severe,ppy,0.0551374254056329
Ghana,rural/urban merged,GHA,Ahafo,n_age_728_734,731,severe,ppy,0.0556470525895951
Ghana,rural/urban merged,GHA,Ahafo,n_age_735_741,738,severe,ppy,0.0694660880124228
Ghana,rural/urban merged,GHA,Ahafo,n_age_742_748,745,severe,ppy,0.0375908992818661
Ghana,rural/urban merged,GHA,Ahafo,n_age_749_755,752,severe,ppy,0.0498740291793941
Ghana,rural/urban merged,GHA,Ahafo,n_age_756_762,759,severe,ppy,0.0456701393892368
Ghana,rural/urban merged,GHA,Ahafo,n_age_763_769,766,severe,ppy,0.0594650237036005
Ghana,rural/urban merged,GHA,Ahafo,n_age_770_776,773,severe,ppy,0.0683662373554652
Ghana,rural/urban merged,GHA,Ahafo,n_age_777_783,780,severe,ppy,0.0395103348486052
Ghana,rural/urban merged,GHA,Ahafo,n_age_784_790,787,severe,ppy,0.0353437734713129
Ghana,rural/urban merged,GHA,Ahafo,n_age_791_797,794,severe,ppy,0.0273230532243513
Ghana,rural/urban merged,GHA,Ahafo,n_age_798_804,801,severe,ppy,0.0442968679171332
Ghana,rural/urban merged,GHA,Ahafo,n_age_805_811,808,severe,ppy,0.036375651461825
Ghana,rural/urban merged,GHA,Ahafo,n_age_812_818,815,severe,ppy,0.038967921656481
Ghana,rural/urban merged,GHA,Ahafo,n_age_819_825,822,severe,ppy,0.03231045230955
Ghana,rural/urban merged,GHA,Ahafo,n_age_826_832,829,severe,ppy,0.0579626578643522
Ghana,rural/urban merged,GHA,Ahafo,n_age_833_839,836,severe,ppy,0.0510893236368153
Ghana,rural/urban merged,GHA,Ahafo,n_age_840_846,843,severe,ppy,0.0329882436121379
Ghana,rural/urban merged,GHA,Ahafo,n_age_847_853,850,severe,ppy,0.0462380032159311
