Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Ghana,GHA,0-30mo,6,977140.12847853,43602.9896682563,802.677344475161,35.8181562787271,101876.919645523,5345.69605639385,83.6888465800425,4.39136976870549,875263.208833007,38257.2936118624,718.988497895118,31.4267865100216,10.7129261581736,12.1072867392874,PMC co-delivery with EPI only
