Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_714_720,717,clinical,ppy,0.132885374417534,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_721_727,724,clinical,ppy,0.174231296677093,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_728_734,731,clinical,ppy,0.156897452394775,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_735_741,738,clinical,ppy,0.173163709937621,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_742_748,745,clinical,ppy,0.183717556553725,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_749_755,752,clinical,ppy,0.191525345527569,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_756_762,759,clinical,ppy,0.166898847377327,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_763_769,766,clinical,ppy,0.164238580409281,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_770_776,773,clinical,ppy,0.12557853809642,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_777_783,780,clinical,ppy,0.142468918195439,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_784_790,787,clinical,ppy,0.177379234246335,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_791_797,794,clinical,ppy,0.136299864901189,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_798_804,801,clinical,ppy,0.207422647581088,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_805_811,808,clinical,ppy,0.154802817243992,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_812_818,815,clinical,ppy,0.176795323345116,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_819_825,822,clinical,ppy,0.19535815266345,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_826_832,829,clinical,ppy,0.2002132812262,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_833_839,836,clinical,ppy,0.183904374028912,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_840_846,843,clinical,ppy,0.213521420015229,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_847_853,850,clinical,ppy,0.13977505806538,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_854_860,857,clinical,ppy,0.190569547124805,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_861_867,864,clinical,ppy,0.140733389620355,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_868_874,871,clinical,ppy,0.202480174113513,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_875_881,878,clinical,ppy,0.23060609581873,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_882_888,885,clinical,ppy,0.170899052305894,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_889_895,892,clinical,ppy,0.199458240745004,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_896_902,899,clinical,ppy,0.211121032613313,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_903_909,906,clinical,ppy,0.134294461976172,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_910_916,913,clinical,ppy,0.166447058731318,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_0_6,3,severe,ppy,0.00150914375254593,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_7_13,10,severe,ppy,0,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_14_20,17,severe,ppy,0.0034855813940963,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_21_27,24,severe,ppy,0,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_28_34,31,severe,ppy,0.00466029345696839,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_35_41,38,severe,ppy,0.00338639818369519,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_42_48,45,severe,ppy,0,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_49_55,52,severe,ppy,0.00340022021709802,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_56_62,59,severe,ppy,0.00185775633279345,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_63_69,66,severe,ppy,1.7888848634095e-4,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_70_76,73,severe,ppy,2.4848377785835e-4,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_77_83,80,severe,ppy,0,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_84_90,87,severe,ppy,0.00213912366080749,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_91_97,94,severe,ppy,4.5352177732822e-4,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_98_104,101,severe,ppy,2.7705876210841e-4,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_105_111,108,severe,ppy,0.00407120455242137,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_112_118,115,severe,ppy,0.00323773124918288,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_119_125,122,severe,ppy,0.00379841870211953,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_126_132,129,severe,ppy,0.00213625359026734,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_133_139,136,severe,ppy,0.0029517425993038,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_140_146,143,severe,ppy,0.00318126538633793,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_147_153,150,severe,ppy,0.00628587243307233,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_154_160,157,severe,ppy,0.0107720453366291,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_161_167,164,severe,ppy,0.00188860220907389,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_168_174,171,severe,ppy,0.0171134575877133,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_175_181,178,severe,ppy,0.0117940823108044,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_182_188,185,severe,ppy,0.00281844162674742,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_189_195,192,severe,ppy,0.00482051873713111,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_196_202,199,severe,ppy,0.0116123315127151,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_203_209,206,severe,ppy,0.0170298755765015,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_210_216,213,severe,ppy,0.00422632287506539,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_217_223,220,severe,ppy,0.00403599369657839,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_224_230,227,severe,ppy,0.00557964493874136,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_231_237,234,severe,ppy,0.0145544228334564,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_238_244,241,severe,ppy,0.00591609449161423,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_245_251,248,severe,ppy,0.0157344128846064,4,PMC co-delivery with EPI only
