Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Congo-Brazzaville,COG,0-30mo,4,46061.689963427,3146.47575296133,185.646692853314,12.681573271386,2185.05614804917,152.398919669241,8.80693141367933,0.614242452321027,43876.6338153778,2994.07683329209,176.839761439635,12.067330819065,5.03822276513536,4.85505220407266,PMC co-delivery with EPI only
