Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000
Central African Republic,CAF,n_age_91_97,94,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.80923863,8.160031949
Central African Republic,CAF,n_age_98_104,101,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.23707931,1.251414361
Central African Republic,CAF,n_age_105_111,108,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6996075,0
Central African Republic,CAF,n_age_112_118,115,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.9811319,7.361931623
Central African Republic,CAF,n_age_119_125,122,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.8675134,5.25666417
Central African Republic,CAF,n_age_126_132,129,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.4672264,14.53999578
Central African Republic,CAF,n_age_133_139,136,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.0245691,14.0108655
Central African Republic,CAF,n_age_140_146,143,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.1858348,11.98469506
Central African Republic,CAF,n_age_147_153,150,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.4253,9.805444979
Central African Republic,CAF,n_age_154_160,157,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.2880962,13.47777601
Central African Republic,CAF,n_age_161_167,164,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.5533195,8.359663238
Central African Republic,CAF,n_age_168_174,171,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.221032,13.78363315
Central African Republic,CAF,n_age_175_181,178,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.4804705,26.15093297
Central African Republic,CAF,n_age_182_188,185,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.1014727,11.88966436
Central African Republic,CAF,n_age_189_195,192,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.445162,25.65412962
Central African Republic,CAF,n_age_196_202,199,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.6034774,26.79861485
Central African Republic,CAF,n_age_203_209,206,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.9560452,39.97651986
Central African Republic,CAF,n_age_210_216,213,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.4080016,31.91064752
Central African Republic,CAF,n_age_217_223,220,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.6161468,20.78827296
Central African Republic,CAF,n_age_224_230,227,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.7744619,14.19317859
Central African Republic,CAF,n_age_231_237,234,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.2755536,29.41828369
Central African Republic,CAF,n_age_238_244,241,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.6495256,26.31730843
Central African Republic,CAF,n_age_245_251,248,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.7766524,25.84565626
Central African Republic,CAF,n_age_252_258,255,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.1711809,26.96689619
Central African Republic,CAF,n_age_259_265,262,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.9428711,17.42741046
Central African Republic,CAF,n_age_266_272,269,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.7070134,29.11741059
Central African Republic,CAF,n_age_273_279,276,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.3651875,5.030614335
Central African Republic,CAF,n_age_280_286,283,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.8401034,13.80071253
Central African Republic,CAF,n_age_287_293,290,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.7390429,7.265231722
Central African Republic,CAF,n_age_294_300,297,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.5037235,16.82806084
Central African Republic,CAF,n_age_301_307,304,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.4071303,27.05565042
Central African Republic,CAF,n_age_308_314,311,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.6915707,13.95584649
Central African Republic,CAF,n_age_315_321,318,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.490301,27.18225329
Central African Republic,CAF,n_age_322_328,325,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.9401369,26.75174122
Central African Republic,CAF,n_age_329_335,332,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.5495498,16.47069715
Central African Republic,CAF,n_age_336_342,339,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.0999028,26.05658975
Central African Republic,CAF,n_age_343_349,346,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.7898749,26.09922566
Central African Republic,CAF,n_age_350_356,353,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.532499,26.56737115
Central African Republic,CAF,n_age_357_363,360,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.9155397,34.66986999
Central African Republic,CAF,n_age_364_370,367,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.7021326,14.41932989
Central African Republic,CAF,n_age_371_377,374,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.6271891,20.74314666
Central African Republic,CAF,n_age_378_384,381,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.6776434,26.6445751
Central African Republic,CAF,n_age_385_391,388,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.1990658,45.00796631
Central African Republic,CAF,n_age_392_398,395,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.0990189,40.62772031
Central African Republic,CAF,n_age_399_405,402,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.5644932,36.18884056
Central African Republic,CAF,n_age_406_412,409,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.459254,20.4202997
Central African Republic,CAF,n_age_413_419,416,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.0137533,14.72174437
Central African Republic,CAF,n_age_420_426,423,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.6692842,23.99326832
Central African Republic,CAF,n_age_427_433,430,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.1925782,26.50553336
Central African Republic,CAF,n_age_434_440,437,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.5241137,29.35535143
Central African Republic,CAF,n_age_441_447,444,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.1692347,40.94635351
Central African Republic,CAF,n_age_448_454,451,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.8169642,41.13434487
Central African Republic,CAF,n_age_455_461,458,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.2724535,35.8324435
Central African Republic,CAF,n_age_462_468,465,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.7470981,23.26474219
Central African Republic,CAF,n_age_469_475,472,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.0214155,20.9636212
Central African Republic,CAF,n_age_476_482,479,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.00698,26.09064225
Central African Republic,CAF,n_age_483_489,486,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.0195171,9.375428992
Central African Republic,CAF,n_age_490_496,493,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.3457192,26.64081232
Central African Republic,CAF,n_age_497_503,500,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.691813,29.2856862
Central African Republic,CAF,n_age_504_510,507,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.0264125,38.43198342
Central African Republic,CAF,n_age_511_517,514,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.5621348,27.38193889
Central African Republic,CAF,n_age_518_524,521,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.4649579,21.3526789
Central African Republic,CAF,n_age_525_531,528,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.6728684,26.33109612
Central African Republic,CAF,n_age_532_538,535,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.0841068,14.37339624
Central African Republic,CAF,n_age_539_545,542,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.8831906,29.52820304
Central African Republic,CAF,n_age_546_552,549,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.5490538,17.93516249
Central African Republic,CAF,n_age_553_559,556,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.5135179,23.39316846
Central African Republic,CAF,n_age_560_566,563,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.9756463,14.91155968
Central African Republic,CAF,n_age_567_573,570,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.1378807,26.45487563
Central African Republic,CAF,n_age_574_580,577,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.1048361,14.53775482
Central African Republic,CAF,n_age_581_587,584,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.3212797,32.44755955
Central African Republic,CAF,n_age_588_594,591,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.8617871,24.16890588
Central African Republic,CAF,n_age_595_601,598,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.2124674,34.57790955
Central African Republic,CAF,n_age_602_608,605,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.0114168,32.23012899
Central African Republic,CAF,n_age_609_615,612,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.5557377,32.66070565
Central African Republic,CAF,n_age_616_622,619,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.4574455,12.15621723
Central African Republic,CAF,n_age_623_629,626,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.4980834,29.48195031
Central African Republic,CAF,n_age_630_636,633,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.8044318,20.72989658
Central African Republic,CAF,n_age_637_643,640,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.4398728,34.42435691
Central African Republic,CAF,n_age_644_650,647,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.7536423,32.16814905
Central African Republic,CAF,n_age_651_657,654,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.4176672,36.1343132
Central African Republic,CAF,n_age_658_664,661,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.8152777,26.8476633
Central African Republic,CAF,n_age_665_671,668,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.6512598,29.74281032
Central African Republic,CAF,n_age_672_678,675,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.677911,35.83013493
Central African Republic,CAF,n_age_679_685,682,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.0790117,22.82985324
Central African Republic,CAF,n_age_686_692,689,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.997773,20.57702387
Central African Republic,CAF,n_age_693_699,696,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.4832697,14.41578481
Central African Republic,CAF,n_age_700_706,703,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.5974934,26.96417981
Central African Republic,CAF,n_age_707_713,710,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.6542785,30.38626348
Central African Republic,CAF,n_age_714_720,717,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.9578204,29.56267764
Central African Republic,CAF,n_age_721_727,724,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.1833841,24.59640799
Central African Republic,CAF,n_age_728_734,731,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.067054,21.13099664
Central African Republic,CAF,n_age_735_741,738,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.9602756,23.90467749
Central African Republic,CAF,n_age_742_748,745,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.5128068,26.09941926
Central African Republic,CAF,n_age_749_755,752,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.1612996,24.80521479
Central African Republic,CAF,n_age_756_762,759,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.9784485,40.76969309
Central African Republic,CAF,n_age_763_769,766,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.3494995,27.86606672
Central African Republic,CAF,n_age_770_776,773,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.9476623,17.42581281
Central African Republic,CAF,n_age_777_783,780,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.4009089,15.63377136
Central African Republic,CAF,n_age_784_790,787,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.1225112,31.66730894
Central African Republic,CAF,n_age_791_797,794,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.767446,27.45365896
Central African Republic,CAF,n_age_798_804,801,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.8471163,21.20120672
Central African Republic,CAF,n_age_805_811,808,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.5886207,18.83731387
Central African Republic,CAF,n_age_812_818,815,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.7427285,11.94990405
Central African Republic,CAF,n_age_819_825,822,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.2453461,19.41311759
Central African Republic,CAF,n_age_826_832,829,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.0055396,12.25535626
Central African Republic,CAF,n_age_833_839,836,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.968579,25.03817302
Central African Republic,CAF,n_age_840_846,843,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.285059,18.19933054
Central African Republic,CAF,n_age_847_853,850,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.1836881,19.04336363
Central African Republic,CAF,n_age_854_860,857,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.9841662,22.12925874
Central African Republic,CAF,n_age_861_867,864,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.0968902,28.03010062
Central African Republic,CAF,n_age_868_874,871,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.2372574,28.54929175
Central African Republic,CAF,n_age_875_881,878,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.4069407,25.4535335
Central African Republic,CAF,n_age_882_888,885,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.5213083,24.47023025
Central African Republic,CAF,n_age_889_895,892,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.3743211,37.96029222
Central African Republic,CAF,n_age_896_902,899,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.8469941,23.99731005
Central African Republic,CAF,n_age_903_909,906,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.2633272,15.53571631
Central African Republic,CAF,n_age_910_916,913,Bangui,raw cases,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.2104296,29.40031106
Central African Republic,CAF,n_age_0_6,3,Basse_Kotto,raw cases,4,4.73799047,0.528979059,57.388687,6.407234,-0.444613909,0.077323801,-5.385365083,0.936580904,5.182604378,0.451655258,62.77405208,5.470653096
Central African Republic,CAF,n_age_7_13,10,Basse_Kotto,raw cases,4,5.393191125,0,56.056209,0,-0.131254701,-0.155575054,-1.364246281,-1.617029238,5.524445826,0.155575054,57.42045528,1.617029238
Central African Republic,CAF,n_age_14_20,17,Basse_Kotto,raw cases,4,5.128793184,0,53.373347,0,-0.562933725,0,-5.858231356,0,5.691726909,0,59.23157836,0
Central African Republic,CAF,n_age_21_27,24,Basse_Kotto,raw cases,4,7.202812668,0.546887599,75.049847,5.698306,-0.479722662,-0.226654205,-4.998479631,-2.361627905,7.68253533,0.773541804,80.04832663,8.059933905
Central African Republic,CAF,n_age_28_34,31,Basse_Kotto,raw cases,4,8.299665463,0.802106018,86.585556,8.367903,0.595197535,0.236132103,6.209347797,2.463428142,7.704467928,0.565973914,80.3762082,5.904474858
Central African Republic,CAF,n_age_35_41,38,Basse_Kotto,raw cases,4,10.28649869,1.057570059,107.435191,11.04557,0.793018669,0.311338199,8.282518161,3.251706906,9.493480017,0.746231861,99.15267284,7.793863094
Central African Republic,CAF,n_age_42_48,45,Basse_Kotto,raw cases,4,9.62977043,0.256363828,100.704837,2.680965,5.756248518,0.088125833,60.19687311,0.921589747,3.873521913,0.168237994,40.50796389,1.759375253
Central African Republic,CAF,n_age_49_55,52,Basse_Kotto,raw cases,4,14.87247029,1.606142189,155.716211,16.816465,8.635731556,0.945745599,90.41694965,9.90204844,6.236738731,0.660396591,65.29926135,6.91441656
Central African Republic,CAF,n_age_56_62,59,Basse_Kotto,raw cases,4,12.1311968,0.264255771,127.166275,2.770083,5.160791253,0.083512065,54.09842166,0.875422135,6.970405545,0.180743706,73.06785334,1.894660865
Central African Republic,CAF,n_age_63_69,66,Basse_Kotto,raw cases,4,14.81354969,0.786802388,155.489478,8.258621,5.182705955,0.278589548,54.39994198,2.924197392,9.630843734,0.50821284,101.089536,5.334423608
Central African Republic,CAF,n_age_70_76,73,Basse_Kotto,raw cases,4,13.39287693,0.542156604,140.767933,5.698422,8.025200635,0.305127775,84.35012966,3.20709332,5.367676291,0.23702883,56.41780334,2.49132868
Central African Republic,CAF,n_age_77_83,80,Basse_Kotto,raw cases,4,16.07025095,0.509883021,169.128146,5.366162,8.497108056,0.196460027,89.42611641,2.067604312,7.57314289,0.313422993,79.70202959,3.298557688
Central African Republic,CAF,n_age_84_90,87,Basse_Kotto,raw cases,4,18.65765139,0.813331909,196.609452,8.570679,8.739009979,0.293555395,92.08940219,3.093409997,9.918641412,0.519776514,104.5200498,5.477269003
Central African Republic,CAF,n_age_91_97,94,Basse_Kotto,raw cases,4,26.69810218,1.322219104,281.677486,13.950031,10.44612083,0.622725497,110.2114687,6.570045738,16.25198135,0.699493607,171.4660173,7.379985262
Central African Republic,CAF,n_age_98_104,101,Basse_Kotto,raw cases,4,24.48706082,1.099564374,258.665008,11.615066,15.8769481,0.694265298,167.7135095,7.333756397,8.610112714,0.405299076,90.95149845,4.281309603
Central African Republic,CAF,n_age_105_111,108,Basse_Kotto,raw cases,4,33.27935783,0.867191895,351.936336,9.17074,19.80553218,0.48345925,209.4477443,5.112685108,13.47382564,0.383732644,142.4885917,4.058054892
Central African Republic,CAF,n_age_112_118,115,Basse_Kotto,raw cases,4,29.84782272,1.947457241,316.002887,20.61799,14.65236633,0.939389517,155.12656,9.945442322,15.19545639,1.008067724,160.876327,10.67254768
Central African Republic,CAF,n_age_119_125,122,Basse_Kotto,raw cases,4,37.56883527,1.126869675,398.263208,11.945825,16.96524957,0.350703444,179.8467978,3.717769729,20.6035857,0.776166231,218.4164102,8.228055271
Central African Republic,CAF,n_age_126_132,129,Basse_Kotto,raw cases,4,33.6090569,3.800615195,356.708431,40.337683,11.18366976,1.37474005,118.6974483,14.59075058,22.42538713,2.425875145,238.0109827,25.74693242
Central African Republic,CAF,n_age_133_139,136,Basse_Kotto,raw cases,4,28.89551013,2.412130293,307.041229,25.631091,3.598804199,0.607751901,38.24058683,6.45791992,25.29670593,1.804378392,268.8006422,19.17317108
Central African Republic,CAF,n_age_140_146,143,Basse_Kotto,raw cases,4,41.23438145,1.911065275,438.667869,20.330678,7.927825283,0.189239743,84.33938137,2.013208194,33.30655617,1.721825533,354.3284876,18.31746981
Central African Republic,CAF,n_age_147_153,150,Basse_Kotto,raw cases,4,39.64785476,1.093184526,422.351886,11.645234,7.52886397,-0.192050882,80.20181461,-2.045837101,32.11899079,1.285235408,342.1500714,13.6910711
Central African Republic,CAF,n_age_154_160,157,Basse_Kotto,raw cases,4,39.8435713,1.901026439,424.945668,20.275114,3.444762574,-0.25353762,36.73960154,-2.70406768,36.39880872,2.15456406,388.2060665,22.97918168
Central African Republic,CAF,n_age_161_167,164,Basse_Kotto,raw cases,4,50.59875404,3.578737746,540.380086,38.219886,4.181432323,0.703730469,44.65649009,7.515638248,46.41732171,2.875007278,495.7235959,30.70424775
Central African Republic,CAF,n_age_168_174,171,Basse_Kotto,raw cases,4,43.17164965,1.640507206,461.630172,17.541781,2.072142407,0.041757547,22.15721344,0.446509313,41.09950724,1.598749659,439.4729586,17.09527169
Central African Republic,CAF,n_age_175_181,178,Basse_Kotto,raw cases,4,48.78924524,5.137875004,522.303172,55.002458,0.024813836,0.653891549,0.26563939,7.000100704,48.7644314,4.483983456,522.0375326,48.0023573
Central African Republic,CAF,n_age_182_188,185,Basse_Kotto,raw cases,4,52.30454883,3.823229029,560.587599,40.976451,1.585745526,0.249953891,16.9956399,2.678945804,50.7188033,3.573275139,543.5919591,38.2975052
Central African Republic,CAF,n_age_189_195,192,Basse_Kotto,raw cases,4,55.94488099,2.996592025,600.233658,32.150491,2.840656105,-0.071356393,30.47745164,-0.765584053,53.10422489,3.067948418,569.7562064,32.91607505
Central African Republic,CAF,n_age_196_202,199,Basse_Kotto,raw cases,4,53.84584984,3.76652333,578.340445,40.45498,1.46807175,0.503206383,15.7680726,5.404773151,52.37777809,3.263316947,562.5723724,35.05020685
Central African Republic,CAF,n_age_203_209,206,Basse_Kotto,raw cases,4,57.54315496,4.654472518,618.808636,50.053352,4.225399648,0.459823893,45.4391803,4.944862624,53.31775531,4.194648625,573.3694557,45.10848938
Central African Republic,CAF,n_age_210_216,213,Basse_Kotto,raw cases,4,49.20632935,2.674968438,529.859528,28.804374,1.04983229,-0.084987807,11.30471728,-0.915158675,48.15649706,2.759956244,518.5548107,29.71953268
Central African Republic,CAF,n_age_217_223,220,Basse_Kotto,raw cases,4,60.35083521,4.085818379,650.666919,44.050871,1.949249512,0.133635767,21.01565239,1.440781595,58.40158569,3.952182612,629.6512666,42.61008941
Central African Republic,CAF,n_age_224_230,227,Basse_Kotto,raw cases,4,65.65385029,3.241287101,708.703999,34.988247,5.778981392,0.336307762,62.38152377,3.630292129,59.87486889,2.904979339,646.3224752,31.35795487
Central African Republic,CAF,n_age_231_237,234,Basse_Kotto,raw cases,4,62.98519119,2.999608556,680.759794,32.420524,2.7661752,0.106163704,29.89751755,1.147444022,60.21901599,2.893444852,650.8622764,31.27307998
Central African Republic,CAF,n_age_238_244,241,Basse_Kotto,raw cases,4,66.38172999,3.247938723,718.299166,35.145087,5.903208859,0.517738033,63.87706377,5.602306501,60.47852113,2.73020069,654.4221022,29.5427805
Central African Republic,CAF,n_age_245_251,248,Basse_Kotto,raw cases,4,63.46341826,4.090663643,687.475516,44.312632,4.997123449,0.432697239,54.13197265,4.687247644,58.46629481,3.657966404,633.3435433,39.62538436
Central African Republic,CAF,n_age_252_258,255,Basse_Kotto,raw cases,4,67.66965761,5.303376078,733.943678,57.520305,3.640683738,0.46988711,39.48677898,5.096385672,64.02897387,4.833488969,694.456899,52.42391933
Central African Republic,CAF,n_age_259_265,262,Basse_Kotto,raw cases,4,67.30823077,4.024972376,730.928205,43.708857,5.319910996,0.390067893,57.77113661,4.235910257,61.98831978,3.634904482,673.1570684,39.47294674
Central African Republic,CAF,n_age_266_272,269,Basse_Kotto,raw cases,4,70.17214691,2.712806219,762.940702,29.494755,6.459900579,-0.516060099,70.23471989,-5.610819557,63.71224633,3.228866318,692.7059821,35.10557456
Central African Republic,CAF,n_age_273_279,276,Basse_Kotto,raw cases,4,63.91693332,3.204802424,695.755297,34.885251,40.59013992,1.877154909,441.8360422,20.43340322,23.32679341,1.327647515,253.9192548,14.45184778
Central African Republic,CAF,n_age_280_286,283,Basse_Kotto,raw cases,4,65.75988226,3.752622141,716.65286,40.896171,39.06964874,2.18431106,425.78202,23.80467718,26.69023353,1.568311081,290.87084,17.09149382
Central African Republic,CAF,n_age_287_293,290,Basse_Kotto,raw cases,4,56.40523803,2.988804332,615.357514,32.606603,26.30881753,1.274320418,287.0181763,13.90230184,30.09642049,1.714483914,328.3393377,18.70430116
Central African Republic,CAF,n_age_294_300,297,Basse_Kotto,raw cases,4,81.22167341,5.644113343,887.164551,61.649275,35.03486575,2.526030182,382.6773032,27.59121227,46.18680766,3.118083162,504.4872478,34.05806273
Central African Republic,CAF,n_age_301_307,304,Basse_Kotto,raw cases,4,65.7059483,4.34545824,718.517757,47.519121,20.5676541,1.202025486,224.9145636,13.14457334,45.1382942,3.143432754,493.6031934,34.37454766
Central African Republic,CAF,n_age_308_314,311,Basse_Kotto,raw cases,4,60.66387957,1.793447467,664.136116,19.634307,12.12375603,-0.300821973,132.7284753,-3.293339269,48.54012354,2.094269441,531.4076407,22.92764627
Central African Republic,CAF,n_age_315_321,318,Basse_Kotto,raw cases,4,70.40088502,3.449035331,771.648011,37.804088,13.11771838,0.61334535,143.7803132,6.722738206,57.28316664,2.83568998,627.8676978,31.08134979
