Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
Mozambique,MOZ,n_age_525_531,528,ppy,1.25895716036662,0.0460611211679247
Mozambique,MOZ,n_age_532_538,535,ppy,1.26136908613458,0.0431539290733215
Mozambique,MOZ,n_age_539_545,542,ppy,1.2653742137948,0.0382989614364661
Mozambique,MOZ,n_age_546_552,549,ppy,1.28206200977607,0.0457751084467365
Mozambique,MOZ,n_age_553_559,556,ppy,1.25209501558082,0.0542742653619748
Mozambique,MOZ,n_age_560_566,563,ppy,1.28327998062776,0.0415044796166064
Mozambique,MOZ,n_age_567_573,570,ppy,1.24729432311169,0.0444037673721928
Mozambique,MOZ,n_age_574_580,577,ppy,1.25642080262091,0.0456789775005816
Mozambique,MOZ,n_age_581_587,584,ppy,1.25791540566456,0.047602462646185
Mozambique,MOZ,n_age_588_594,591,ppy,1.24673415208473,0.0414927681027554
Mozambique,MOZ,n_age_595_601,598,ppy,1.25578398248305,0.0442953361555523
Mozambique,MOZ,n_age_602_608,605,ppy,1.2261697429062,0.0413835110405121
Mozambique,MOZ,n_age_609_615,612,ppy,1.25442278608178,0.0400810022513781
Mozambique,MOZ,n_age_616_622,619,ppy,1.27724023534249,0.0428694545609805
Mozambique,MOZ,n_age_623_629,626,ppy,1.28013867375354,0.0431505514818622
Mozambique,MOZ,n_age_630_636,633,ppy,1.2504602514548,0.0452661686011584
Mozambique,MOZ,n_age_637_643,640,ppy,1.22718208894937,0.0381169649726089
Mozambique,MOZ,n_age_644_650,647,ppy,1.27036403728861,0.0440438931946861
Mozambique,MOZ,n_age_651_657,654,ppy,1.24673560984038,0.0445681770893733
Mozambique,MOZ,n_age_658_664,661,ppy,1.22551351329356,0.0388872792432085
Mozambique,MOZ,n_age_665_671,668,ppy,1.23250507759388,0.036244343333783
Mozambique,MOZ,n_age_672_678,675,ppy,1.25126574826916,0.0369261580154799
Mozambique,MOZ,n_age_679_685,682,ppy,1.24607326673477,0.0422826951098247
Mozambique,MOZ,n_age_686_692,689,ppy,1.24744456548337,0.0413182219210343
Mozambique,MOZ,n_age_693_699,696,ppy,1.23903313188698,0.0414578907280004
Mozambique,MOZ,n_age_700_706,703,ppy,1.24465975550855,0.0366059634886912
