Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Madagascar,MDG,0-30mo,4,227747.101956972,15614.5929296512,181.135057138236,12.4191286888167,11816.9081559806,955.311501935006,9.39805733770513,0.759809265209389,215930.193800991,14659.2814277162,171.736999800531,11.6593194236073,5.68037749623887,6.46499076435433,PMC co-delivery with EPI only
