Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,Scenario
Guinea,GIN,n_age_0_6,3,Boke,raw cases,4,26.9202221483726,2.91060032800058,64.6741469624854,6.99253491760459,0,0,0,0,26.9202221483726,2.91060032800058,64.6741469624854,6.99253491760459,PMC co-delivery with EPI only
Guinea,GIN,n_age_7_13,10,Boke,raw cases,4,55.5190461002031,1.74556094647365,114.404141290265,3.59695303105019,0,0,0,0,55.5190461002031,1.74556094647365,114.404141290265,3.59695303105019,PMC co-delivery with EPI only
Guinea,GIN,n_age_14_20,17,Boke,raw cases,4,46.1829525142371,0,95.2382596882015,0,0,0,0,0,46.1829525142371,0,95.2382596882015,0,PMC co-delivery with EPI only
Guinea,GIN,n_age_21_27,24,Boke,raw cases,4,49.2201081730027,1.85021939526013,101.581321424556,3.8185151977979,0,0,0,0,49.2201081730027,1.85021939526013,101.581321424556,3.8185151977979,PMC co-delivery with EPI only
Guinea,GIN,n_age_28_34,31,Boke,raw cases,4,62.7331002351928,4.99217286292291,129.573282358803,10.3111789713301,0,0,0,0,62.7331002351928,4.99217286292291,129.573282358803,10.3111789713301,PMC co-delivery with EPI only
Guinea,GIN,n_age_35_41,38,Boke,raw cases,4,85.5364681867381,5.8246209018557,176.803991877047,12.0394990399924,0,0,0,0,85.5364681867381,5.8246209018557,176.803991877047,12.0394990399924,PMC co-delivery with EPI only
Guinea,GIN,n_age_42_48,45,Boke,raw cases,4,72.3595169661546,1.9846629726566,149.684816603,4.105526481331,33.4095514770901,1.04212645831104,69.1118845911567,2.15577044084449,38.9499654890645,0.94253651434556,80.5729320118433,1.94975604048651,PMC co-delivery with EPI only
Guinea,GIN,n_age_49_55,52,Boke,raw cases,4,85.4926224613718,4.31521857136156,176.975693864322,8.93280354322945,39.5099259249419,1.72609237541476,81.7883035258849,3.57313165765814,45.9826965364299,2.5891261959468,95.1873903384371,5.35967188557131,PMC co-delivery with EPI only
Guinea,GIN,n_age_56_62,59,Boke,raw cases,4,93.7167972191864,9.36593352476819,194.141198008477,19.4022161332888,41.1285188776936,3.76032043908584,85.200734171003,7.7897787440652,52.5882783414928,5.60561308568235,108.940463837474,11.6124373892236,PMC co-delivery with EPI only
Guinea,GIN,n_age_63_69,66,Boke,raw cases,4,109.449358245125,8.79522999108967,226.891952606061,18.2327876407316,38.2377090401503,2.89869635656885,79.2679701956,6.0090884670242,71.2116492049749,5.89653363452082,147.623982410461,12.2236991737074,PMC co-delivery with EPI only
Guinea,GIN,n_age_70_76,73,Boke,raw cases,4,111.188654151606,4.34776428419044,230.654785528374,9.01919936120914,36.3522997073101,1.67640152662707,75.410858746613,3.47760333582579,74.8363544442961,2.67136275756337,155.243926781761,5.54159602538335,PMC co-delivery with EPI only
Guinea,GIN,n_age_77_83,80,Boke,raw cases,4,133.563754328946,6.93505692618576,277.269069748035,14.3966961114125,41.1636590903691,2.19901490696764,85.452894917153,4.56500208967875,92.4000952385771,4.73604201921813,191.816174830882,9.83169402173375,PMC co-delivery with EPI only
