Country,Iso code,Age group,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Cote d’Ivoire,CIV,0-30mo,Abidjan,raw cases,5,151549.342223287,8845.954302138,559.213484209413,32.6413619081728,10209.8312220747,704.058178824251,37.6740354469787,2.59795800820008,141339.511001212,8141.89612331375,521.539448762434,30.0434038999727,6.73696835122642,7.95909807779682,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Bas_Sassandra,raw cases,5,57413.4002736793,3368.07941549613,456.397001112425,26.7739123168713,3773.87017269673,265.746823889637,29.9996694359877,2.11250427426756,53639.5301009825,3102.3325916065,426.397331676437,24.6614080426038,6.5731521817335,7.89015908196722,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Comoe,raw cases,5,75691.6391672625,3102.94694449659,1186.03036148799,48.6208163378112,5030.51342182438,285.741145667645,78.8243155756238,4.4773462170544,70661.1257454382,2817.20579882894,1107.20604591237,44.1434701207568,6.64606220339341,9.20870226848183,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Denguele,raw cases,5,16509.7810747551,759.50144421165,1049.0848620539,48.2611770696866,906.939163195744,58.1512636290367,57.6298463683049,3.69511928149132,15602.8419115593,701.350180582613,991.455015685594,44.5660577881953,5.49334457609817,7.65650468109336,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Goh_Djiboua,raw cases,5,61565.0121546132,3084.65448121482,692.451378854298,34.6945963957914,4343.20688755106,260.741591324289,48.8501421940979,2.93268640934782,57221.8052670621,2823.91288989054,643.6012366602,31.7619099864435,7.05466747353775,8.45286215724236,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Lacs,raw cases,5,49292.629002174,2519.93744429373,734.789611248401,37.5639095042225,2978.70189858587,191.0485939165,44.4025659493686,2.84790089096824,46313.9271035881,2328.88885037723,690.387045299032,34.7160086132543,6.04289517293651,7.58148160975661,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Lagunes,raw cases,5,54373.9582511221,2731.90082987624,726.279290096817,36.4903174084531,3075.85527557955,199.787404653381,41.0845569798546,2.6685836214425,51298.1029755426,2532.11342522286,685.194733116962,33.8217337870106,5.65685371179698,7.31312800481237,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Montagnes,raw cases,5,85616.9646524793,4421.83725033487,633.257481534736,32.7056855176944,4837.67933652816,292.365730390218,35.7814207214334,2.1624544488989,80779.2853159511,4129.47151994466,597.476060813302,30.5432310687955,5.65037473141497,6.61186094915811,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Sassandra_Marahoue,raw cases,5,149878.11455286,6402.94452798164,1147.90652427612,49.039726848552,8168.92334230634,448.889956462288,62.5652412890327,3.43801836073506,141709.191210554,5954.05457151936,1085.34128298709,45.6017084878169,5.45037770636304,7.01068007852612,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Savanes,raw cases,5,49244.73208557,2761.24936309226,534.148280392088,29.9507487717994,2667.19104477298,164.574633700148,28.9305160106686,1.78510987600338,46577.541040797,2596.67472939211,505.217764381419,28.165638895796,5.41619566563658,5.96015107870753,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Vallee_du_Bandama,raw cases,5,63612.4481253922,2942.31485914723,849.449552524092,39.2902350741307,4350.31438246187,256.718436852752,58.0919727886761,3.4280925783488,59262.1337429303,2685.59642229448,791.357579735415,35.8621424957819,6.83877843199271,8.72504980405655,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Woroba,raw cases,5,51378.4131459878,2221.94389839612,1110.35308373221,48.0190435709625,2352.34869102969,134.223500443789,50.8372575789103,2.90074115764574,49026.0644549581,2087.72039795233,1059.5158261533,45.1183024133168,4.57847673174661,6.0408141060932,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Yamoussoukro,raw cases,5,8557.43161192809,520.426597136674,432.925928412813,26.3287137956282,566.999053997359,38.5408254959233,28.6848441206165,1.94980496675677,7990.43255793073,481.88577164075,404.241084292196,24.3789088288714,6.62580876728277,7.40562179334614,PMC co-delivery with EPI only
Cote d’Ivoire,CIV,0-30mo,Zanzan,raw cases,5,26364.6373804859,1421.00602021056,548.656294934202,29.5715767630843,1551.79215213071,94.0912173203587,32.2932768013787,1.95806746498424,24812.8452283552,1326.9148028902,516.363018132824,27.6135092981001,5.88588467854024,6.62145099894908,PMC co-delivery with EPI only
