Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Cameroon,CMR,n_age_378_384,381,5,raw cases,0.832319491686488,0.0442978293146349,PMC co-delivery with EPI only
Cameroon,CMR,n_age_385_391,388,5,raw cases,0.837974656015008,0.0420659835542231,PMC co-delivery with EPI only
Cameroon,CMR,n_age_392_398,395,5,raw cases,0.835438187207939,0.0444312550507445,PMC co-delivery with EPI only
Cameroon,CMR,n_age_399_405,402,5,raw cases,0.817305645235671,0.0401897946508091,PMC co-delivery with EPI only
Cameroon,CMR,n_age_406_412,409,5,raw cases,0.819801517019558,0.0453072827823423,PMC co-delivery with EPI only
Cameroon,CMR,n_age_413_419,416,5,raw cases,0.828681888205189,0.0406430260303306,PMC co-delivery with EPI only
Cameroon,CMR,n_age_420_426,423,5,raw cases,0.814826344435652,0.0428308026465483,PMC co-delivery with EPI only
Cameroon,CMR,n_age_427_433,430,5,raw cases,0.829566994366907,0.0421981983297567,PMC co-delivery with EPI only
Cameroon,CMR,n_age_434_440,437,5,raw cases,0.858758133401126,0.0455459135340596,PMC co-delivery with EPI only
Cameroon,CMR,n_age_441_447,444,5,raw cases,0.807974476267532,0.041644758699453,PMC co-delivery with EPI only
Cameroon,CMR,n_age_448_454,451,5,raw cases,0.815538825005724,0.0442050842567377,PMC co-delivery with EPI only
Cameroon,CMR,n_age_455_461,458,5,raw cases,0.846704183985461,0.0468740830500053,PMC co-delivery with EPI only
Cameroon,CMR,n_age_462_468,465,5,raw cases,0.847607707937177,0.0415014905697997,PMC co-delivery with EPI only
Cameroon,CMR,n_age_469_475,472,5,raw cases,0.855272228109746,0.0495153539235001,PMC co-delivery with EPI only
Cameroon,CMR,n_age_476_482,479,5,raw cases,0.841539957723401,0.0450000011201473,PMC co-delivery with EPI only
Cameroon,CMR,n_age_483_489,486,5,raw cases,0.880248135883773,0.0383120580481169,PMC co-delivery with EPI only
Cameroon,CMR,n_age_490_496,493,5,raw cases,0.869658073495021,0.0406028447016483,PMC co-delivery with EPI only
Cameroon,CMR,n_age_497_503,500,5,raw cases,0.873660412195225,0.0385276871964303,PMC co-delivery with EPI only
Cameroon,CMR,n_age_504_510,507,5,raw cases,0.866494135347365,0.0431377986492561,PMC co-delivery with EPI only
Cameroon,CMR,n_age_511_517,514,5,raw cases,0.893927112845536,0.0443538380359253,PMC co-delivery with EPI only
Cameroon,CMR,n_age_518_524,521,5,raw cases,0.861235609204549,0.0436758274790536,PMC co-delivery with EPI only
Cameroon,CMR,n_age_525_531,528,5,raw cases,0.852098885082143,0.0419075802201662,PMC co-delivery with EPI only
Cameroon,CMR,n_age_532_538,535,5,raw cases,0.89480770900771,0.0378882403891767,PMC co-delivery with EPI only
Cameroon,CMR,n_age_539_545,542,5,raw cases,0.888428492724147,0.0431583815519652,PMC co-delivery with EPI only
Cameroon,CMR,n_age_546_552,549,5,raw cases,0.88141221072154,0.0365629611714864,PMC co-delivery with EPI only
Cameroon,CMR,n_age_553_559,556,5,raw cases,0.912903152208662,0.0471681812065366,PMC co-delivery with EPI only
Cameroon,CMR,n_age_560_566,563,5,raw cases,0.887224326035055,0.0440867546805667,PMC co-delivery with EPI only
Cameroon,CMR,n_age_567_573,570,5,raw cases,0.897196054047629,0.0474821227303442,PMC co-delivery with EPI only
Cameroon,CMR,n_age_574_580,577,5,raw cases,0.893237256716966,0.0435688661571658,PMC co-delivery with EPI only
Cameroon,CMR,n_age_581_587,584,5,raw cases,0.90467664056933,0.04563269895164,PMC co-delivery with EPI only
Cameroon,CMR,n_age_588_594,591,5,raw cases,0.878697639347092,0.0360412991114105,PMC co-delivery with EPI only
Cameroon,CMR,n_age_595_601,598,5,raw cases,0.925975588866229,0.0363948791429852,PMC co-delivery with EPI only
Cameroon,CMR,n_age_602_608,605,5,raw cases,0.900309002838351,0.0348456939605961,PMC co-delivery with EPI only
Cameroon,CMR,n_age_609_615,612,5,raw cases,0.90275162873025006,0.0439645696626023,PMC co-delivery with EPI only
Cameroon,CMR,n_age_616_622,619,5,raw cases,0.915580538663389,0.0404809829657038,PMC co-delivery with EPI only
Cameroon,CMR,n_age_623_629,626,5,raw cases,0.909788323917195,0.0391489276016373,PMC co-delivery with EPI only
Cameroon,CMR,n_age_630_636,633,5,raw cases,0.903802180813258,0.0397785662132931,PMC co-delivery with EPI only
Cameroon,CMR,n_age_637_643,640,5,raw cases,0.938932127109719,0.0461185861423741,PMC co-delivery with EPI only
Cameroon,CMR,n_age_644_650,647,5,raw cases,0.903585846349668,0.0352676894148834,PMC co-delivery with EPI only
Cameroon,CMR,n_age_651_657,654,5,raw cases,0.937009726654426,0.0449566582248198,PMC co-delivery with EPI only
Cameroon,CMR,n_age_658_664,661,5,raw cases,0.904509576069955,0.0399056396035111,PMC co-delivery with EPI only
Cameroon,CMR,n_age_665_671,668,5,raw cases,0.934187959974285,0.0448368704796988,PMC co-delivery with EPI only
Cameroon,CMR,n_age_672_678,675,5,raw cases,0.907432988040716,0.0453417997494262,PMC co-delivery with EPI only
Cameroon,CMR,n_age_679_685,682,5,raw cases,0.912540282321237,0.0324175904986771,PMC co-delivery with EPI only
Cameroon,CMR,n_age_686_692,689,5,raw cases,0.923468925196368,0.0399777167154354,PMC co-delivery with EPI only
Cameroon,CMR,n_age_693_699,696,5,raw cases,0.91284630531685,0.0378000334280579,PMC co-delivery with EPI only
Cameroon,CMR,n_age_700_706,703,5,raw cases,0.887708387127956,0.0420124731214971,PMC co-delivery with EPI only
Cameroon,CMR,n_age_707_713,710,5,raw cases,0.937149342046361,0.0338370683314962,PMC co-delivery with EPI only
Cameroon,CMR,n_age_714_720,717,5,raw cases,0.915015488567252,0.0373344082951604,PMC co-delivery with EPI only
Cameroon,CMR,n_age_721_727,724,5,raw cases,0.91334605089656,0.0351722891020203,PMC co-delivery with EPI only
Cameroon,CMR,n_age_728_734,731,5,raw cases,0.942760339921725,0.0352184404146205,PMC co-delivery with EPI only
Cameroon,CMR,n_age_735_741,738,5,raw cases,0.885824225869969,0.0329724847912898,PMC co-delivery with EPI only
Cameroon,CMR,n_age_742_748,745,5,raw cases,0.947106405296293,0.0386630194108987,PMC co-delivery with EPI only
Cameroon,CMR,n_age_749_755,752,5,raw cases,0.95302510164554,0.0332363971185792,PMC co-delivery with EPI only
Cameroon,CMR,n_age_756_762,759,5,raw cases,0.925479511853203,0.0337228506596191,PMC co-delivery with EPI only
Cameroon,CMR,n_age_763_769,766,5,raw cases,0.932487440656686,0.0351104002849694,PMC co-delivery with EPI only
Cameroon,CMR,n_age_770_776,773,5,raw cases,0.925987794220943,0.0338215421451826,PMC co-delivery with EPI only
Cameroon,CMR,n_age_777_783,780,5,raw cases,0.927376114582689,0.0389252503148482,PMC co-delivery with EPI only
Cameroon,CMR,n_age_784_790,787,5,raw cases,0.918515531351952,0.0380829669837268,PMC co-delivery with EPI only
Cameroon,CMR,n_age_791_797,794,5,raw cases,0.926845952798167,0.0388743527369272,PMC co-delivery with EPI only
Cameroon,CMR,n_age_798_804,801,5,raw cases,0.927896315334457,0.0321373046460989,PMC co-delivery with EPI only
Cameroon,CMR,n_age_805_811,808,5,raw cases,0.908702547246764,0.0382865753119198,PMC co-delivery with EPI only
Cameroon,CMR,n_age_812_818,815,5,raw cases,0.895262809981308,0.038167713384345,PMC co-delivery with EPI only
Cameroon,CMR,n_age_819_825,822,5,raw cases,0.924654758228323,0.0370789647628974,PMC co-delivery with EPI only
Cameroon,CMR,n_age_826_832,829,5,raw cases,0.924578424083725,0.0308722184336233,PMC co-delivery with EPI only
Cameroon,CMR,n_age_833_839,836,5,raw cases,0.956199069319841,0.0356632568310835,PMC co-delivery with EPI only
Cameroon,CMR,n_age_840_846,843,5,raw cases,0.916414356432847,0.0366765422968996,PMC co-delivery with EPI only
Cameroon,CMR,n_age_847_853,850,5,raw cases,0.923094621058322,0.0296775608617796,PMC co-delivery with EPI only
Cameroon,CMR,n_age_854_860,857,5,raw cases,0.934223788656224,0.0360144082389866,PMC co-delivery with EPI only
Cameroon,CMR,n_age_861_867,864,5,raw cases,0.96139699150602,0.034921839360427,PMC co-delivery with EPI only
Cameroon,CMR,n_age_868_874,871,5,raw cases,0.96553808233798,0.0354907289314554,PMC co-delivery with EPI only
Cameroon,CMR,n_age_875_881,878,5,raw cases,0.968888198804546,0.0364779029136728,PMC co-delivery with EPI only
Cameroon,CMR,n_age_882_888,885,5,raw cases,0.931371266615938,0.0266362931817033,PMC co-delivery with EPI only
Cameroon,CMR,n_age_889_895,892,5,raw cases,0.943272902657543,0.0292695533407427,PMC co-delivery with EPI only
Cameroon,CMR,n_age_896_902,899,5,raw cases,0.920560510277696,0.0340145750120281,PMC co-delivery with EPI only
Cameroon,CMR,n_age_903_909,906,5,raw cases,0.934900260755585,0.0366867596137838,PMC co-delivery with EPI only
Cameroon,CMR,n_age_910_916,913,5,raw cases,0.938463732083057,0.0364987308552097,PMC co-delivery with EPI only
