Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Cameroon,CMR,0-30mo,5,961147.935779131,47329.7182399007,750.132321141856,36.9367476634763,69997.6640880302,4522.66139560764,54.629643605647,3.5296572346393,891150.271691101,42807.056844293,695.502677536209,33.407090428837,7.16533650024826,9.27329539801396,PMC co-delivery with EPI only
