Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Gabon,GAB,n_age_385_391,388,4,raw cases,0.508349938076877,0.0413869895907842,PMC co-delivery with EPI only
Gabon,GAB,n_age_392_398,395,4,raw cases,0.563207549179112,0.0411444132143389,PMC co-delivery with EPI only
Gabon,GAB,n_age_399_405,402,4,raw cases,0.535416856986141,0.0355635337851086,PMC co-delivery with EPI only
Gabon,GAB,n_age_406_412,409,4,raw cases,0.538997372770711,0.0369259702750531,PMC co-delivery with EPI only
Gabon,GAB,n_age_413_419,416,4,raw cases,0.545109205795358,0.0376302075502449,PMC co-delivery with EPI only
Gabon,GAB,n_age_420_426,423,4,raw cases,0.537415167199122,0.036762576923623,PMC co-delivery with EPI only
Gabon,GAB,n_age_427_433,430,4,raw cases,0.588073164852627,0.0366500195287794,PMC co-delivery with EPI only
Gabon,GAB,n_age_434_440,437,4,raw cases,0.571219184569625,0.0309315221693569,PMC co-delivery with EPI only
Gabon,GAB,n_age_441_447,444,4,raw cases,0.548728294684773,0.0378703123366482,PMC co-delivery with EPI only
Gabon,GAB,n_age_448_454,451,4,raw cases,0.595353583845302,0.0305499998441226,PMC co-delivery with EPI only
Gabon,GAB,n_age_455_461,458,4,raw cases,0.587539140151151,0.0347448985548506,PMC co-delivery with EPI only
Gabon,GAB,n_age_462_468,465,4,raw cases,0.614378673317074,0.03530821803103,PMC co-delivery with EPI only
Gabon,GAB,n_age_469_475,472,4,raw cases,0.593643929092591,0.0263860535460442,PMC co-delivery with EPI only
Gabon,GAB,n_age_476_482,479,4,raw cases,0.562011075027924,0.0293823160903346,PMC co-delivery with EPI only
Gabon,GAB,n_age_483_489,486,4,raw cases,0.569732210390817,0.0316832296315812,PMC co-delivery with EPI only
Gabon,GAB,n_age_490_496,493,4,raw cases,0.608771031999459,0.0474563620547698,PMC co-delivery with EPI only
Gabon,GAB,n_age_497_503,500,4,raw cases,0.588959148677946,0.0395569970237568,PMC co-delivery with EPI only
Gabon,GAB,n_age_504_510,507,4,raw cases,0.53617411792274,0.0349839767395409,PMC co-delivery with EPI only
Gabon,GAB,n_age_511_517,514,4,raw cases,0.581071872215244,0.0388011863207909,PMC co-delivery with EPI only
Gabon,GAB,n_age_518_524,521,4,raw cases,0.626632266515481,0.0337762219705841,PMC co-delivery with EPI only
Gabon,GAB,n_age_525_531,528,4,raw cases,0.604278044520817,0.0320327758876794,PMC co-delivery with EPI only
Gabon,GAB,n_age_532_538,535,4,raw cases,0.640834879211118,0.0308289579814898,PMC co-delivery with EPI only
Gabon,GAB,n_age_539_545,542,4,raw cases,0.603113970143291,0.0429653788105464,PMC co-delivery with EPI only
Gabon,GAB,n_age_546_552,549,4,raw cases,0.570052521179358,0.0377185459641072,PMC co-delivery with EPI only
Gabon,GAB,n_age_553_559,556,4,raw cases,0.635054884518538,0.0372454209121302,PMC co-delivery with EPI only
Gabon,GAB,n_age_560_566,563,4,raw cases,0.598036133123034,0.0372749820132515,PMC co-delivery with EPI only
Gabon,GAB,n_age_567_573,570,4,raw cases,0.623480081218784,0.0302309138035177,PMC co-delivery with EPI only
Gabon,GAB,n_age_574_580,577,4,raw cases,0.595441761386549,0.0330222917054387,PMC co-delivery with EPI only
Gabon,GAB,n_age_581_587,584,4,raw cases,0.618690583778634,0.0387262381023124,PMC co-delivery with EPI only
Gabon,GAB,n_age_588_594,591,4,raw cases,0.6271271804743,0.0375918490985353,PMC co-delivery with EPI only
Gabon,GAB,n_age_595_601,598,4,raw cases,0.689706196741093,0.0434273332947646,PMC co-delivery with EPI only
Gabon,GAB,n_age_602_608,605,4,raw cases,0.637247097435166,0.0303586621422084,PMC co-delivery with EPI only
Gabon,GAB,n_age_609_615,612,4,raw cases,0.63144410363401,0.0339922318480831,PMC co-delivery with EPI only
Gabon,GAB,n_age_616_622,619,4,raw cases,0.607079113575959,0.0410122765286521,PMC co-delivery with EPI only
Gabon,GAB,n_age_623_629,626,4,raw cases,0.679059812288753,0.0294539771144274,PMC co-delivery with EPI only
Gabon,GAB,n_age_630_636,633,4,raw cases,0.633467873315276,0.032703833247241,PMC co-delivery with EPI only
Gabon,GAB,n_age_637_643,640,4,raw cases,0.626189323814575,0.0275312304859677,PMC co-delivery with EPI only
Gabon,GAB,n_age_644_650,647,4,raw cases,0.591504820177443,0.0342553057573928,PMC co-delivery with EPI only
Gabon,GAB,n_age_651_657,654,4,raw cases,0.606511641198892,0.0281079008908041,PMC co-delivery with EPI only
Gabon,GAB,n_age_658_664,661,4,raw cases,0.605088103488203,0.0326896742659002,PMC co-delivery with EPI only
Gabon,GAB,n_age_665_671,668,4,raw cases,0.63607277624621,0.0279267052478492,PMC co-delivery with EPI only
Gabon,GAB,n_age_672_678,675,4,raw cases,0.609023482205344,0.0276379686804937,PMC co-delivery with EPI only
Gabon,GAB,n_age_679_685,682,4,raw cases,0.590476173751258,0.02572951167632,PMC co-delivery with EPI only
Gabon,GAB,n_age_686_692,689,4,raw cases,0.672836083802841,0.0302268860991117,PMC co-delivery with EPI only
Gabon,GAB,n_age_693_699,696,4,raw cases,0.620776036901436,0.0342712695707005,PMC co-delivery with EPI only
Gabon,GAB,n_age_700_706,703,4,raw cases,0.631828016101404,0.0294736687735878,PMC co-delivery with EPI only
Gabon,GAB,n_age_707_713,710,4,raw cases,0.643062721187787,0.0355969856576957,PMC co-delivery with EPI only
Gabon,GAB,n_age_714_720,717,4,raw cases,0.653826156441445,0.038041758547367,PMC co-delivery with EPI only
Gabon,GAB,n_age_721_727,724,4,raw cases,0.645619048965646,0.0335106738905972,PMC co-delivery with EPI only
Gabon,GAB,n_age_728_734,731,4,raw cases,0.662793533433559,0.027370555025337,PMC co-delivery with EPI only
Gabon,GAB,n_age_735_741,738,4,raw cases,0.645650182815273,0.0152133337234128,PMC co-delivery with EPI only
Gabon,GAB,n_age_742_748,745,4,raw cases,0.653288653540953,0.0268647508468707,PMC co-delivery with EPI only
Gabon,GAB,n_age_749_755,752,4,raw cases,0.667233198553201,0.0382962147954019,PMC co-delivery with EPI only
Gabon,GAB,n_age_756_762,759,4,raw cases,0.649679458746409,0.0262977591070791,PMC co-delivery with EPI only
Gabon,GAB,n_age_763_769,766,4,raw cases,0.652092423580909,0.0263799993306995,PMC co-delivery with EPI only
Gabon,GAB,n_age_770_776,773,4,raw cases,0.624725625777221,0.0358972740158696,PMC co-delivery with EPI only
Gabon,GAB,n_age_777_783,780,4,raw cases,0.733380048081519,0.029259363095972,PMC co-delivery with EPI only
Gabon,GAB,n_age_784_790,787,4,raw cases,0.644769321826399,0.0269616206630477,PMC co-delivery with EPI only
Gabon,GAB,n_age_791_797,794,4,raw cases,0.7078109304467,0.0222695946200396,PMC co-delivery with EPI only
Gabon,GAB,n_age_798_804,801,4,raw cases,0.660567799834174,0.0400859823376736,PMC co-delivery with EPI only
Gabon,GAB,n_age_805_811,808,4,raw cases,0.689263088113263,0.0333582035122426,PMC co-delivery with EPI only
Gabon,GAB,n_age_812_818,815,4,raw cases,0.648094174624293,0.0290023682758459,PMC co-delivery with EPI only
Gabon,GAB,n_age_819_825,822,4,raw cases,0.667920292072324,0.030353271917817,PMC co-delivery with EPI only
Gabon,GAB,n_age_826_832,829,4,raw cases,0.675068793463155,0.031840879058574,PMC co-delivery with EPI only
Gabon,GAB,n_age_833_839,836,4,raw cases,0.686841714552772,0.0374410899865849,PMC co-delivery with EPI only
Gabon,GAB,n_age_840_846,843,4,raw cases,0.695310034614322,0.0261682575060174,PMC co-delivery with EPI only
Gabon,GAB,n_age_847_853,850,4,raw cases,0.645546999092228,0.0345517657399459,PMC co-delivery with EPI only
Gabon,GAB,n_age_854_860,857,4,raw cases,0.699092748044791,0.0248159624206405,PMC co-delivery with EPI only
Gabon,GAB,n_age_861_867,864,4,raw cases,0.716141119289188,0.0315943935342335,PMC co-delivery with EPI only
Gabon,GAB,n_age_868_874,871,4,raw cases,0.691576232766512,0.0271911682925064,PMC co-delivery with EPI only
Gabon,GAB,n_age_875_881,878,4,raw cases,0.684271663264204,0.0364705160555374,PMC co-delivery with EPI only
Gabon,GAB,n_age_882_888,885,4,raw cases,0.725880490503685,0.0329036598127568,PMC co-delivery with EPI only
Gabon,GAB,n_age_889_895,892,4,raw cases,0.711548664890348,0.0322784303579162,PMC co-delivery with EPI only
Gabon,GAB,n_age_896_902,899,4,raw cases,0.67759518698907,0.0320350488165607,PMC co-delivery with EPI only
Gabon,GAB,n_age_903_909,906,4,raw cases,0.738029007048417,0.0351400371669982,PMC co-delivery with EPI only
Gabon,GAB,n_age_910_916,913,4,raw cases,0.712513587971764,0.0376703597916979,PMC co-delivery with EPI only
