Country,Iso code,Age group,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,clinical_cases_reduction,severe_cases_reduction,Scenario
Gabon,GAB,0-30mo,4,47076.1258064189,2726.47083099516,532.720866497704,30.8536605216938,2397.25123811371,176.240840925903,27.128854626342,1.99447838577662,44678.8745683052,2550.22999006926,505.592011871362,28.8591821359171,5.15096199120951,6.49165926071238,PMC co-delivery with EPI only
