Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Togo,TGO,n_age_385_391,388,4,raw cases,0.879328470583773,0.0388412061985837,PMC co-delivery with EPI only
Togo,TGO,n_age_392_398,395,4,raw cases,0.840568791452249,0.0349661637701752,PMC co-delivery with EPI only
Togo,TGO,n_age_399_405,402,4,raw cases,0.852012102699437,0.0397999045053045,PMC co-delivery with EPI only
Togo,TGO,n_age_406_412,409,4,raw cases,0.83661091439179,0.0415632643229843,PMC co-delivery with EPI only
Togo,TGO,n_age_413_419,416,4,raw cases,0.874836419492908,0.0426577954047213,PMC co-delivery with EPI only
Togo,TGO,n_age_420_426,423,4,raw cases,0.83641026656899,0.031899636995154,PMC co-delivery with EPI only
Togo,TGO,n_age_427_433,430,4,raw cases,0.842981755004983,0.0419429171676531,PMC co-delivery with EPI only
Togo,TGO,n_age_434_440,437,4,raw cases,0.880225243842374,0.0369207066246871,PMC co-delivery with EPI only
Togo,TGO,n_age_441_447,444,4,raw cases,0.888838038538477,0.0450099422274443,PMC co-delivery with EPI only
Togo,TGO,n_age_448_454,451,4,raw cases,0.865802388926201,0.0448540468596289,PMC co-delivery with EPI only
Togo,TGO,n_age_455_461,458,4,raw cases,0.893925530680458,0.0368012902428694,PMC co-delivery with EPI only
Togo,TGO,n_age_462_468,465,4,raw cases,0.852050953018873,0.0424182605530943,PMC co-delivery with EPI only
Togo,TGO,n_age_469_475,472,4,raw cases,0.859150249455088,0.0294470153083587,PMC co-delivery with EPI only
Togo,TGO,n_age_476_482,479,4,raw cases,0.855813854613901,0.0372183991537692,PMC co-delivery with EPI only
Togo,TGO,n_age_483_489,486,4,raw cases,0.856595841339629,0.03820901471218,PMC co-delivery with EPI only
Togo,TGO,n_age_490_496,493,4,raw cases,0.947569957988255,0.0446953747557411,PMC co-delivery with EPI only
Togo,TGO,n_age_497_503,500,4,raw cases,0.875130138517515,0.039831742720233,PMC co-delivery with EPI only
Togo,TGO,n_age_504_510,507,4,raw cases,0.95074830619262,0.0469147579275189,PMC co-delivery with EPI only
Togo,TGO,n_age_511_517,514,4,raw cases,0.905996182109392,0.0453423581312333,PMC co-delivery with EPI only
Togo,TGO,n_age_518_524,521,4,raw cases,0.935383938844839,0.0351889375038721,PMC co-delivery with EPI only
Togo,TGO,n_age_525_531,528,4,raw cases,0.907719960470588,0.0411206167614285,PMC co-delivery with EPI only
Togo,TGO,n_age_532_538,535,4,raw cases,0.94285017440173,0.0403612101649217,PMC co-delivery with EPI only
Togo,TGO,n_age_539_545,542,4,raw cases,0.921119930134844,0.0350375461747117,PMC co-delivery with EPI only
Togo,TGO,n_age_546_552,549,4,raw cases,0.905701540817529,0.0373400456635972,PMC co-delivery with EPI only
Togo,TGO,n_age_553_559,556,4,raw cases,0.881201050654565,0.0347177345550151,PMC co-delivery with EPI only
Togo,TGO,n_age_560_566,563,4,raw cases,0.924333574970683,0.0432266669193392,PMC co-delivery with EPI only
Togo,TGO,n_age_567_573,570,4,raw cases,0.90879921862759,0.039762582981859,PMC co-delivery with EPI only
Togo,TGO,n_age_574_580,577,4,raw cases,0.915118108802753,0.0396697036715368,PMC co-delivery with EPI only
