Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Togo,rural/urban merged,TGO,Centre,n_age_196_202,199,clinical,ppy,1.00549934405635
Togo,rural/urban merged,TGO,Centre,n_age_203_209,206,clinical,ppy,1.08057890779238
Togo,rural/urban merged,TGO,Centre,n_age_210_216,213,clinical,ppy,1.11056563615205
Togo,rural/urban merged,TGO,Centre,n_age_217_223,220,clinical,ppy,0.987134880988834
Togo,rural/urban merged,TGO,Centre,n_age_224_230,227,clinical,ppy,1.02633232468772
Togo,rural/urban merged,TGO,Centre,n_age_231_237,234,clinical,ppy,1.08829659819801
Togo,rural/urban merged,TGO,Centre,n_age_238_244,241,clinical,ppy,1.13581237474344
Togo,rural/urban merged,TGO,Centre,n_age_245_251,248,clinical,ppy,1.07156145592419
Togo,rural/urban merged,TGO,Centre,n_age_252_258,255,clinical,ppy,1.06706143132662
Togo,rural/urban merged,TGO,Centre,n_age_259_265,262,clinical,ppy,1.11907090087605
Togo,rural/urban merged,TGO,Centre,n_age_266_272,269,clinical,ppy,1.09048774351951
Togo,rural/urban merged,TGO,Centre,n_age_273_279,276,clinical,ppy,1.12110937219654
Togo,rural/urban merged,TGO,Centre,n_age_280_286,283,clinical,ppy,1.10962765281788
Togo,rural/urban merged,TGO,Centre,n_age_287_293,290,clinical,ppy,1.13054047112275
Togo,rural/urban merged,TGO,Centre,n_age_294_300,297,clinical,ppy,1.1179200704484
Togo,rural/urban merged,TGO,Centre,n_age_301_307,304,clinical,ppy,1.19476799475207
Togo,rural/urban merged,TGO,Centre,n_age_308_314,311,clinical,ppy,1.24554734311772
Togo,rural/urban merged,TGO,Centre,n_age_315_321,318,clinical,ppy,1.18223536337782
Togo,rural/urban merged,TGO,Centre,n_age_322_328,325,clinical,ppy,1.04211626349939
Togo,rural/urban merged,TGO,Centre,n_age_329_335,332,clinical,ppy,1.18886679851374
Togo,rural/urban merged,TGO,Centre,n_age_336_342,339,clinical,ppy,1.2507769393800101
Togo,rural/urban merged,TGO,Centre,n_age_343_349,346,clinical,ppy,1.20588282850871
Togo,rural/urban merged,TGO,Centre,n_age_350_356,353,clinical,ppy,1.28140734482772
Togo,rural/urban merged,TGO,Centre,n_age_357_363,360,clinical,ppy,1.0811879408382
Togo,rural/urban merged,TGO,Centre,n_age_364_370,367,clinical,ppy,1.21345493260081
Togo,rural/urban merged,TGO,Centre,n_age_371_377,374,clinical,ppy,1.18273567787774
Togo,rural/urban merged,TGO,Centre,n_age_378_384,381,clinical,ppy,1.22708471504904
Togo,rural/urban merged,TGO,Centre,n_age_385_391,388,clinical,ppy,1.29304686896985
Togo,rural/urban merged,TGO,Centre,n_age_392_398,395,clinical,ppy,1.11861916765233
Togo,rural/urban merged,TGO,Centre,n_age_399_405,402,clinical,ppy,1.27847494658838
Togo,rural/urban merged,TGO,Centre,n_age_406_412,409,clinical,ppy,1.2020015759883
Togo,rural/urban merged,TGO,Centre,n_age_413_419,416,clinical,ppy,1.35043944009139
Togo,rural/urban merged,TGO,Centre,n_age_420_426,423,clinical,ppy,1.24514272433033
Togo,rural/urban merged,TGO,Centre,n_age_427_433,430,clinical,ppy,1.25557501896163
Togo,rural/urban merged,TGO,Centre,n_age_434_440,437,clinical,ppy,1.36009028826728
Togo,rural/urban merged,TGO,Centre,n_age_441_447,444,clinical,ppy,1.37491597004524
Togo,rural/urban merged,TGO,Centre,n_age_448_454,451,clinical,ppy,1.20717858072544
Togo,rural/urban merged,TGO,Centre,n_age_455_461,458,clinical,ppy,1.36943815532796
Togo,rural/urban merged,TGO,Centre,n_age_462_468,465,clinical,ppy,1.31967090070541
Togo,rural/urban merged,TGO,Centre,n_age_469_475,472,clinical,ppy,1.28918274167055
Togo,rural/urban merged,TGO,Centre,n_age_476_482,479,clinical,ppy,1.20033802114908
Togo,rural/urban merged,TGO,Centre,n_age_483_489,486,clinical,ppy,1.33365610326416
Togo,rural/urban merged,TGO,Centre,n_age_490_496,493,clinical,ppy,1.42841515495222
Togo,rural/urban merged,TGO,Centre,n_age_497_503,500,clinical,ppy,1.28162188576464
Togo,rural/urban merged,TGO,Centre,n_age_504_510,507,clinical,ppy,1.36997941780311
Togo,rural/urban merged,TGO,Centre,n_age_511_517,514,clinical,ppy,1.47281232657881
Togo,rural/urban merged,TGO,Centre,n_age_518_524,521,clinical,ppy,1.29432645326487
Togo,rural/urban merged,TGO,Centre,n_age_525_531,528,clinical,ppy,1.29699642821921
Togo,rural/urban merged,TGO,Centre,n_age_532_538,535,clinical,ppy,1.49059631265338
Togo,rural/urban merged,TGO,Centre,n_age_539_545,542,clinical,ppy,1.384278776288
Togo,rural/urban merged,TGO,Centre,n_age_546_552,549,clinical,ppy,1.31437182141024
Togo,rural/urban merged,TGO,Centre,n_age_553_559,556,clinical,ppy,1.2950595259723
Togo,rural/urban merged,TGO,Centre,n_age_560_566,563,clinical,ppy,1.39243588022417
Togo,rural/urban merged,TGO,Centre,n_age_567_573,570,clinical,ppy,1.25011144368597
Togo,rural/urban merged,TGO,Centre,n_age_574_580,577,clinical,ppy,1.46574272401113
Togo,rural/urban merged,TGO,Centre,n_age_581_587,584,clinical,ppy,1.39058321065915
Togo,rural/urban merged,TGO,Centre,n_age_588_594,591,clinical,ppy,1.33880316675125
Togo,rural/urban merged,TGO,Centre,n_age_595_601,598,clinical,ppy,1.32891226034563
Togo,rural/urban merged,TGO,Centre,n_age_602_608,605,clinical,ppy,1.45135829337615
Togo,rural/urban merged,TGO,Centre,n_age_609_615,612,clinical,ppy,1.38777641113937
Togo,rural/urban merged,TGO,Centre,n_age_616_622,619,clinical,ppy,1.41859794267641
Togo,rural/urban merged,TGO,Centre,n_age_623_629,626,clinical,ppy,1.45212784684206
Togo,rural/urban merged,TGO,Centre,n_age_630_636,633,clinical,ppy,1.41115066612033
Togo,rural/urban merged,TGO,Centre,n_age_637_643,640,clinical,ppy,1.43207724246386
Togo,rural/urban merged,TGO,Centre,n_age_644_650,647,clinical,ppy,1.5968195735913
Togo,rural/urban merged,TGO,Centre,n_age_651_657,654,clinical,ppy,1.35335433466016
Togo,rural/urban merged,TGO,Centre,n_age_658_664,661,clinical,ppy,1.41123295865273
Togo,rural/urban merged,TGO,Centre,n_age_665_671,668,clinical,ppy,1.51146925025274
Togo,rural/urban merged,TGO,Centre,n_age_672_678,675,clinical,ppy,1.42147717159891
Togo,rural/urban merged,TGO,Centre,n_age_679_685,682,clinical,ppy,1.47776099149012
Togo,rural/urban merged,TGO,Centre,n_age_686_692,689,clinical,ppy,1.42055228895563
Togo,rural/urban merged,TGO,Centre,n_age_693_699,696,clinical,ppy,1.50833671333865
Togo,rural/urban merged,TGO,Centre,n_age_700_706,703,clinical,ppy,1.42235791941524
Togo,rural/urban merged,TGO,Centre,n_age_707_713,710,clinical,ppy,1.54450031839878
Togo,rural/urban merged,TGO,Centre,n_age_714_720,717,clinical,ppy,1.48967873134714
Togo,rural/urban merged,TGO,Centre,n_age_721_727,724,clinical,ppy,1.51857757295029
Togo,rural/urban merged,TGO,Centre,n_age_728_734,731,clinical,ppy,1.45028829463314
Togo,rural/urban merged,TGO,Centre,n_age_735_741,738,clinical,ppy,1.49687778662615
Togo,rural/urban merged,TGO,Centre,n_age_742_748,745,clinical,ppy,1.50832296952905
Togo,rural/urban merged,TGO,Centre,n_age_749_755,752,clinical,ppy,1.61012655142253
Togo,rural/urban merged,TGO,Centre,n_age_756_762,759,clinical,ppy,1.39230386717309
Togo,rural/urban merged,TGO,Centre,n_age_763_769,766,clinical,ppy,1.57497905786869
Togo,rural/urban merged,TGO,Centre,n_age_770_776,773,clinical,ppy,1.44596762824497
Togo,rural/urban merged,TGO,Centre,n_age_777_783,780,clinical,ppy,1.53638507962441
Togo,rural/urban merged,TGO,Centre,n_age_784_790,787,clinical,ppy,1.44358616579104
Togo,rural/urban merged,TGO,Centre,n_age_791_797,794,clinical,ppy,1.57237649086993
Togo,rural/urban merged,TGO,Centre,n_age_798_804,801,clinical,ppy,1.42045516137231
Togo,rural/urban merged,TGO,Centre,n_age_805_811,808,clinical,ppy,1.55303112938516
Togo,rural/urban merged,TGO,Centre,n_age_812_818,815,clinical,ppy,1.48465742606919
Togo,rural/urban merged,TGO,Centre,n_age_819_825,822,clinical,ppy,1.58538504033187
Togo,rural/urban merged,TGO,Centre,n_age_826_832,829,clinical,ppy,1.50127578333883
Togo,rural/urban merged,TGO,Centre,n_age_833_839,836,clinical,ppy,1.44801367366902
Togo,rural/urban merged,TGO,Centre,n_age_840_846,843,clinical,ppy,1.54521542120172
Togo,rural/urban merged,TGO,Centre,n_age_847_853,850,clinical,ppy,1.58000794857478
Togo,rural/urban merged,TGO,Centre,n_age_854_860,857,clinical,ppy,1.52499750788559
Togo,rural/urban merged,TGO,Centre,n_age_861_867,864,clinical,ppy,1.51143873525087
Togo,rural/urban merged,TGO,Centre,n_age_868_874,871,clinical,ppy,1.49149833606252
Togo,rural/urban merged,TGO,Centre,n_age_875_881,878,clinical,ppy,1.67952655262546
Togo,rural/urban merged,TGO,Centre,n_age_882_888,885,clinical,ppy,1.51265933433578
Togo,rural/urban merged,TGO,Centre,n_age_889_895,892,clinical,ppy,1.53006424260699
Togo,rural/urban merged,TGO,Centre,n_age_896_902,899,clinical,ppy,1.51163831263856
Togo,rural/urban merged,TGO,Centre,n_age_903_909,906,clinical,ppy,1.57492181165637
Togo,rural/urban merged,TGO,Centre,n_age_910_916,913,clinical,ppy,1.59535257991763
Togo,rural/urban merged,TGO,Centre,n_age_0_6,3,severe,ppy,0.00294725546664484
Togo,rural/urban merged,TGO,Centre,n_age_7_13,10,severe,ppy,0.0060934627065967004
Togo,rural/urban merged,TGO,Centre,n_age_14_20,17,severe,ppy,0.00811121753875548
Togo,rural/urban merged,TGO,Centre,n_age_21_27,24,severe,ppy,0.00501612137657558
Togo,rural/urban merged,TGO,Centre,n_age_28_34,31,severe,ppy,0.008585534094065
Togo,rural/urban merged,TGO,Centre,n_age_35_41,38,severe,ppy,0.00979496512985011
Togo,rural/urban merged,TGO,Centre,n_age_42_48,45,severe,ppy,0.0108513484476559
