Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,scenario,Scenario
Angola,AGO,n_age_0_6,3,Bengo,raw cases,5,8.58224457492235,0.601262733456718,44.2566782839725,3.10057481191937,0,0,0,0,8.58224457492235,0.601262733456718,44.2566782839725,3.10057481191937,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_7_13,10,Bengo,raw cases,5,11.7188507155663,0.582958722054078,51.8493525780012,2.57926592392317,0,0,0,0,11.7188507155663,0.582958722054078,51.8493525780012,2.57926592392317,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_14_20,17,Bengo,raw cases,5,14.3676714454853,0.955680223230083,63.6374105328947,4.2329068377306,0,0,0,0,14.3676714454853,0.955680223230083,63.6374105328947,4.2329068377306,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_21_27,24,Bengo,raw cases,5,11.7708912251801,1.02863079661869,52.1924390841358,4.56097581445162,0,0,0,0,11.7708912251801,1.02863079661869,52.1924390841358,4.56097581445162,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_28_34,31,Bengo,raw cases,5,11.9340631057664,0.850821837325808,52.974232792493,3.77672161408765,0,0,0,0,11.9340631057664,0.850821837325808,52.974232792493,3.77672161408765,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_35_41,38,Bengo,raw cases,5,14.3226730622887,1.34726494175605,63.6455365917716,5.98682939814615,0,0,0,0,14.3226730622887,1.34726494175605,63.6455365917716,5.98682939814615,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_42_48,45,Bengo,raw cases,5,12.5831859335849,1.61669905235167,55.9718214407604,7.19130998773167,0,0,0,0,12.5831859335849,1.61669905235167,55.9718214407604,7.19130998773167,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_49_55,52,Bengo,raw cases,5,20.5024108718624,0,91.2938869786146,0,0,0,0,0,20.5024108718624,0,91.2938869786146,0,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_56_62,59,Bengo,raw cases,5,13.8385989760853,0.650301996279696,61.6862323972157,2.89875298360805,0,0,0,0,13.8385989760853,0.650301996279696,61.6862323972157,2.89875298360805,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_63_69,66,Bengo,raw cases,5,19.5636030216089,1.29255224083485,87.3039474423495,5.76810482075794,9.76419178990374,0.686253070572493,43.5733891094194,3.06245234782344,9.79941123170514,0.606299170262357,43.7305583329301,2.7056524729345,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_70_76,73,Bengo,raw cases,5,19.6096213111412,1.37603126057488,87.5999430499155,6.14699581132544,9.39145385685142,0.730948248987972,41.9534273488842,3.26528615559764,10.2181674542898,0.645083011586909,45.6465157010313,2.8817096557278,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_77_83,80,Bengo,raw cases,5,25.6563277831846,0.943004251516185,114.732203051902,4.21700861394016,10.1856540628074,0.351547910699109,45.5490957250856,1.57208259161848,15.4706737203772,0.591456340817076,69.1831073268164,2.64492602232168,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_84_90,87,Bengo,raw cases,5,25.3191342873678,1.30026266817243,113.342999986774,5.82072316963061,7.58512052282018,0.397437897208578,33.9553598302379,1.77916049841128,17.7340137645476,0.902824770963851,79.3876401565361,4.04156267121933,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_91_97,94,Bengo,raw cases,5,22.4158138065502,1.28455467345543,100.452148311358,5.75648413595791,3.89029192336049,0.216187318562862,17.4335932941097,0.9688017921065,18.5255218831897,1.06836735489256,83.0185550172483,4.78768234385141,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_98_104,101,Bengo,raw cases,5,31.230688099822,3.00505921320325,140.105363937153,13.4811283495523,3.22334758310618,0.325640797731521,14.460401409779,1.4608715098794,28.0073405167158,2.67941841547173,125.644962527374,12.0202568396729,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_105_111,108,Bengo,raw cases,5,25.0434504022774,2.39629600602138,112.465794504314,10.7613499679821,1.8866629909304,0.192346508928216,8.47267644148501,0.86379482855828,23.156787411347,2.20394949709316,103.993118062829,9.89755513942382,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_112_118,115,Bengo,raw cases,5,25.7990308496921,0.370681012279099,115.979700720218,1.66639875417299,1.42920800200675,0.0250575170202568,6.425013300128,0.11264622077212,24.3698228476853,0.345623495258843,109.55468742009,1.55375253340087,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_119_125,122,Bengo,raw cases,5,23.7672174785775,2.67769955518571,106.953255327229,12.0497355011591,9.10145510287868,1.0605233888912,40.9568453835579,4.77238990617288,14.6657623756989,1.61717616629451,65.9964099436711,7.27734559498622,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_126_132,129,Bengo,raw cases,5,29.2436697025352,2.27375367306974,131.73504723538,10.2426627906242,10.4273001060147,0.843019383996516,46.9722468478109,3.79758079272433,18.8163695965205,1.43073428907323,84.7628003875691,6.44508199789987,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_133_139,136,Bengo,raw cases,5,25.4923202077775,0.911705143557436,114.960197978807,4.11142661583558,7.91105537286563,0.27762638799256,35.6757048582997,1.25198429439265,17.5812648349118,0.634078755564876,79.2844931205073,2.85944232144293,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_140_146,143,Bengo,raw cases,5,27.0256803135706,4.15617968584587,122.008299184331,18.7632062797655,6.9398418965764,0.881774096327468,31.3301384677551,3.9807973937919,20.0858384169942,3.27440558951841,90.6781607165759,14.7824088859736,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_147_153,150,Bengo,raw cases,5,27.6459964845755,1.82716934656536,124.935212098882,8.25717351085833,5.41732501846017,0.427042088647697,24.48147060163,1.92984882820616,22.2286714661153,1.40012725791767,100.453741497252,6.32732468265217,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_154_160,157,Bengo,raw cases,5,31.1662515504801,1.93726475343267,140.985711820894,8.76353865673739,3.39208145140811,0.229870173851561,15.344643458538,1.03985588495822,27.774170099072,1.70739457958111,125.641068362356,7.72368277177917,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_161_167,164,Bengo,raw cases,5,26.2584587703356,2.18718563306101,118.916528886802,9.90509480352768,1.66649625246315,0.146156085793241,7.54705184638101,0.661896212196909,24.5919625178725,2.04102954726776,111.369477040421,9.24319859133077,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_168_174,171,Bengo,raw cases,5,29.0954046085917,2.2101962081814,131.898900645044,10.019535867973,1.43936560640672,0.11490522602578,6.52511087799999,0.5209026372053,27.656039002185,2.09529098215562,125.373789767044,9.4986332307677,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_175_181,178,Bengo,raw cases,5,29.7547241395595,2.00831753335484,135.033336796963,9.11417684817981,0.961522532759695,0.054582891985093,4.363596025795,0.247708901692558,28.7932016067998,1.95373464136974,130.669740771168,8.86646794648725,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_182_188,185,Bengo,raw cases,5,27.0179826579311,1.91649306576215,122.743639268506,8.70669496323216,7.07546673517566,0.484499389238452,32.1440926065506,2.20109765452969,19.9425159227555,1.4319936765237,90.5995466619554,6.50559730870247,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_189_195,192,Bengo,raw cases,5,34.1572389215977,2.5864290213623,155.340812126127,11.7626013509821,8.44606756767935,0.688816576206909,38.411154901805,3.13261053094846,25.7111713539183,1.89761244515539,116.929657224322,8.62999082003364,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_196_202,199,Bengo,raw cases,5,28.3216073288668,1.22716826431748,128.947104476513,5.58724625166034,5.80459861694478,0.232053451740907,26.428096951281,1.05652974911744,22.517008711922,0.99511481257657,102.519007525232,4.5307165025429,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_203_209,206,Bengo,raw cases,5,38.4614931461434,3.57073058524285,175.305742000402,16.2752281184459,6.40395604581387,0.611675123317124,29.188941315502,2.7879874800713,32.0575371003295,2.95905546192572,146.1168006849,13.4872406383746,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_210_216,213,Bengo,raw cases,5,35.8493234795757,2.00331905591262,163.57827626377,9.14102265163383,3.85450594691612,0.23288391528466099,17.5878755147,1.06263509975373,31.9948175326596,1.77043514062796,145.99040074907,8.0783875518801,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_217_223,220,Bengo,raw cases,5,26.8882058948493,2.86803611194255,122.824403849171,13.1010907549885,1.69214350598374,0.180639979030949,7.729653594683,0.8251572389236,25.1960623888656,2.6873961329116,115.094750254488,12.2759335160649,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_224_230,227,Bengo,raw cases,5,34.5091774456428,4.45531456345125,157.807092121258,20.3737175958828,1.45316036315086,0.217566920821921,6.64516016517405,0.994912242424903,33.0560170824919,4.23774764262933,151.161931956084,19.3788053534579,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_231_237,234,Bengo,raw cases,5,36.5286074109731,4.79762503388899,167.21326057206701,21.9615961783904,1.1682326732198,0.158044832584803,5.34769891986701,0.723465624510304,35.3603747377533,4.63958020130418,161.8655616522,21.2381305538801,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_238_244,241,Bengo,raw cases,5,35.7746701435562,1.48974142010764,163.932601705014,6.82653916544794,0.619796557055473,0.0222007830793507,2.84013414290601,0.101732094677109,35.1548735865007,1.46754063702829,161.092467562108,6.72480707077083,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_245_251,248,Bengo,raw cases,5,34.6257601173443,3.84505804279048,158.83990641907,17.6385632437511,0.147340513182144,0.0157646407098309,0.675900059558984,0.0723176631095974,34.4784196041622,3.82929340208065,158.164006359511,17.5662455806415,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_252_258,255,Bengo,raw cases,5,28.0224838748276,2.74928803066221,128.680085536907,12.6248130084216,0.00477862217995195,5.281155561172e-4,0.0219435762229807,0.00242512245660187,28.0177052526477,2.7487599151061,128.658141960684,12.622387885965,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_259_265,262,Bengo,raw cases,5,32.5715991500678,1.88486427431945,149.737751448144,8.66507465357116,8.2023389893493e-6,5.25250676508549e-7,3.77076910069718e-5,2.41467589034983e-6,32.5715909477288,1.88486374906877,149.737713740453,8.66507223889527,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_266_272,269,Bengo,raw cases,5,39.163270389302,2.54392171741015,180.229194678353,11.707116333646301,4.47570869255287e-11,1.93356441968717e-12,2.06000549951568e-10,8.89777140855585e-12,39.1632703892572,2.54392171740821,180.229194678147,11.7071163336374,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_273_279,276,Bengo,raw cases,5,28.2903673802882,3.18280229979571,130.332323582361,14.6630128078397,11.3929711990117,1.34331559441123,52.4868549394914,6.18858851744796,16.8973961812766,1.83948670538448,77.8454686428696,8.47442429039174,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_280_286,283,Bengo,raw cases,5,32.234963386773,3.17257419284753,148.658190248588,14.6309810338303,13.4181837900202,1.26969532805282,61.8807254319962,5.85546220017949,18.8167795967527,1.90287886479472,86.7774648165918,8.77551883365081,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_287_293,290,Bengo,raw cases,5,31.4366100819512,2.04733761327944,145.13904666037,9.45231144861572,10.3268177824355,0.570779754056115,47.677675298666,2.63522145488287,21.1097922995158,1.47655785922333,97.461371361704,6.81708999373285,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_294_300,297,Bengo,raw cases,5,32.5710414963632,3.51131503957383,150.539352203323,16.2288667219392,8.46258702096718,0.965372502968692,39.113037519629,4.4618331055835,24.1084544753961,2.54594253660514,111.426314683694,11.7670336163557,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_301_307,304,Bengo,raw cases,5,36.0352639564085,3.57573519291216,166.732797188258,16.5446916509325,6.49587129150004,0.651480863657235,30.055969394782,3.0143591245396,29.5393926649085,2.92425432925493,136.676827793476,13.5303325263929,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_308_314,311,Bengo,raw cases,5,30.5612242425968,2.64829434782081,141.55180862499,12.2662250611961,2.92233422046949,0.293050047321432,13.535507970181,1.3573331973452,27.6388900221273,2.35524430049938,128.016300654809,10.9088918638509,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_315_321,318,Bengo,raw cases,5,35.8439093533099,2.48238031329332,166.200293624656,11.5102494231511,2.4787118222527,0.148209189468503,11.493239440169,0.687213288169501,33.3651975310572,2.33417112382482,154.707054184487,10.8230361349816,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_322_328,325,Bengo,raw cases,5,33.0027075717757,2.27535877578688,153.194313784741,10.5619220942,1.74198118436939,0.0948248206961946,8.08605207875797,0.440164592699599,31.2607263874063,2.18053395509068,145.108261705983,10.1217575015004,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_329_335,332,Bengo,raw cases,5,36.3982839012136,3.45346776415247,169.144611314854,16.048434158086,1.03977780897632,0.0927857970109307,4.83189849912804,0.431180151612299,35.3585060922373,3.36068196714154,164.312712815726,15.6172540064737,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_336_342,339,Bengo,raw cases,5,29.70408188506,3.43182901344309,138.182319391456,15.9647450026379,0.185593178646851,0.0218199402942982,0.863372784517992,0.101505576590998,29.5184887064132,3.4100090731488,137.318946606938,15.8632394260469,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_343_349,346,Bengo,raw cases,5,35.8024604222313,2.91007007899693,166.723805588099,13.5515255760791,0.00972566201732405,8.1086113024664e-4,0.045290166213988,0.00377599337709889,35.792734760214,2.90925921786668,166.678515421885,13.547749582702,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_350_356,353,Bengo,raw cases,5,41.9530576909545,2.76002824091596,195.573716685972,12.8664991527081,1.89247502646595e-5,1.01176352407251e-6,8.82220260223221e-5,4.71656569800416e-6,41.9530387662042,2.76002722915244,195.573628463946,12.8664944361424,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_357_363,360,Bengo,raw cases,5,36.5766780863675,2.35433778840927,170.695735333219,10.9872038971491,6.277645070440489e-11,3.81383813419234e-12,2.92999402518035e-10,1.7800871887629897e-11,36.5766780863048,2.35433778840546,170.695735332926,10.9872038971313,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_364_370,367,Bengo,raw cases,5,35.0251744574427,3.16089755077047,163.619889775293,14.7661137127658,0,0,0,0,35.0251744574427,3.16089755077047,163.619889775293,14.7661137127658,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_371_377,374,Bengo,raw cases,5,35.4796240922473,2.80024359403151,165.881263108149,13.092245373872201,0,0,0,0,35.4796240922473,2.80024359403151,165.881263108149,13.092245373872201,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_378_384,381,Bengo,raw cases,5,38.7295385972708,1.9991436266786,181.228769222294,9.35467738794819,0,0,0,0,38.7295385972708,1.9991436266786,181.228769222294,9.35467738794819,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_385_391,388,Bengo,raw cases,5,38.8411904802385,3.84214028542512,181.903894776264,17.9937914763761,0,0,0,0,38.8411904802385,3.84214028542512,181.903894776264,17.9937914763761,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_392_398,395,Bengo,raw cases,5,41.5509548634794,2.66951393367092,194.754095550105,12.5123182708718,0,0,0,0,41.5509548634794,2.66951393367092,194.754095550105,12.5123182708718,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_399_405,402,Bengo,raw cases,5,35.5994102337064,4.06329802609105,166.997932638733,19.061056506205,0,0,0,0,35.5994102337064,4.06329802609105,166.997932638733,19.061056506205,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_406_412,409,Bengo,raw cases,5,36.8320620671486,4.23956820470145,172.927348846368,19.9048668129358,0,0,0,0,36.8320620671486,4.23956820470145,172.927348846368,19.9048668129358,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_413_419,416,Bengo,raw cases,5,42.6596378618298,2.72997289668153,200.452089452874,12.8277875462034,0,0,0,0,42.6596378618298,2.72997289668153,200.452089452874,12.8277875462034,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_420_426,423,Bengo,raw cases,5,41.4704528314582,2.46800267303702,195.024888211364,11.6063826785435,0,0,0,0,41.4704528314582,2.46800267303702,195.024888211364,11.6063826785435,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_427_433,430,Bengo,raw cases,5,41.0145298389632,3.48972962349917,193.042196951222,16.4250346384824,0,0,0,0,41.0145298389632,3.48972962349917,193.042196951222,16.4250346384824,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_434_440,437,Bengo,raw cases,5,39.3975470930019,2.37027676066126,185.57999283645,11.1650591653726,0,0,0,0,39.3975470930019,2.37027676066126,185.57999283645,11.1650591653726,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_441_447,444,Bengo,raw cases,5,37.7845951868811,2.17343849547843,178.125402909423,10.2460964790318,0,0,0,0,37.7845951868811,2.17343849547843,178.125402909423,10.2460964790318,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_448_454,451,Bengo,raw cases,5,40.5657498845328,3.65240840594667,191.402659657038,17.233274006811,0,0,0,0,40.5657498845328,3.65240840594667,191.402659657038,17.233274006811,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_455_461,458,Bengo,raw cases,5,36.4990622820028,0.813188468948976,172.354006089609,3.83999701817931,7.39654318812923,0.0953782647980199,34.927578134452,0.45039036632785,29.1025190938736,0.717810204150956,137.426427955157,3.38960665185146,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_462_468,465,Bengo,raw cases,5,41.5702065899528,4.39138887827008,196.457618250714,20.7533681116256,8.74526363142312,1.06731158924876,41.329447335949,5.0440329735064,32.8249429585297,3.32407728902133,155.128170914765,15.7093351381192,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_469_475,472,Bengo,raw cases,5,37.3825552257044,1.67516862953608,176.808108190654,7.92303775117406,6.26906116655991,0.393954490831147,29.650751220687,1.86328483477162,31.1134940591445,1.28121413870493,147.157356969967,6.05975291640244,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_476_482,479,Bengo,raw cases,5,39.3802031522641,2.0233886792454,186.40357025145,9.57757562497551,5.36922769700352,0.247214222044181,25.414881897502,1.17017206406465,34.0109754552605,1.77617445720122,160.988688353948,8.40740356091086,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_483_489,486,Bengo,raw cases,5,38.2541308872946,3.25625150185516,181.223986030111,15.4260693680724,3.31980020601579,0.293022517952234,15.72712311594,1.3881561930223,34.9343306812788,2.96322898390293,165.496862914171,14.0379131750501,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_490_496,493,Bengo,raw cases,5,39.3837035176098,2.2554748766965,186.726118962275,10.6936634324941,2.11865945437211,0.138403345997737,10.044993791423,0.6561983089781,37.2650440632377,2.11707153069876,176.681125170852,10.037465123516,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_497_503,500,Bengo,raw cases,5,35.0821114199873,2.76216109085222,166.470197377458,13.106893609617,1.1118355968264,0.0981997324232795,5.27583670889101,0.465973345880299,33.9702758231609,2.66396135842894,161.194360668567,12.6409202637367,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_504_510,507,Bengo,raw cases,5,31.2501299164947,2.84721189307222,148.415457546037,13.5221919707216,0.79221805148164,0.0863868757285182,3.76246130499501,0.410275020343301,30.457911865013,2.7608250173437,144.652996241042,13.1119169503783,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_511_517,514,Bengo,raw cases,5,40.2198556926055,3.74642388083393,191.170323051679,17.8072509524002,0.616239993684275,0.0644577523982002,2.92907064536399,0.306376269555201,39.6036156989212,3.68196612843573,188.241252406315,17.500874682845,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_518_524,521,Bengo,raw cases,5,40.7327824689868,3.76948280328725,193.763280987108,17.931192305498,0.184168370228633,0.0178106990467453,0.876077338853975,0.0847243737056012,40.5486140987581,3.75167210424051,192.887203648254,17.8464679317924,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_525_531,528,Bengo,raw cases,5,41.6674843386212,2.45557455745018,198.375517482314,11.6907915436371,0.0102752416862373,5.9281368313834e-4,0.0489195932779865,0.00282233792199804,41.6572090969349,2.45498174376704,198.326597889036,11.6879692057151,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_532_538,535,Bengo,raw cases,5,37.2077877992442,3.95471347865641,177.29932557029,18.8446579079813,2.60548881882983e-5,3.25885539931292e-6,1.2415449498348e-4,1.55288152967614e-5,37.207761744356,3.95471021980101,177.299201415795,18.844642379166,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_539_545,542,Bengo,raw cases,5,42.8333509237321,2.27790914460153,204.267687115187,10.8631060235001,3.58788554422063e-10,2.25419682919892e-11,1.71101532941975e-9,1.07499786849985e-10,42.8333509233733,2.27790914457899,204.267687113476,10.8631060233926,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_546_552,549,Bengo,raw cases,5,38.1117042228755,4.73239692471545,181.906416276948,22.5876376438274,0,0,0,0,38.1117042228755,4.73239692471545,181.906416276948,22.5876376438274,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_553_559,556,Bengo,raw cases,5,49.3693378562428,3.56703536709524,235.845265960384,17.0403015590839,0,0,0,0,49.3693378562428,3.56703536709524,235.845265960384,17.0403015590839,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_560_566,563,Bengo,raw cases,5,41.1562723284796,3.21772693136425,196.776922400382,15.3846392507354,0,0,0,0,41.1562723284796,3.21772693136425,196.776922400382,15.3846392507354,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_567_573,570,Bengo,raw cases,5,39.1276473809626,2.91234971998946,187.2264564374,13.9356428121303,0,0,0,0,39.1276473809626,2.91234971998946,187.2264564374,13.9356428121303,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_574_580,577,Bengo,raw cases,5,43.3947514102611,3.24147747592644,207.830240595155,15.5243899737209,0,0,0,0,43.3947514102611,3.24147747592644,207.830240595155,15.5243899737209,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_581_587,584,Bengo,raw cases,5,42.1891557762812,3.72959652242506,202.230595452778,17.8775448726249,0,0,0,0,42.1891557762812,3.72959652242506,202.230595452778,17.8775448726249,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_588_594,591,Bengo,raw cases,5,35.9783372061759,3.03787067824761,172.611299740195,14.5746259258734,0,0,0,0,35.9783372061759,3.03787067824761,172.611299740195,14.5746259258734,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_595_601,598,Bengo,raw cases,5,43.2967340268408,2.98685239950199,207.894375279593,14.3417240954451,0,0,0,0,43.2967340268408,2.98685239950199,207.894375279593,14.3417240954451,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_602_608,605,Bengo,raw cases,5,34.6112128676399,2.32831114753216,166.325852996386,11.1888115315471,0,0,0,0,34.6112128676399,2.32831114753216,166.325852996386,11.1888115315471,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_609_615,612,Bengo,raw cases,5,42.123985880691,4.10080264630899,202.594895859439,19.7227700014473,0,0,0,0,42.123985880691,4.10080264630899,202.594895859439,19.7227700014473,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_616_622,619,Bengo,raw cases,5,37.3135017203309,5.15509392947869,179.613053035901,24.8146680603821,0,0,0,0,37.3135017203309,5.15509392947869,179.613053035901,24.8146680603821,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_623_629,626,Bengo,raw cases,5,45.7343828876473,2.42775647206493,220.328836949635,11.6958998047723,0,0,0,0,45.7343828876473,2.42775647206493,220.328836949635,11.6958998047723,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_630_636,633,Bengo,raw cases,5,42.7494459513274,3.72041006886427,206.127489209173,17.93891755221,0,0,0,0,42.7494459513274,3.72041006886427,206.127489209173,17.93891755221,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_637_643,640,Bengo,raw cases,5,45.04846158667,5.29322916871568,217.387958828153,25.5432537331582,0,0,0,0,45.04846158667,5.29322916871568,217.387958828153,25.5432537331582,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_644_650,647,Bengo,raw cases,5,43.5139349971059,3.17463011104489,210.164092756785,15.332864223162,0,0,0,0,43.5139349971059,3.17463011104489,210.164092756785,15.332864223162,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_651_657,654,Bengo,raw cases,5,43.8193519167773,3.85920350971563,211.814371704655,18.6546521327679,0,0,0,0,43.8193519167773,3.85920350971563,211.814371704655,18.6546521327679,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_658_664,661,Bengo,raw cases,5,44.1438221710261,1.743392334478,213.575892534708,8.43485125578223,0,0,0,0,44.1438221710261,1.743392334478,213.575892534708,8.43485125578223,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_665_671,668,Bengo,raw cases,5,42.276901839303,2.27590669692746,204.726423104545,11.021106493392,0,0,0,0,42.276901839303,2.27590669692746,204.726423104545,11.021106493392,PMC co-delivery with EPI only,PMC co-delivery with EPI only
